"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"6443","AdaptiveCity",1,1.01970061589917e-05,NA,NA,1,NA
"6444","Addition",1,1.01970061589917e-05,1,NA,NA,NA
"6445","Adelaide",1,1.01970061589917e-05,NA,NA,NA,1
"6446","Aedes",1,1.01970061589917e-05,NA,NA,NA,1
"6447","Afas",1,1.01970061589917e-05,NA,NA,1,NA
"6448","Affidavit",1,1.01970061589917e-05,NA,NA,1,NA
"6449","Agoutis",1,1.01970061589917e-05,NA,NA,NA,1
"6450","Airpod",1,1.01970061589917e-05,NA,NA,1,NA
"6451","Al",1,1.01970061589917e-05,NA,NA,1,NA
"6452","Albion",1,1.01970061589917e-05,NA,1,NA,NA
"6453","All",1,1.01970061589917e-05,NA,NA,1,NA
"6454","Alliance",1,1.01970061589917e-05,NA,NA,1,NA
"6455","Analyse",1,1.01970061589917e-05,NA,NA,1,NA
"6456","Analytic",1,1.01970061589917e-05,NA,NA,1,NA
"6457","Anchor",1,1.01970061589917e-05,NA,NA,1,NA
"6458","Ander",1,1.01970061589917e-05,NA,NA,1,NA
"6459","Angkor",1,1.01970061589917e-05,NA,NA,1,NA
"6460","Anglosphere",1,1.01970061589917e-05,NA,NA,1,NA
"6461","Animals",1,1.01970061589917e-05,NA,NA,NA,1
"6462","Ankündigung",1,1.01970061589917e-05,NA,1,NA,NA
"6463","Anons",1,1.01970061589917e-05,NA,NA,NA,1
"6464","Anthea",1,1.01970061589917e-05,NA,NA,1,NA
"6465","Anti-Gravity",1,1.01970061589917e-05,NA,NA,NA,1
"6466","Anti-Zoning",1,1.01970061589917e-05,NA,NA,1,NA
"6467","Anti-fascists",1,1.01970061589917e-05,1,NA,NA,NA
"6468","Anti-gravity",1,1.01970061589917e-05,NA,NA,1,NA
"6469","Anti-racism",1,1.01970061589917e-05,NA,NA,1,NA
"6470","Anti-tumor",1,1.01970061589917e-05,NA,NA,NA,1
"6471","Anticipation",1,1.01970061589917e-05,NA,NA,NA,1
"6472","Anu",1,1.01970061589917e-05,NA,NA,1,NA
"6473","Anxiety",1,1.01970061589917e-05,NA,NA,NA,1
"6474","Ap",1,1.01970061589917e-05,1,NA,NA,NA
"6475","Aphids",1,1.01970061589917e-05,NA,NA,NA,1
"6476","Appendage",1,1.01970061589917e-05,NA,NA,NA,1
"6477","Apricots",1,1.01970061589917e-05,NA,NA,NA,1
"6478","Ar",1,1.01970061589917e-05,NA,NA,1,NA
"6479","Arabias",1,1.01970061589917e-05,NA,NA,1,NA
"6480","Arch",1,1.01970061589917e-05,NA,NA,NA,1
"6481","Ark",1,1.01970061589917e-05,NA,1,1,NA
"6482","Armoury",1,1.01970061589917e-05,1,NA,1,NA
"6483","Army",1,1.01970061589917e-05,NA,1,1,NA
"6484","Arse",1,1.01970061589917e-05,NA,NA,1,NA
"6485","Article👇",1,1.01970061589917e-05,NA,NA,NA,1
"6486","Artikel",1,1.01970061589917e-05,NA,NA,1,NA
"6487","Aspettatevi",1,1.01970061589917e-05,NA,NA,NA,1
"6488","Assembly",1,1.01970061589917e-05,1,NA,NA,NA
"6489","Astronomy",1,1.01970061589917e-05,NA,NA,1,NA
"6490","Auflösung",1,1.01970061589917e-05,NA,NA,1,NA
"6491","Aurora",1,1.01970061589917e-05,NA,NA,1,NA
"6492","Aussies",1,1.01970061589917e-05,NA,NA,1,NA
"6493","Aussy",1,1.01970061589917e-05,NA,NA,NA,1
"6494","Australia",1,1.01970061589917e-05,1,1,NA,NA
"6495","Australians",1,1.01970061589917e-05,NA,NA,NA,1
"6496","Australion",1,1.01970061589917e-05,NA,NA,NA,1
"6497","Automatond",1,1.01970061589917e-05,NA,NA,1,NA
"6498","Ave",1,1.01970061589917e-05,1,NA,NA,NA
"6499","Axis",1,1.01970061589917e-05,NA,NA,1,NA
"6500","B",1,1.01970061589917e-05,NA,NA,1,NA
"6501","B.",1,1.01970061589917e-05,1,NA,NA,NA
"6502","BABE",1,1.01970061589917e-05,NA,NA,NA,1
"6503","BAILIFF",1,1.01970061589917e-05,NA,NA,1,NA
"6504","BD7",1,1.01970061589917e-05,1,NA,NA,NA
"6505","BEING🌍",1,1.01970061589917e-05,NA,NA,NA,1
"6506","BNews",1,1.01970061589917e-05,1,NA,NA,NA
"6507","BOARDS.🔷️",1,1.01970061589917e-05,NA,NA,1,NA
"6508","BOARDS💠",1,1.01970061589917e-05,NA,NA,1,NA
"6509","BOROUGh",1,1.01970061589917e-05,1,NA,NA,NA
"6510","Babylon👹",1,1.01970061589917e-05,NA,NA,1,NA
"6511","Backchannel",1,1.01970061589917e-05,NA,NA,NA,1
"6512","Bailiff",1,1.01970061589917e-05,1,NA,1,NA
"6513","BallaratTS",1,1.01970061589917e-05,NA,NA,NA,1
"6514","Ballindamm",1,1.01970061589917e-05,NA,NA,1,NA
"6515","Bananas",1,1.01970061589917e-05,NA,NA,NA,1
"6516","Basel",1,1.01970061589917e-05,NA,1,NA,NA
"6517","Bat",1,1.01970061589917e-05,NA,NA,NA,1
"6518","Bath",1,1.01970061589917e-05,1,NA,NA,NA
"6519","Becc",1,1.01970061589917e-05,NA,NA,NA,1
"6520","Becksbasics",1,1.01970061589917e-05,NA,NA,NA,1
"6521","Beginning",1,1.01970061589917e-05,NA,NA,1,NA
"6522","Besser",1,1.01970061589917e-05,NA,NA,1,NA
"6523","Bevölkerung",1,1.01970061589917e-05,NA,NA,NA,1
"6524","Beweise",1,1.01970061589917e-05,NA,NA,NA,1
"6525","BigTech",1,1.01970061589917e-05,1,NA,NA,NA
"6526","Bill",1,1.01970061589917e-05,NA,NA,1,NA
"6527","Billionaires",1,1.01970061589917e-05,NA,1,NA,NA
"6528","Binance",1,1.01970061589917e-05,NA,NA,1,NA
"6529","Bioapi",1,1.01970061589917e-05,NA,NA,NA,1
"6530","Biosecurity",1,1.01970061589917e-05,NA,NA,1,NA
"6531","Bioweapons",1,1.01970061589917e-05,NA,NA,1,NA
"6532","Birmingham",1,1.01970061589917e-05,NA,NA,NA,1
"6533","Bites☘️",1,1.01970061589917e-05,NA,NA,NA,1
"6534","Bizarre",1,1.01970061589917e-05,NA,NA,NA,1
"6535","Blackbird",1,1.01970061589917e-05,NA,NA,NA,1
"6536","Blackrock",1,1.01970061589917e-05,NA,NA,1,NA
"6537","Blanket",1,1.01970061589917e-05,NA,NA,NA,1
"6538","Blockage",1,1.01970061589917e-05,NA,NA,NA,1
"6539","Blood",1,1.01970061589917e-05,1,NA,NA,NA
"6540","BlueBeam",1,1.01970061589917e-05,NA,NA,1,NA
"6541","Bodies🧬🧘🏻",1,1.01970061589917e-05,NA,NA,NA,1
"6542","Boge",1,1.01970061589917e-05,NA,NA,NA,1
"6543","Boil",1,1.01970061589917e-05,NA,NA,NA,1
"6544","Bojo",1,1.01970061589917e-05,NA,NA,1,NA
"6545","Bollard",1,1.01970061589917e-05,NA,NA,1,NA
"6546","Bolloré",1,1.01970061589917e-05,NA,NA,1,NA
"6547","Bookings",1,1.01970061589917e-05,NA,NA,1,NA
"6548","Boris",1,1.01970061589917e-05,NA,NA,2,NA
"6549","Bot",1,1.01970061589917e-05,NA,NA,1,NA
"6550","Bouquet",1,1.01970061589917e-05,NA,NA,NA,1
"6551","Bragg",1,1.01970061589917e-05,NA,NA,NA,1
"6552","Bread",1,1.01970061589917e-05,NA,NA,NA,1
"6553","Bright",1,1.01970061589917e-05,NA,NA,NA,1
"6554","Britain🇬🇧",1,1.01970061589917e-05,1,NA,NA,NA
"6555","Britfags",1,1.01970061589917e-05,NA,NA,1,NA
"6556","Britons",1,1.01970061589917e-05,1,NA,NA,NA
"6557","Brotherhood",1,1.01970061589917e-05,1,NA,NA,NA
"6558","Brummies",1,1.01970061589917e-05,1,NA,NA,NA
"6559","Brussel",1,1.01970061589917e-05,1,NA,NA,NA
"6560","Buckets",1,1.01970061589917e-05,NA,NA,NA,1
"6561","Bugmen",1,1.01970061589917e-05,NA,NA,NA,1
"6562","Bundestag",1,1.01970061589917e-05,NA,NA,NA,1
"6563","C0vid",1,1.01970061589917e-05,NA,NA,NA,1
"6564","C19",1,1.01970061589917e-05,1,NA,NA,NA
"6565","C40.org",1,1.01970061589917e-05,1,NA,NA,NA
"6566","C40city",1,1.01970061589917e-05,NA,NA,1,NA
"6567","C7od",1,1.01970061589917e-05,NA,NA,NA,1
"6568","CAMPS!🇨🇦☠️",1,1.01970061589917e-05,1,NA,NA,NA
"6569","CANTERBURy",1,1.01970061589917e-05,1,NA,NA,NA
"6570","CDC",1,1.01970061589917e-05,NA,NA,1,NA
"6571","CE",1,1.01970061589917e-05,NA,NA,1,NA
"6572","CEOs",1,1.01970061589917e-05,NA,NA,1,NA
"6573","CEPI",1,1.01970061589917e-05,NA,NA,1,NA
"6574","CES",1,1.01970061589917e-05,NA,NA,1,NA
"6575","CHEm",1,1.01970061589917e-05,NA,NA,1,NA
"6576","CHE‼️‼️",1,1.01970061589917e-05,NA,NA,1,NA
"6577","CHISSÀ",1,1.01970061589917e-05,NA,NA,NA,1
"6578","CHO",1,1.01970061589917e-05,NA,NA,NA,1
"6579","CITIES⚠️",1,1.01970061589917e-05,1,NA,NA,NA
"6580","CITIZENRy",1,1.01970061589917e-05,NA,NA,1,NA
"6581","CITYS‼️",1,1.01970061589917e-05,1,NA,NA,NA
"6582","CITY⚠️",1,1.01970061589917e-05,NA,NA,1,NA
"6583","CNconspiracynewsroom",1,1.01970061589917e-05,NA,NA,NA,1
"6584","COMMUNITARIANISm",1,1.01970061589917e-05,NA,NA,1,NA
"6585","COMM👺NISM",1,1.01970061589917e-05,NA,1,NA,NA
"6586","CONSTATARE",1,1.01970061589917e-05,NA,NA,1,NA
"6587","COP27",1,1.01970061589917e-05,NA,NA,NA,1
"6588","CORONAVIRUS",1,1.01970061589917e-05,NA,NA,1,NA
"6589","CO₂",1,1.01970061589917e-05,NA,NA,NA,1
"6590","CPS",1,1.01970061589917e-05,NA,NA,NA,1
"6591","CRADLE",1,1.01970061589917e-05,NA,NA,1,NA
"6592","CS.",1,1.01970061589917e-05,NA,NA,NA,1
"6593","CSU",1,1.01970061589917e-05,NA,NA,NA,1
"6594","Café",1,1.01970061589917e-05,NA,NA,2,NA
"6595","Cambridge",1,1.01970061589917e-05,NA,NA,1,NA
"6596","Cambridgeshire",1,1.01970061589917e-05,1,NA,NA,NA
"6597","Camer",1,1.01970061589917e-05,1,1,NA,NA
"6598","Campaigner",1,1.01970061589917e-05,1,NA,NA,NA
"6599","Campfire",1,1.01970061589917e-05,NA,NA,NA,1
"6600","Canterbury",1,1.01970061589917e-05,1,NA,NA,NA
"6601","Caperberry",1,1.01970061589917e-05,NA,NA,NA,1
"6602","Capitalism",1,1.01970061589917e-05,NA,NA,NA,1
"6603","Caption",1,1.01970061589917e-05,NA,NA,NA,1
"6604","Cardiff",1,1.01970061589917e-05,1,NA,NA,NA
"6605","Cardinal",1,1.01970061589917e-05,NA,NA,NA,1
"6606","Cards",1,1.01970061589917e-05,NA,NA,1,NA
"6607","Care",1,1.01970061589917e-05,NA,NA,NA,1
"6608","Cartels",1,1.01970061589917e-05,NA,NA,NA,1
"6609","Cash",1,1.01970061589917e-05,1,NA,NA,NA
"6610","CastingOutDeception",1,1.01970061589917e-05,NA,NA,1,NA
"6611","Caterpillar",1,1.01970061589917e-05,NA,NA,NA,1
"6612","Catmint",1,1.01970061589917e-05,NA,NA,NA,1
"6613","Cb",1,1.01970061589917e-05,NA,NA,NA,1
"6614","Cc",1,1.01970061589917e-05,NA,NA,NA,1
"6615","Ce",1,1.01970061589917e-05,NA,NA,1,NA
"6616","Celeb",1,1.01970061589917e-05,NA,NA,NA,1
"6617","Cert",1,1.01970061589917e-05,NA,NA,1,NA
"6618","Cet",1,1.01970061589917e-05,1,NA,1,NA
"6619","Cfr",1,1.01970061589917e-05,NA,NA,1,NA
"6620","Chairman",1,1.01970061589917e-05,1,NA,NA,NA
"6621","Chameleon",1,1.01970061589917e-05,NA,NA,NA,1
"6622","Change💩",1,1.01970061589917e-05,NA,NA,1,NA
"6623","Charité",1,1.01970061589917e-05,NA,NA,NA,1
"6624","Charle",1,1.01970061589917e-05,NA,NA,1,NA
"6625","Charles",1,1.01970061589917e-05,NA,NA,1,NA
"6626","Charter",1,1.01970061589917e-05,NA,1,NA,NA
"6627","Chattle",1,1.01970061589917e-05,NA,NA,1,NA
"6628","CheckMateNew",1,1.01970061589917e-05,NA,NA,1,NA
"6629","Chem",1,1.01970061589917e-05,NA,NA,1,NA
"6630","ChemTrails",1,1.01970061589917e-05,1,NA,1,1
"6631","ChiCom",1,1.01970061589917e-05,NA,NA,1,NA
"6632","Chicken",1,1.01970061589917e-05,NA,NA,NA,1
"6633","Chickpeas",1,1.01970061589917e-05,NA,NA,NA,1
"6634","Children",1,1.01970061589917e-05,NA,NA,NA,1
"6635","Childrenshealthdefense",1,1.01970061589917e-05,1,NA,NA,NA
"6636","Chippy",1,1.01970061589917e-05,NA,NA,1,NA
"6637","Chitinization",1,1.01970061589917e-05,NA,NA,NA,1
"6638","Chives",1,1.01970061589917e-05,NA,NA,NA,1
"6639","Chno-tyranny",1,1.01970061589917e-05,NA,NA,1,NA
"6640","Choeradodis",1,1.01970061589917e-05,NA,NA,NA,1
"6641","Chunk",1,1.01970061589917e-05,NA,NA,1,NA
"6642","Chunks",1,1.01970061589917e-05,NA,NA,1,NA
"6643","Circuit",1,1.01970061589917e-05,NA,NA,1,NA
"6644","Cit",1,1.01970061589917e-05,1,NA,NA,NA
"6645","CityIq",1,1.01970061589917e-05,NA,NA,1,NA
"6646","Cjf78",1,1.01970061589917e-05,NA,NA,NA,1
"6647","Classification",1,1.01970061589917e-05,NA,NA,1,NA
"6648","Classroom",1,1.01970061589917e-05,NA,NA,NA,1
"6649","Cleveland",1,1.01970061589917e-05,1,NA,NA,NA
"6650","Clews",1,1.01970061589917e-05,1,NA,NA,NA
"6651","ClimateEmergency",1,1.01970061589917e-05,NA,NA,NA,1
"6652","Clinton",1,1.01970061589917e-05,1,NA,NA,NA
"6653","Clot",1,1.01970061589917e-05,NA,NA,1,NA
"6654","Clownd",1,1.01970061589917e-05,NA,1,NA,NA
"6655","Clusters",1,1.01970061589917e-05,NA,NA,1,NA
"6656","Cmc",1,1.01970061589917e-05,NA,NA,1,NA
"6657","Co",1,1.01970061589917e-05,NA,NA,NA,1
"6658","Co-operation",1,1.01970061589917e-05,NA,NA,1,NA
"6659","Cocoon",1,1.01970061589917e-05,NA,NA,NA,1
"6660","Coffs",1,1.01970061589917e-05,NA,NA,1,NA
"6661","Coi",1,1.01970061589917e-05,NA,NA,NA,1
"6662","Coincidence",1,1.01970061589917e-05,NA,NA,NA,1
"6663","Coke",1,1.01970061589917e-05,NA,NA,NA,1
"6664","Colchester",1,1.01970061589917e-05,1,NA,NA,NA
"6665","Coles",1,1.01970061589917e-05,NA,NA,NA,1
"6666","Commercialization",1,1.01970061589917e-05,NA,NA,1,NA
"6667","Companey",1,1.01970061589917e-05,NA,NA,NA,1
"6668","Company",1,1.01970061589917e-05,NA,NA,NA,1
"6669","Complicity",1,1.01970061589917e-05,NA,NA,1,NA
"6670","Con",1,1.01970061589917e-05,NA,NA,1,NA
"6671","Confederation",1,1.01970061589917e-05,1,NA,NA,NA
"6672","Conservative",1,1.01970061589917e-05,NA,NA,NA,1
"6673","Constipation",1,1.01970061589917e-05,NA,NA,NA,1
"6674","Consumer",1,1.01970061589917e-05,NA,NA,NA,1
"6675","Cont",1,1.01970061589917e-05,NA,NA,NA,1
"6676","Controllable",1,1.01970061589917e-05,1,NA,NA,NA
"6677","Controversy🚨",1,1.01970061589917e-05,NA,NA,1,NA
"6678","Convld",1,1.01970061589917e-05,NA,NA,NA,1
"6679","Convoy",1,1.01970061589917e-05,NA,NA,NA,1
"6680","Coronavirus",1,1.01970061589917e-05,NA,NA,1,NA
"6681","Coronaviruse",1,1.01970061589917e-05,NA,NA,1,NA
"6682","Counterspin",1,1.01970061589917e-05,NA,NA,2,NA
"6683","Covid/Vax",1,1.01970061589917e-05,NA,NA,NA,1
"6684","Covid19",1,1.01970061589917e-05,NA,NA,1,NA
"6685","Creator",1,1.01970061589917e-05,NA,NA,NA,1
"6686","Cricketer",1,1.01970061589917e-05,NA,NA,NA,1
"6687","Crispr",1,1.01970061589917e-05,NA,NA,1,NA
"6688","Critique",1,1.01970061589917e-05,NA,NA,1,NA
"6689","Crop",1,1.01970061589917e-05,NA,NA,NA,1
"6690","Crypto",1,1.01970061589917e-05,NA,NA,NA,1
"6691","Cryptocurrency",1,1.01970061589917e-05,NA,NA,1,NA
"6692","Cubicles",1,1.01970061589917e-05,NA,NA,NA,1
"6693","Cure",1,1.01970061589917e-05,NA,NA,1,NA
"6694","Curriculum",1,1.01970061589917e-05,1,NA,NA,NA
"6695","Cutwater",1,1.01970061589917e-05,NA,NA,NA,1
"6696","Cy",1,1.01970061589917e-05,NA,NA,1,NA
"6697","Cyclone",1,1.01970061589917e-05,NA,NA,1,NA
"6698","Czar",1,1.01970061589917e-05,NA,NA,1,NA
"6699","C’È",1,1.01970061589917e-05,NA,NA,NA,1
"6700","D.C.",1,1.01970061589917e-05,NA,NA,1,NA
"6701","DBa",1,1.01970061589917e-05,NA,NA,NA,1
"6702","DEA",1,1.01970061589917e-05,NA,NA,NA,1
"6703","DEATHVAX™",1,1.01970061589917e-05,NA,NA,NA,1
"6704","DECADES👉",1,1.01970061589917e-05,NA,NA,1,NA
"6705","DLive",1,1.01970061589917e-05,NA,NA,1,NA
"6706","DNR",1,1.01970061589917e-05,NA,NA,1,NA
"6707","DOPODICHÉ",1,1.01970061589917e-05,1,NA,NA,NA
"6708","Dairy",1,1.01970061589917e-05,1,NA,1,NA
"6709","Dal",1,1.01970061589917e-05,1,NA,NA,NA
"6710","Dans",1,1.01970061589917e-05,NA,NA,NA,1
"6711","Das",1,1.01970061589917e-05,NA,NA,1,NA
"6712","Data",1,1.01970061589917e-05,NA,NA,1,NA
"6713","Date",1,1.01970061589917e-05,NA,NA,1,NA
"6714","Davos",1,1.01970061589917e-05,NA,NA,NA,1
"6715","DeSanti",1,1.01970061589917e-05,NA,NA,1,NA
"6716","Deafness",1,1.01970061589917e-05,NA,NA,NA,1
"6717","Dean",1,1.01970061589917e-05,1,1,NA,NA
"6718","Decimation",1,1.01970061589917e-05,NA,NA,1,NA
"6719","Declare",1,1.01970061589917e-05,NA,NA,1,NA
"6720","Declassification",1,1.01970061589917e-05,NA,NA,1,NA
"6721","Decoder",1,1.01970061589917e-05,NA,NA,NA,1
"6722","Deepstate",1,1.01970061589917e-05,NA,NA,NA,1
"6723","Delore",1,1.01970061589917e-05,NA,NA,1,NA
"6724","Democide",1,1.01970061589917e-05,1,NA,NA,NA
"6725","Denouement",1,1.01970061589917e-05,1,NA,NA,NA
"6726","Department",1,1.01970061589917e-05,NA,NA,1,NA
"6727","Dependence",1,1.01970061589917e-05,NA,NA,1,NA
"6728","Depth",1,1.01970061589917e-05,NA,NA,NA,1
"6729","Derailment",1,1.01970061589917e-05,1,NA,1,NA
"6730","Descartes",1,1.01970061589917e-05,NA,NA,NA,1
"6731","Deters",1,1.01970061589917e-05,NA,NA,NA,1
"6732","Deutsch",1,1.01970061589917e-05,NA,NA,NA,1
"6733","De👺opulation",1,1.01970061589917e-05,NA,1,NA,NA
"6734","Diabete",1,1.01970061589917e-05,NA,NA,NA,1
"6735","Dialect",1,1.01970061589917e-05,NA,NA,NA,1
"6736","Dic",1,1.01970061589917e-05,NA,NA,1,NA
"6737","Diets",1,1.01970061589917e-05,NA,NA,NA,1
"6738","Digger",1,1.01970061589917e-05,NA,NA,NA,1
"6739","DiggerForTruth",1,1.01970061589917e-05,NA,NA,1,NA
"6740","DigitalNuke",1,1.01970061589917e-05,NA,1,NA,NA
"6741","Dimension",1,1.01970061589917e-05,NA,NA,1,NA
"6742","Dimming",1,1.01970061589917e-05,NA,NA,1,NA
"6743","Disas",1,1.01970061589917e-05,NA,1,NA,NA
"6744","Disease",1,1.01970061589917e-05,NA,1,NA,NA
"6745","Dissonance",1,1.01970061589917e-05,NA,NA,NA,1
"6746","Docinthehouse",1,1.01970061589917e-05,NA,NA,NA,1
"6747","Doconomy",1,1.01970061589917e-05,NA,1,NA,NA
"6748","Documentar",1,1.01970061589917e-05,NA,NA,1,NA
"6749","Documentari",1,1.01970061589917e-05,NA,NA,1,NA
"6750","Dod",1,1.01970061589917e-05,NA,NA,1,NA
"6751","Dolores",1,1.01970061589917e-05,1,NA,NA,NA
"6752","Domino",1,1.01970061589917e-05,NA,NA,NA,1
"6753","Doom",1,1.01970061589917e-05,NA,NA,1,NA
"6754","Downe",1,1.01970061589917e-05,NA,NA,1,NA
"6755","Downing",1,1.01970061589917e-05,NA,1,NA,NA
"6756","Drc",1,1.01970061589917e-05,NA,NA,NA,1
"6757","Drone",1,1.01970061589917e-05,NA,NA,NA,1
"6758","Druther",1,1.01970061589917e-05,1,NA,1,NA
"6759","Dsar",1,1.01970061589917e-05,NA,NA,1,NA
"6760","Ducks",1,1.01970061589917e-05,NA,NA,NA,1
"6761","Dummis",1,1.01970061589917e-05,1,NA,NA,NA
"6762","Dungeness",1,1.01970061589917e-05,NA,NA,NA,1
"6763","Dvp",1,1.01970061589917e-05,1,NA,NA,NA
"6764","D‼️",1,1.01970061589917e-05,NA,NA,1,NA
"6765","E",1,1.01970061589917e-05,NA,NA,NA,1
"6766","E3",1,1.01970061589917e-05,NA,NA,1,NA
"6767","EARTH🌍",1,1.01970061589917e-05,NA,NA,NA,1
"6768","ELDERLy",1,1.01970061589917e-05,NA,NA,1,1
"6769","ELON👨",1,1.01970061589917e-05,NA,NA,NA,1
"6770","EMF's",1,1.01970061589917e-05,NA,NA,1,NA
"6771","ENERGY✨",1,1.01970061589917e-05,NA,NA,NA,1
"6772","EST",1,1.01970061589917e-05,1,NA,NA,NA
"6773","ET🚨",1,1.01970061589917e-05,1,NA,NA,NA
"6774","EU-",1,1.01970061589917e-05,NA,NA,NA,1
"6775","EV",1,1.01970061589917e-05,NA,1,NA,NA
"6776","EVERYWHERE‼️",1,1.01970061589917e-05,NA,NA,1,NA
"6777","EVs",1,1.01970061589917e-05,NA,NA,1,NA
"6778","EXC",1,1.01970061589917e-05,NA,NA,NA,1
"6779","EXCITING.❤️",1,1.01970061589917e-05,NA,NA,NA,1
"6780","EXPO🤬",1,1.01970061589917e-05,NA,NA,1,NA
"6781","EcoWorrier",1,1.01970061589917e-05,NA,1,NA,NA
"6782","Ecodictatorship",1,1.01970061589917e-05,NA,NA,NA,1
"6783","EctoLife",1,1.01970061589917e-05,NA,NA,1,NA
"6784","Effects",1,1.01970061589917e-05,NA,NA,NA,1
"6785","ElectRx",1,1.01970061589917e-05,NA,NA,1,NA
"6786","Election",1,1.01970061589917e-05,NA,NA,1,NA
"6787","Elitist",1,1.01970061589917e-05,NA,NA,NA,1
"6788","Embankment",1,1.01970061589917e-05,NA,NA,1,NA
"6789","Emotion",1,1.01970061589917e-05,NA,NA,1,NA
"6790","Empire",1,1.01970061589917e-05,NA,NA,NA,1
"6791","Empires",1,1.01970061589917e-05,NA,NA,NA,1
"6792","Encephalitis",1,1.01970061589917e-05,NA,NA,NA,1
"6793","Endgame",1,1.01970061589917e-05,1,1,NA,NA
"6794","Engineers",1,1.01970061589917e-05,NA,NA,NA,1
"6795","Enthüllng",1,1.01970061589917e-05,NA,NA,NA,1
"6796","Entrance",1,1.01970061589917e-05,NA,NA,NA,1
"6797","Entrepreneurship",1,1.01970061589917e-05,1,NA,1,NA
"6798","Episode",1,1.01970061589917e-05,NA,NA,1,NA
"6799","Episodes",1,1.01970061589917e-05,NA,NA,1,NA
"6800","Esotericists",1,1.01970061589917e-05,NA,NA,NA,1
"6801","Estate",1,1.01970061589917e-05,NA,NA,1,NA
"6802","Et",1,1.01970061589917e-05,NA,NA,NA,1
"6803","Ethoxyquin",1,1.01970061589917e-05,NA,NA,NA,1
"6804","Eugenics",1,1.01970061589917e-05,NA,NA,NA,1
"6805","Evacuation",1,1.01970061589917e-05,NA,NA,1,NA
"6806","Events",1,1.01970061589917e-05,NA,NA,1,NA
"6807","Eviction",1,1.01970061589917e-05,NA,NA,1,NA
"6808","Exacerbation",1,1.01970061589917e-05,NA,NA,NA,1
"6809","Excess",1,1.01970061589917e-05,1,NA,NA,NA
"6810","Exclusive",1,1.01970061589917e-05,NA,1,NA,NA
"6811","Exploitation",1,1.01970061589917e-05,NA,1,NA,NA
"6812","Expression",1,1.01970061589917e-05,NA,NA,NA,1
"6813","Extrapolate",1,1.01970061589917e-05,NA,NA,1,NA
"6814","Eye",1,1.01970061589917e-05,NA,NA,NA,1
"6815","FAQ",1,1.01970061589917e-05,NA,NA,1,NA
"6816","FCC",1,1.01970061589917e-05,NA,NA,NA,1
"6817","FENNEL",1,1.01970061589917e-05,NA,NA,NA,1
"6818","FFS",1,1.01970061589917e-05,1,NA,NA,NA
"6819","FILth",1,1.01970061589917e-05,NA,NA,1,NA
"6820","FINALITÀ",1,1.01970061589917e-05,1,NA,NA,NA
"6821","FMC",1,1.01970061589917e-05,1,NA,1,NA
"6822","FOREVER🟪🟡",1,1.01970061589917e-05,NA,NA,NA,1
"6823","Fabianer",1,1.01970061589917e-05,NA,NA,1,NA
"6824","Facemask",1,1.01970061589917e-05,NA,NA,1,NA
"6825","Fact",1,1.01970061589917e-05,1,1,NA,NA
"6826","FactoryCity",1,1.01970061589917e-05,NA,NA,1,NA
"6827","Fact🤯",1,1.01970061589917e-05,NA,NA,NA,1
"6828","Faibles",1,1.01970061589917e-05,NA,NA,2,NA
"6829","Fake_triot",1,1.01970061589917e-05,NA,1,NA,NA
"6830","Fakescience",1,1.01970061589917e-05,NA,NA,1,NA
"6831","Fall",1,1.01970061589917e-05,NA,NA,1,NA
"6832","Falle",1,1.01970061589917e-05,NA,NA,NA,1
"6833","Fancy",1,1.01970061589917e-05,1,NA,1,NA
"6834","Fatality",1,1.01970061589917e-05,NA,NA,1,NA
"6835","Father",1,1.01970061589917e-05,1,NA,NA,NA
"6836","Fauci-Gates",1,1.01970061589917e-05,NA,NA,1,NA
"6837","Feb",1,1.01970061589917e-05,NA,1,NA,NA
"6838","Fell",1,1.01970061589917e-05,NA,NA,NA,1
"6839","Feminist",1,1.01970061589917e-05,NA,NA,1,NA
"6840","Fig",1,1.01970061589917e-05,NA,NA,NA,1
"6841","Financier",1,1.01970061589917e-05,NA,NA,1,NA
"6842","Fine",1,1.01970061589917e-05,1,NA,NA,NA
"6843","Fines",1,1.01970061589917e-05,1,NA,NA,NA
"6844","Firefighters",1,1.01970061589917e-05,NA,NA,NA,1
"6845","Firewall",1,1.01970061589917e-05,NA,NA,1,NA
"6846","Firework",1,1.01970061589917e-05,NA,NA,NA,1
"6847","Fish",1,1.01970061589917e-05,NA,NA,NA,1
"6848","Flashlight",1,1.01970061589917e-05,NA,NA,NA,1
"6849","Flaws",1,1.01970061589917e-05,NA,NA,1,NA
"6850","Flu",1,1.01970061589917e-05,NA,NA,NA,1
"6851","Fluoride",1,1.01970061589917e-05,NA,NA,1,NA
"6852","Fog",1,1.01970061589917e-05,1,NA,1,NA
"6853","Follow:@GtimoReception",1,1.01970061589917e-05,1,NA,NA,NA
"6854","Follow👉",1,1.01970061589917e-05,NA,NA,1,NA
"6855","FoodIntelligence",1,1.01970061589917e-05,NA,NA,NA,1
"6856","FoodPrice",1,1.01970061589917e-05,NA,NA,NA,1
"6857","Foods",1,1.01970061589917e-05,NA,NA,NA,1
"6858","Food☘️",1,1.01970061589917e-05,NA,NA,NA,1
"6859","Footy",1,1.01970061589917e-05,NA,NA,NA,1
"6860","ForThem",1,1.01970061589917e-05,NA,1,1,NA
