"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"3397","Opferrolle",4,4.28913027160917e-05,NA,NA,NA,4
"3398","Optimierung",4,4.28913027160917e-05,NA,NA,1,3
"3399","Original",4,4.28913027160917e-05,1,NA,NA,3
"3400","PEGyliert",4,4.28913027160917e-05,NA,NA,4,NA
"3401","Palmer",4,4.28913027160917e-05,NA,4,NA,NA
"3402","Palm|Palme",4,4.28913027160917e-05,NA,NA,NA,4
"3403","Palästinenser",4,4.28913027160917e-05,NA,NA,NA,4
"3404","Paradigma",4,4.28913027160917e-05,NA,NA,2,2
"3405","Penicillin",4,4.28913027160917e-05,NA,NA,NA,4
"3406","Personalausweis",4,4.28913027160917e-05,NA,NA,4,NA
"3407","Pestizideinsatz",4,4.28913027160917e-05,NA,NA,NA,4
"3408","Pestiziden",4,4.28913027160917e-05,NA,NA,NA,4
"3409","Pharmaunternehmen",4,4.28913027160917e-05,NA,NA,4,NA
"3410","Pille",4,4.28913027160917e-05,NA,NA,3,1
"3411","Planwirtschaft",4,4.28913027160917e-05,NA,2,2,NA
"3412","Plän",4,4.28913027160917e-05,2,1,1,NA
"3413","Pods",4,4.28913027160917e-05,NA,NA,4,NA
"3414","Prion",4,4.28913027160917e-05,NA,NA,NA,4
"3415","Privat",4,4.28913027160917e-05,NA,4,NA,NA
"3416","Privatkapital",4,4.28913027160917e-05,NA,NA,4,NA
"3417","Probande",4,4.28913027160917e-05,NA,2,2,NA
"3418","Probelauf",4,4.28913027160917e-05,4,2,NA,NA
"3419","Promis",4,4.28913027160917e-05,NA,2,NA,2
"3420","Prostituieren",4,4.28913027160917e-05,NA,NA,NA,4
"3421","Protagonist",4,4.28913027160917e-05,1,3,NA,NA
"3422","Proteinalternative",4,4.28913027160917e-05,NA,NA,NA,4
"3423","Protokolls",4,4.28913027160917e-05,NA,3,NA,1
"3424","Provokation",4,4.28913027160917e-05,NA,2,2,NA
"3425","Prädikat",4,4.28913027160917e-05,2,2,NA,NA
"3426","Präsentation",4,4.28913027160917e-05,2,NA,3,1
"3427","Prävalenz",4,4.28913027160917e-05,NA,NA,4,NA
"3428","Prüfung",4,4.28913027160917e-05,1,2,NA,1
"3429","Psychotherapeut",4,4.28913027160917e-05,NA,NA,NA,4
"3430","Pöbel",4,4.28913027160917e-05,NA,NA,NA,4
"3431","Que[",4,4.28913027160917e-05,NA,NA,1,3
"3432","Quel[",4,4.28913027160917e-05,NA,1,NA,3
"3433","Querdenken",4,4.28913027160917e-05,NA,NA,3,1
"3434","Raum|Räumen",4,4.28913027160917e-05,NA,3,NA,1
"3435","Realitätsverweigerung",4,4.28913027160917e-05,4,NA,NA,NA
"3436","Rechner",4,4.28913027160917e-05,NA,1,1,2
"3437","Redaktion",4,4.28913027160917e-05,NA,NA,NA,4
"3438","Regenboge",4,4.28913027160917e-05,NA,2,NA,2
"3439","Regenfall",4,4.28913027160917e-05,NA,NA,NA,4
"3440","Regenwasser",4,4.28913027160917e-05,2,1,NA,1
"3441","Regierungsvereinigug",4,4.28913027160917e-05,NA,NA,NA,4
"3442","Rekord",4,4.28913027160917e-05,NA,2,NA,2
"3443","Rente/Versicherung",4,4.28913027160917e-05,NA,NA,4,NA
"3444","Rentensystem",4,4.28913027160917e-05,NA,NA,2,2
"3445","Reservewährung",4,4.28913027160917e-05,NA,3,NA,1
"3446","Resignation",4,4.28913027160917e-05,NA,4,NA,NA
"3447","Resultat",4,4.28913027160917e-05,NA,2,1,1
"3448","Rohstoff",4,4.28913027160917e-05,NA,1,NA,3
"3449","Route",4,4.28913027160917e-05,1,1,3,NA
"3450","Rudel",4,4.28913027160917e-05,NA,NA,NA,4
"3451","Ruhestand",4,4.28913027160917e-05,NA,NA,4,NA
"3452","Ruhrgebiet",4,4.28913027160917e-05,NA,2,1,1
"3453","Rückmeldung",4,4.28913027160917e-05,NA,NA,1,3
"3454","S-",4,4.28913027160917e-05,1,NA,4,NA
"3455","SDGs",4,4.28913027160917e-05,NA,NA,4,NA
"3456","Saft",4,4.28913027160917e-05,NA,1,NA,3
"3457","Samstag",4,4.28913027160917e-05,3,NA,NA,1
"3458","Satanistin",4,4.28913027160917e-05,NA,NA,NA,4
"3459","Schabe",4,4.28913027160917e-05,NA,NA,NA,4
"3460","Schadstoff",4,4.28913027160917e-05,1,1,NA,2
"3461","Schale",4,4.28913027160917e-05,NA,NA,NA,4
"3462","Schalten",4,4.28913027160917e-05,NA,NA,NA,4
"3463","Schalter",4,4.28913027160917e-05,4,NA,4,NA
"3464","Scheiß",4,4.28913027160917e-05,1,NA,3,1
"3465","Schema",4,4.28913027160917e-05,3,3,NA,1
"3466","Schicht",4,4.28913027160917e-05,NA,1,NA,3
"3467","Schiff",4,4.28913027160917e-05,NA,NA,2,2
"3468","Schlacht",4,4.28913027160917e-05,NA,1,1,2
"3469","Schmetterling",4,4.28913027160917e-05,NA,NA,NA,4
"3470","Schmierblätter",4,4.28913027160917e-05,NA,NA,NA,4
"3471","Schnee",4,4.28913027160917e-05,NA,3,NA,1
"3472","Schnelldurchgang",4,4.28913027160917e-05,NA,3,1,NA
"3473","Schnupfen",4,4.28913027160917e-05,NA,1,NA,3
"3474","Schrecken",4,4.28913027160917e-05,NA,1,NA,3
"3475","Schuljahr",4,4.28913027160917e-05,NA,3,NA,1
"3476","Schulterschluß",4,4.28913027160917e-05,NA,NA,NA,4
"3477","Schutzradius",4,4.28913027160917e-05,NA,NA,4,NA
"3478","Schwarzkäfer",4,4.28913027160917e-05,NA,NA,NA,4
"3479","Schweinefleisch",4,4.28913027160917e-05,NA,NA,NA,4
"3480","Schweinfleisch",4,4.28913027160917e-05,NA,NA,NA,4
"3481","Schwellenländer",4,4.28913027160917e-05,NA,NA,2,2
"3482","Schwellung",4,4.28913027160917e-05,NA,NA,NA,4
"3483","Schweregrad",4,4.28913027160917e-05,NA,NA,4,NA
"3484","Schwerverbrechen",4,4.28913027160917e-05,NA,NA,NA,4
"3485","Schwingungserhöhung",4,4.28913027160917e-05,4,NA,NA,4
"3486","Schwurbler",4,4.28913027160917e-05,NA,4,NA,NA
"3487","Schüssel",4,4.28913027160917e-05,NA,NA,NA,4
"3488","Seit",4,4.28913027160917e-05,2,NA,NA,2
"3489","Sekretabsonderung",4,4.28913027160917e-05,NA,NA,NA,4
"3490","Selbstbestimmung",4,4.28913027160917e-05,3,NA,1,NA
"3491","Senator",4,4.28913027160917e-05,1,NA,2,1
"3492","Senfpflanze",4,4.28913027160917e-05,NA,NA,NA,4
"3493","Service",4,4.28913027160917e-05,NA,NA,2,2
"3494","Shop",4,4.28913027160917e-05,NA,NA,1,3
"3495","Siedlung",4,4.28913027160917e-05,3,1,2,1
"3496","Simulationsübung",4,4.28913027160917e-05,NA,NA,4,NA
"3497","Skeptiker",4,4.28913027160917e-05,NA,2,NA,2
"3498","Social",4,4.28913027160917e-05,NA,1,2,1
"3499","Sommerschlaf",4,4.28913027160917e-05,NA,4,NA,NA
"3500","Sozialpunkt",4,4.28913027160917e-05,NA,1,3,NA
"3501","Spende",4,4.28913027160917e-05,NA,3,NA,1
"3502","Spender",4,4.28913027160917e-05,1,NA,NA,3
"3503","Spielplätzen",4,4.28913027160917e-05,1,NA,3,1
"3504","Spinner",4,4.28913027160917e-05,NA,NA,1,3
"3505","Sprecherin",4,4.28913027160917e-05,NA,3,NA,1
"3506","Spruch",4,4.28913027160917e-05,NA,2,NA,2
"3507","Spurengas",4,4.28913027160917e-05,NA,4,NA,NA
"3508","Staatsschutz",4,4.28913027160917e-05,NA,NA,NA,4
"3509","Stadion",4,4.28913027160917e-05,NA,NA,NA,4
"3510","Stadtrand",4,4.28913027160917e-05,NA,NA,4,NA
"3511","Startup",4,4.28913027160917e-05,NA,NA,NA,4
"3512","Statement",4,4.28913027160917e-05,NA,2,1,1
"3513","Stein",4,4.28913027160917e-05,NA,NA,NA,4
"3514","Stich",4,4.28913027160917e-05,NA,1,NA,3
"3515","Stickstoffbelastung",4,4.28913027160917e-05,4,NA,NA,NA
"3516","Stimmung",4,4.28913027160917e-05,NA,1,1,2
"3517","Stirnlampe",4,4.28913027160917e-05,NA,NA,NA,4
"3518","Stoffwechselsystem",4,4.28913027160917e-05,NA,NA,NA,4
"3519","Strafbehörde",4,4.28913027160917e-05,NA,NA,NA,4
"3520","Strauch",4,4.28913027160917e-05,NA,NA,NA,4
"3521","Straßensperr",4,4.28913027160917e-05,4,NA,NA,NA
"3522","Stream",4,4.28913027160917e-05,NA,2,2,NA
"3523","Strichcode",4,4.28913027160917e-05,NA,NA,NA,4
"3524","Stromfrei",4,4.28913027160917e-05,NA,NA,NA,4
"3525","Stromzähler",4,4.28913027160917e-05,NA,NA,4,NA
"3526","Stuhl",4,4.28913027160917e-05,NA,1,NA,3
"3527","Stärkung",4,4.28913027160917e-05,1,1,NA,2
"3528","Stückchen",4,4.28913027160917e-05,NA,NA,NA,4
"3529","Supermarktkette",4,4.28913027160917e-05,NA,NA,NA,4
"3530","Symbiose",4,4.28913027160917e-05,NA,NA,NA,4
"3531","Symptom",4,4.28913027160917e-05,1,1,NA,2
"3532","Säugling",4,4.28913027160917e-05,NA,1,2,1
"3533","Sündhaftigkeit",4,4.28913027160917e-05,NA,3,NA,1
"3534","Tabakindustrie",4,4.28913027160917e-05,NA,NA,4,NA
"3535","Tacos",4,4.28913027160917e-05,NA,NA,NA,4
"3536","Tageszeitung",4,4.28913027160917e-05,NA,3,NA,1
"3537","Tannenzapfen",4,4.28913027160917e-05,NA,NA,NA,4
"3538","Taschen",4,4.28913027160917e-05,NA,2,NA,2
"3539","Taschenlampe",4,4.28913027160917e-05,NA,NA,NA,4
"3540","Technologieunternehmen",4,4.28913027160917e-05,1,NA,3,NA
"3541","Teelichter",4,4.28913027160917e-05,NA,NA,NA,4
"3542","Teilnehmerzahl",4,4.28913027160917e-05,NA,1,1,2
"3543","The",4,4.28913027160917e-05,1,2,1,NA
"3544","Tierarzt",4,4.28913027160917e-05,NA,4,NA,NA
"3545","Tierersatzprodukt",4,4.28913027160917e-05,NA,NA,NA,4
"3546","Tierhalter",4,4.28913027160917e-05,NA,NA,NA,4
"3547","Tierqual",4,4.28913027160917e-05,NA,NA,NA,4
"3548","Tierquälerei",4,4.28913027160917e-05,NA,NA,NA,4
"3549","Tierschutzprojekt",4,4.28913027160917e-05,NA,NA,NA,4
"3550","Tierschützer",4,4.28913027160917e-05,NA,NA,NA,4
"3551","Tinktur",4,4.28913027160917e-05,NA,NA,NA,4
"3552","Titelseite",4,4.28913027160917e-05,NA,NA,NA,4
"3553","Tittytainment",4,4.28913027160917e-05,NA,NA,4,NA
"3554","Tour",4,4.28913027160917e-05,NA,NA,2,2
"3555","Tragweite",4,4.28913027160917e-05,NA,3,NA,1
"3556","Trainier",4,4.28913027160917e-05,NA,NA,NA,4
"3557","Transport",4,4.28913027160917e-05,NA,NA,2,2
"3558","Treiber",4,4.28913027160917e-05,NA,1,1,2
"3559","Trieb",4,4.28913027160917e-05,NA,NA,NA,4
"3560","Trockenheit",4,4.28913027160917e-05,NA,4,NA,NA
"3561","Träne",4,4.28913027160917e-05,NA,1,NA,3
"3562","Tumor",4,4.28913027160917e-05,NA,NA,NA,4
"3563","US-",4,4.28913027160917e-05,NA,3,1,NA
"3564","Uhrzeit",4,4.28913027160917e-05,NA,4,NA,NA
"3565","Umbaus",4,4.28913027160917e-05,NA,2,2,NA
"3566","Umbruch",4,4.28913027160917e-05,NA,NA,2,2
"3567","Umgestaltung",4,4.28913027160917e-05,NA,NA,1,3
"3568","Umkrempelung",4,4.28913027160917e-05,NA,NA,4,NA
"3569","Umvolkung",4,4.28913027160917e-05,NA,NA,4,NA
"3570","Umwandlung",4,4.28913027160917e-05,3,1,1,NA
"3571","Umweltfaktor",4,4.28913027160917e-05,NA,NA,NA,4
"3572","Umweltkatastrophe",4,4.28913027160917e-05,NA,NA,4,NA
"3573","Umweltmandat",4,4.28913027160917e-05,4,NA,NA,NA
"3574","Umweltschützer",4,4.28913027160917e-05,NA,NA,NA,4
"3575","Umweltverschmutzung",4,4.28913027160917e-05,2,1,NA,1
"3576","Unfall",4,4.28913027160917e-05,1,NA,2,1
"3577","Unkrautvernichtung",4,4.28913027160917e-05,NA,NA,NA,4
"3578","Unrecht",4,4.28913027160917e-05,NA,3,NA,1
"3579","Unruhe",4,4.28913027160917e-05,NA,NA,3,1
"3580","Untertan",4,4.28913027160917e-05,NA,4,NA,NA
"3581","Unterzeichner",4,4.28913027160917e-05,NA,2,1,1
"3582","Unwetter",4,4.28913027160917e-05,NA,3,1,NA
"3583","Variable",4,4.28913027160917e-05,NA,NA,NA,4
"3584","Vasall",4,4.28913027160917e-05,NA,NA,NA,4
"3585","Veranschaulichung",4,4.28913027160917e-05,NA,NA,4,NA
"3586","Verarschung",4,4.28913027160917e-05,NA,3,NA,1
"3587","Verborgene",4,4.28913027160917e-05,NA,1,2,1
"3588","Verbreite",4,4.28913027160917e-05,NA,NA,2,2
"3589","Verbrennung",4,4.28913027160917e-05,NA,NA,NA,4
"3590","Verbündete",4,4.28913027160917e-05,NA,1,1,2
"3591","Verdienst",4,4.28913027160917e-05,NA,2,NA,2
"3592","Verfahren",4,4.28913027160917e-05,NA,1,1,2
"3593","Verfassungsgericht",4,4.28913027160917e-05,NA,4,NA,NA
"3594","Vergiftung",4,4.28913027160917e-05,NA,NA,1,3
"3595","Verkündung",4,4.28913027160917e-05,NA,NA,NA,4
"3596","Vermögensregister",4,4.28913027160917e-05,NA,NA,4,NA
"3597","Vernichtung",4,4.28913027160917e-05,NA,1,NA,3
"3598","Vernichtungslager",4,4.28913027160917e-05,NA,NA,NA,4
"3599","Verordnungsentwurf",4,4.28913027160917e-05,NA,4,NA,NA
"3600","Verschmutzung",4,4.28913027160917e-05,NA,NA,NA,4
"3601","Versicherung",4,4.28913027160917e-05,NA,2,1,1
"3602","Versprecher",4,4.28913027160917e-05,NA,4,NA,NA
"3603","Verstümmelung",4,4.28913027160917e-05,2,NA,2,NA
"3604","Verteuerung",4,4.28913027160917e-05,NA,4,NA,NA
"3605","Vertrau",4,4.28913027160917e-05,NA,NA,NA,4
"3606","Vielfache",4,4.28913027160917e-05,NA,2,NA,2
"3607","Virologin",4,4.28913027160917e-05,NA,1,NA,3
"3608","Vorfahr|Vorfahren",4,4.28913027160917e-05,NA,NA,3,1
"3609","Vorhersage",4,4.28913027160917e-05,1,3,NA,NA
"3610","Vormarsch",4,4.28913027160917e-05,1,2,1,1
"3611","Vorsitz",4,4.28913027160917e-05,3,1,NA,1
"3612","Vorwurf",4,4.28913027160917e-05,NA,NA,NA,4
"3613","Vulkanausbruch",4,4.28913027160917e-05,2,1,NA,3
"3614","Waffenindustrie",4,4.28913027160917e-05,NA,NA,NA,4
"3615","Wahrheitsbewegung",4,4.28913027160917e-05,NA,NA,4,NA
"3616","Wale",4,4.28913027160917e-05,NA,NA,3,1
"3617","Wanderbewegung",4,4.28913027160917e-05,4,NA,NA,4
"3618","Wanderer",4,4.28913027160917e-05,NA,NA,NA,4
"3619","Wandlung",4,4.28913027160917e-05,NA,4,NA,NA
"3620","Wassermann",4,4.28913027160917e-05,NA,NA,3,1
"3621","Wasserversorgung",4,4.28913027160917e-05,1,1,3,2
"3622","Wechsel",4,4.28913027160917e-05,NA,2,NA,2
"3623","Wehr",4,4.28913027160917e-05,3,NA,NA,1
"3624","Weiteren",4,4.28913027160917e-05,NA,NA,2,2
"3625","Weiß",4,4.28913027160917e-05,1,NA,NA,3
"3626","Wellenlänge",4,4.28913027160917e-05,NA,NA,4,NA
"3627","Weltdiktatur",4,4.28913027160917e-05,NA,NA,3,1
"3628","Welteroberung",4,4.28913027160917e-05,NA,NA,NA,4
"3629","Weltführer",4,4.28913027160917e-05,4,NA,NA,NA
"3630","Weltklimarat",4,4.28913027160917e-05,NA,4,NA,NA
"3631","Weltkulturerbes",4,4.28913027160917e-05,NA,NA,NA,4
"3632","Weltmacht",4,4.28913027160917e-05,NA,2,2,NA
"3633","Weltwährung",4,4.28913027160917e-05,NA,NA,3,1
"3634","Wetterlage",4,4.28913027160917e-05,NA,4,NA,NA
"3635","Wettermanipulation",4,4.28913027160917e-05,NA,3,1,NA
"3636","Wi",4,4.28913027160917e-05,1,2,NA,1
"3637","Wiederaufbau",4,4.28913027160917e-05,1,NA,2,1
"3638","Wildkräuter",4,4.28913027160917e-05,NA,NA,NA,4
"3639","Wirtsbaum",4,4.28913027160917e-05,NA,NA,NA,4
"3640","Wirtschaftlichkeit",4,4.28913027160917e-05,NA,NA,NA,4
"3641","Wirtschaftsbosse",4,4.28913027160917e-05,NA,NA,NA,4
"3642","Wirtschaftskrise",4,4.28913027160917e-05,NA,3,1,NA
"3643","Wirtschaftswissenschaftlerin",4,4.28913027160917e-05,NA,4,NA,NA
"3644","Wirtschaftszweig",4,4.28913027160917e-05,NA,3,NA,1
"3645","Wohnwage",4,4.28913027160917e-05,NA,NA,NA,4
"3646","Zeitlinie",4,4.28913027160917e-05,NA,NA,3,1
"3647","Zeitrahmen",4,4.28913027160917e-05,NA,2,NA,2
"3648","Zeitraum",4,4.28913027160917e-05,NA,NA,1,3
"3649","Zeitspanne",4,4.28913027160917e-05,3,NA,NA,2
"3650","Zentralbank",4,4.28913027160917e-05,NA,1,1,2
"3651","Zentralbankgeld",4,4.28913027160917e-05,2,1,2,NA
"3652","Zimmer",4,4.28913027160917e-05,NA,NA,NA,4
"3653","Zinse",4,4.28913027160917e-05,NA,4,NA,NA
"3654","Zion",4,4.28913027160917e-05,NA,3,1,NA
"3655","Zionist",4,4.28913027160917e-05,NA,NA,4,NA
"3656","Zugabe",4,4.28913027160917e-05,NA,NA,NA,4
"3657","Zukunftslabor",4,4.28913027160917e-05,NA,NA,1,3
"3658","Zulaßung",4,4.28913027160917e-05,NA,NA,1,3
"3659","Zunge",4,4.28913027160917e-05,NA,NA,1,3
"3660","Zusammenfassung",4,4.28913027160917e-05,1,NA,1,2
"3661","Zusammenspiel",4,4.28913027160917e-05,NA,NA,NA,4
"3662","Zuschrift",4,4.28913027160917e-05,NA,NA,NA,4
"3663","Zweig",4,4.28913027160917e-05,NA,NA,NA,4
"3664","beginnen",4,4.28913027160917e-05,NA,NA,NA,4
"3665","bestehen",4,4.28913027160917e-05,NA,NA,NA,4
"3666","brat",4,4.28913027160917e-05,NA,NA,NA,4
"3667","deal",4,4.28913027160917e-05,1,4,NA,NA
"3668","derzeit",4,4.28913027160917e-05,NA,NA,NA,4
"3669","direkt",4,4.28913027160917e-05,2,NA,NA,2
"3670","drauße",4,4.28913027160917e-05,NA,NA,NA,4
"3671","einsperren",4,4.28913027160917e-05,2,2,NA,NA
"3672","erkläre",4,4.28913027160917e-05,NA,4,NA,NA
"3673","erwägen",4,4.28913027160917e-05,NA,NA,NA,4
"3674","falschen",4,4.28913027160917e-05,NA,NA,NA,4
"3675","geht",4,4.28913027160917e-05,1,1,NA,3
"3676","grüßen",4,4.28913027160917e-05,NA,NA,2,2
"3677","halten",4,4.28913027160917e-05,NA,NA,NA,4
"3678","herrschende",4,4.28913027160917e-05,NA,1,2,1
"3679","https://afd-diepholz.de/wp-content/uploads/2022/09/20220414MV_Aufnahmeantrag_fuer_Neumitglieder.pdf",4,4.28913027160917e-05,NA,NA,NA,4
"3680","https://bastyon.com/freiemedien?ref=P8sSu2qFnVPGEtnSTKYRMUzuG3xBHsj3m",4,4.28913027160917e-05,1,NA,NA,3
"3681","https://de.sott.net/article/34935-Bundesregierung-nutzt-Lockdown-fur-Einsatz-eines-todlichen-und-verbotenen-Pestizids-das-ganze-Nahrungsketten-zerstort",4,4.28913027160917e-05,NA,NA,NA,4
"3682","https://music.amazon.de/podcasts/efad6c2b-de11-4737-8e32-d22ff636bb34/episodes/29c685d9-a5bb-48c0-98c2-5090d2cb6347/dawid-snowden-15-minuten-st%C3%A4dte-gef%C3%A4ngnisse-15-minuten-stadt",4,4.28913027160917e-05,4,NA,NA,NA
"3683","https://t.me/NicisSuchenachderWahrheit",4,4.28913027160917e-05,1,2,NA,1
"3684","https://www.rtvoost.nl/nieuws/2152164/meelworm-op-het-menu-in-lespakket-honderd-basisscholen-in-overijssel",4,4.28913027160917e-05,NA,NA,NA,4
"3685","ist‼",4,4.28913027160917e-05,1,NA,3,NA
"3686","j[",4,4.28913027160917e-05,1,NA,NA,3
"3687","kein",4,4.28913027160917e-05,2,NA,NA,2
"3688","kleinst",4,4.28913027160917e-05,NA,3,NA,1
"3689","kommen",4,4.28913027160917e-05,NA,NA,1,3
"3690","komplett",4,4.28913027160917e-05,NA,2,1,1
"3691","konzentrieren",4,4.28913027160917e-05,NA,3,1,NA
"3692","last",4,4.28913027160917e-05,2,1,1,NA
"3693","li[",4,4.28913027160917e-05,NA,NA,1,3
"3694","lieben",4,4.28913027160917e-05,NA,1,1,2
"3695","liebst",4,4.28913027160917e-05,NA,2,NA,2
"3696","m&m‘",4,4.28913027160917e-05,NA,NA,NA,4
"3697","manipulieren",4,4.28913027160917e-05,NA,NA,4,NA
"3698","nehmen",4,4.28913027160917e-05,NA,NA,NA,4
"3699","plant",4,4.28913027160917e-05,NA,2,2,NA
"3700","rauchen",4,4.28913027160917e-05,NA,NA,NA,4
"3701","reduzieren",4,4.28913027160917e-05,NA,NA,NA,4
"3702","schreiben",4,4.28913027160917e-05,NA,NA,1,3
"3703","schön",4,4.28913027160917e-05,NA,NA,1,3
"3704","sehen",4,4.28913027160917e-05,NA,NA,3,1
"3705","sterben",4,4.28913027160917e-05,NA,1,NA,3
"3706","stolz",4,4.28913027160917e-05,NA,NA,2,2
"3707","tausende",4,4.28913027160917e-05,4,NA,NA,NA
"3708","teilweise",4,4.28913027160917e-05,NA,NA,NA,4
"3709","twi[",4,4.28913027160917e-05,NA,NA,2,2
"3710","töten",4,4.28913027160917e-05,NA,NA,1,3
"3711","verhindern",4,4.28913027160917e-05,1,NA,3,NA
"3712","verlassen",4,4.28913027160917e-05,3,NA,1,1
"3713","warum",4,4.28913027160917e-05,NA,1,NA,3
"3714","weichen",4,4.28913027160917e-05,NA,3,1,NA
"3715","zielen",4,4.28913027160917e-05,1,NA,1,2
"3716","ÖPNV",4,4.28913027160917e-05,NA,4,NA,NA
"3717","Ökonomie",4,4.28913027160917e-05,1,NA,3,1
"3718","Ökosozialismus",4,4.28913027160917e-05,NA,3,NA,1
"3719","Überschwemmung",4,4.28913027160917e-05,NA,1,NA,3
"3720","Übertreibung",4,4.28913027160917e-05,NA,NA,4,NA
"3721","Überwachungsprogramm",4,4.28913027160917e-05,NA,NA,4,NA
"3722","Überwachungsstadt",4,4.28913027160917e-05,NA,NA,4,NA
"3723","äußere",4,4.28913027160917e-05,NA,NA,NA,4
"3724","übernehmen",4,4.28913027160917e-05,NA,NA,NA,4
"3725","übrigens",4,4.28913027160917e-05,NA,2,1,1
"3726","ᴅɪᴇ",4,4.28913027160917e-05,2,2,1,1
"3727","ᴜꜱᴇ",4,4.28913027160917e-05,NA,NA,1,3
"3728","▪️Freiheit",4,4.28913027160917e-05,NA,1,3,NA
"3729","ꜰᴀɪʀ",4,4.28913027160917e-05,NA,NA,1,3
"3730","️TEILEN‼",4,4.28913027160917e-05,NA,NA,NA,4
"3731","️Veganer",4,4.28913027160917e-05,NA,NA,NA,4
"3732","💎co[",4,4.28913027160917e-05,1,NA,1,2
"3733","#%23%23wt_ref=https%3A%2F%2Fm.bild.de%2Fpolitik%2Finland%2Fpolitik-",3,3.21684770370688e-05,NA,3,NA,NA
"3734","#?cleverpushbounceurl=",3,3.21684770370688e-05,NA,NA,NA,3
"3735","#Abkommen",3,3.21684770370688e-05,NA,3,NA,NA
"3736","#Ernährung",3,3.21684770370688e-05,NA,NA,NA,3
"3737","#KlimaLockdown",3,3.21684770370688e-05,NA,3,NA,NA
"3738","*m&m‘",3,3.21684770370688e-05,NA,NA,NA,3
"3739","100%",3,3.21684770370688e-05,NA,NA,NA,3
"3740","2⃣",3,3.21684770370688e-05,NA,NA,NA,3
"3741","5G-",3,3.21684770370688e-05,NA,NA,3,NA
"3742","80%",3,3.21684770370688e-05,NA,NA,NA,3
"3743","@Corona_Reset",3,3.21684770370688e-05,NA,NA,3,NA
"3744","@der17sinn",3,3.21684770370688e-05,NA,3,NA,NA
"3745","@inSvensWelt",3,3.21684770370688e-05,1,2,NA,NA
"3746","AGENDA2030",3,3.21684770370688e-05,NA,NA,3,NA
"3747","Abbott",3,3.21684770370688e-05,NA,NA,NA,3
"3748","Abenteuer",3,3.21684770370688e-05,NA,NA,NA,3
"3749","Abschaum",3,3.21684770370688e-05,1,NA,NA,2
"3750","Abteil",3,3.21684770370688e-05,NA,NA,NA,3
"3751","Ackerland",3,3.21684770370688e-05,NA,NA,NA,3
"3752","ActuallyFoods",3,3.21684770370688e-05,NA,NA,NA,3
"3753","Adrenochrom",3,3.21684770370688e-05,1,NA,NA,2
"3754","Afd",3,3.21684770370688e-05,NA,2,NA,1
"3755","Aktivismus",3,3.21684770370688e-05,1,2,1,NA
"3756","Alleingang",3,3.21684770370688e-05,NA,3,NA,NA
"3757","Allergierisiko",3,3.21684770370688e-05,NA,NA,NA,3
"3758","Allergiker",3,3.21684770370688e-05,NA,NA,NA,3
"3759","Alphitobius",3,3.21684770370688e-05,NA,NA,NA,3
"3760","Amerika",3,3.21684770370688e-05,2,1,NA,NA
"3761","Ampelanlage",3,3.21684770370688e-05,NA,NA,2,1
"3762","Amphibium",3,3.21684770370688e-05,NA,NA,NA,3
"3763","Analogfleisch",3,3.21684770370688e-05,NA,NA,NA,3
"3764","Angehörige",3,3.21684770370688e-05,NA,2,1,NA
"3765","Angesicht",3,3.21684770370688e-05,NA,NA,2,1
"3766","Anhang",3,3.21684770370688e-05,NA,NA,1,2
"3767","Anhörung",3,3.21684770370688e-05,NA,2,1,NA
"3768","Anpassung",3,3.21684770370688e-05,NA,1,NA,2
"3769","Anreize",3,3.21684770370688e-05,1,NA,2,NA
"3770","Anschaffung",3,3.21684770370688e-05,2,NA,NA,1
"3771","Anti",3,3.21684770370688e-05,NA,NA,NA,3
"3772","Antibiotikum",3,3.21684770370688e-05,NA,NA,NA,3
"3773","Antike",3,3.21684770370688e-05,NA,NA,3,NA
"3774","Anwendungsmöglichkeit",3,3.21684770370688e-05,NA,1,NA,2
"3775","Anwälte",3,3.21684770370688e-05,1,1,NA,2
"3776","Ap",3,3.21684770370688e-05,NA,NA,3,NA
"3777","Arbeitseinheit",3,3.21684770370688e-05,3,3,NA,NA
"3778","Argumentation",3,3.21684770370688e-05,NA,NA,NA,3
"3779","Arroganz",3,3.21684770370688e-05,NA,3,NA,NA
"3780","Arzneimittelrecht",3,3.21684770370688e-05,NA,NA,3,NA
"3781","Asthma",3,3.21684770370688e-05,NA,NA,NA,3
"3782","Atem",3,3.21684770370688e-05,NA,NA,1,2
"3783","Atemluft",3,3.21684770370688e-05,3,1,NA,NA
"3784","Atemmasko",3,3.21684770370688e-05,NA,NA,NA,3
"3785","Atmosphärenluft",3,3.21684770370688e-05,NA,3,NA,NA
"3786","Atombombe",3,3.21684770370688e-05,NA,NA,2,1
"3787","Aufenthalt",3,3.21684770370688e-05,NA,2,1,NA
"3788","Auflösung",3,3.21684770370688e-05,NA,NA,NA,3
"3789","Aufr",3,3.21684770370688e-05,NA,3,NA,NA
"3790","Aufruhr",3,3.21684770370688e-05,NA,2,NA,1
"3791","Aufsehen",3,3.21684770370688e-05,NA,1,NA,2
"3792","Aufstieg",3,3.21684770370688e-05,NA,2,1,NA
"3793","Aufzucht",3,3.21684770370688e-05,NA,NA,NA,3
"3794","Ausdehnung",3,3.21684770370688e-05,NA,2,1,NA
"3795","Aussterben",3,3.21684770370688e-05,NA,2,NA,1
