"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"1633","financiën",2,0.000103686038674892,NA,NA,1,1
"1634","flyer",2,0.000103686038674892,NA,NA,NA,2
"1635","focus",2,0.000103686038674892,NA,NA,NA,2
"1636","folie",2,0.000103686038674892,2,NA,NA,NA
"1637","fonds",2,0.000103686038674892,NA,NA,NA,2
"1638","fouder",2,0.000103686038674892,NA,NA,2,NA
"1639","fractie",2,0.000103686038674892,NA,1,1,NA
"1640","fraude",2,0.000103686038674892,NA,NA,2,NA
"1641","freaks",2,0.000103686038674892,1,NA,1,NA
"1642","g",2,0.000103686038674892,NA,NA,NA,2
"1643","gaan",2,0.000103686038674892,NA,1,NA,1
"1644","gasmeter",2,0.000103686038674892,NA,NA,2,NA
"1645","gast",2,0.000103686038674892,NA,NA,2,NA
"1646","gasten",2,0.000103686038674892,1,1,NA,NA
"1647","gebeurtenis",2,0.000103686038674892,NA,NA,1,1
"1648","gebruiker",2,0.000103686038674892,NA,NA,2,NA
"1649","gedoe",2,0.000103686038674892,NA,NA,NA,2
"1650","gedragsmanipulatie",2,0.000103686038674892,NA,NA,2,NA
"1651","gegevensbescherming",2,0.000103686038674892,NA,NA,NA,2
"1652","gein",2,0.000103686038674892,NA,NA,1,1
"1653","gekkigheid",2,0.000103686038674892,NA,2,NA,NA
"1654","gemaal",2,0.000103686038674892,NA,NA,NA,2
"1655","generaal",2,0.000103686038674892,NA,NA,NA,2
"1656","genetisch",2,0.000103686038674892,NA,NA,NA,2
"1657","gentherapie",2,0.000103686038674892,NA,NA,1,1
"1658","gewoont",2,0.000103686038674892,NA,NA,NA,2
"1659","gezogen",2,0.000103686038674892,NA,NA,2,NA
"1660","gezond",2,0.000103686038674892,NA,NA,NA,2
"1661","gezondheidsituatie",2,0.000103686038674892,NA,2,NA,NA
"1662","gezondheidsrisico'",2,0.000103686038674892,NA,NA,2,NA
"1663","gifprik",2,0.000103686038674892,NA,2,NA,NA
"1664","gifspuit",2,0.000103686038674892,NA,NA,2,NA
"1665","glansmiddel",2,0.000103686038674892,NA,NA,NA,2
"1666","glas",2,0.000103686038674892,NA,NA,NA,2
"1667","gmo",2,0.000103686038674892,NA,NA,NA,2
"1668","goed",2,0.000103686038674892,1,NA,1,NA
"1669","gooien",2,0.000103686038674892,NA,NA,NA,2
"1670","graanschimmelkever",2,0.000103686038674892,NA,NA,NA,2
"1671","gram",2,0.000103686038674892,NA,NA,NA,2
"1672","granaatappel",2,0.000103686038674892,NA,NA,NA,2
"1673","grasland",2,0.000103686038674892,NA,NA,NA,2
"1674","gratie",2,0.000103686038674892,NA,NA,2,NA
"1675","grondstof",2,0.000103686038674892,NA,NA,NA,2
"1676","grutto",2,0.000103686038674892,NA,NA,NA,2
"1677","halal",2,0.000103686038674892,NA,NA,NA,2
"1678","halffabricaat",2,0.000103686038674892,NA,NA,NA,2
"1679","handomdraaien",2,0.000103686038674892,2,NA,NA,NA
"1680","hap",2,0.000103686038674892,NA,2,NA,NA
"1681","harmonie",2,0.000103686038674892,NA,NA,1,1
"1682","hars",2,0.000103686038674892,NA,NA,NA,2
"1683","heffen",2,0.000103686038674892,2,NA,NA,NA
"1684","hek",2,0.000103686038674892,NA,2,NA,NA
"1685","helft",2,0.000103686038674892,NA,NA,1,1
"1686","helm",2,0.000103686038674892,NA,2,NA,NA
"1687","herbicide",2,0.000103686038674892,NA,NA,NA,2
"1688","histamine",2,0.000103686038674892,NA,NA,NA,2
"1689","hoax",2,0.000103686038674892,NA,NA,NA,2
"1690","hol",2,0.000103686038674892,NA,NA,NA,2
"1691","holding",2,0.000103686038674892,NA,NA,2,NA
"1692","homeschooling",2,0.000103686038674892,NA,NA,NA,2
"1693","hoofdkantoor",2,0.000103686038674892,NA,NA,1,1
"1694","hoofdstad",2,0.000103686038674892,NA,NA,2,NA
"1695","hoogteverschille",2,0.000103686038674892,NA,NA,NA,2
"1696","hoogverraad",2,0.000103686038674892,NA,NA,2,NA
"1697","horen",2,0.000103686038674892,1,NA,NA,1
"1698","horizon",2,0.000103686038674892,NA,1,NA,1
"1699","horloge",2,0.000103686038674892,NA,NA,2,NA
"1700","horror",2,0.000103686038674892,NA,NA,1,1
"1701","houdbaarheid",2,0.000103686038674892,NA,NA,NA,2
"1702","houding",2,0.000103686038674892,1,1,NA,NA
"1703","https://eur-lex.europa.eu/legal-content/DE/TXT/PDF/",2,0.000103686038674892,NA,NA,NA,2
"1704","https://interestingengineering.com/science/3d-printing-insects-mixed-with-vegetables-could-help-us-to-prevent-food-crisis",2,0.000103686038674892,NA,NA,NA,2
"1705","https://t.me/+2AC-0Xek3TQ5MjZk",2,0.000103686038674892,1,NA,NA,1
"1706","https://t.me/LionsNew",2,0.000103686038674892,1,NA,NA,1
"1707","https://twente.com/global-goals/11-sustainable-cities-and-communities/enschede-wordt-een-smart-city",2,0.000103686038674892,NA,NA,2,NA
"1708","https://www.dailymail.co.uk/news/article-11331411/Aldi-considers-selling-edible-INSECTS-help-families-cost-living-crisis.html",2,0.000103686038674892,NA,NA,NA,2
"1709","https://www.oxfordshire.gov.uk/residents/roads-and-transport/connecting-oxfordshire/traffic-filter",2,0.000103686038674892,2,NA,NA,NA
"1710","hufter",2,0.000103686038674892,2,NA,NA,NA
"1711","huid",2,0.000103686038674892,NA,NA,1,1
"1712","huishouden",2,0.000103686038674892,1,1,1,NA
"1713","huizenbezitter",2,0.000103686038674892,NA,1,1,NA
"1714","human",2,0.000103686038674892,NA,NA,2,NA
"1715","huurauto",2,0.000103686038674892,NA,NA,2,NA
"1716","huuren",2,0.000103686038674892,NA,NA,2,NA
"1717","huurkostenberekening",2,0.000103686038674892,NA,NA,2,NA
"1718","hysterie",2,0.000103686038674892,NA,2,NA,NA
"1719","id",2,0.000103686038674892,NA,NA,2,NA
"1720","idd",2,0.000103686038674892,NA,NA,2,NA
"1721","ideologie",2,0.000103686038674892,NA,1,NA,1
"1722","idioterie",2,0.000103686038674892,NA,1,NA,1
"1723","inbegrepen",2,0.000103686038674892,NA,NA,NA,2
"1724","incoming",2,0.000103686038674892,NA,2,NA,NA
"1725","industrieel",2,0.000103686038674892,NA,NA,NA,2
"1726","infuus",2,0.000103686038674892,NA,1,NA,1
"1727","ingredienen",2,0.000103686038674892,NA,NA,NA,2
"1728","inkomen",2,0.000103686038674892,NA,2,NA,NA
"1729","insecten-icoon",2,0.000103686038674892,NA,NA,NA,2
"1730","insecten🦗",2,0.000103686038674892,NA,NA,NA,2
"1731","insects",2,0.000103686038674892,NA,NA,NA,2
"1732","inseken",2,0.000103686038674892,NA,NA,NA,2
"1733","instinct",2,0.000103686038674892,NA,NA,NA,2
"1734","instructie",2,0.000103686038674892,NA,NA,1,1
"1735","integriteit",2,0.000103686038674892,NA,NA,1,1
"1736","interess",2,0.000103686038674892,NA,NA,1,1
"1737","investeringsmaatschappij",2,0.000103686038674892,NA,NA,NA,2
"1738","invriezen",2,0.000103686038674892,NA,NA,NA,2
"1739","invulling",2,0.000103686038674892,NA,NA,NA,2
"1740","jaloers",2,0.000103686038674892,NA,1,NA,1
"1741","jeugdzorg",2,0.000103686038674892,NA,2,NA,NA
"1742","jeuk",2,0.000103686038674892,NA,NA,NA,2
"1743","jo",2,0.000103686038674892,NA,NA,2,NA
"1744","kaas",2,0.000103686038674892,1,NA,NA,1
"1745","kakkerlak",2,0.000103686038674892,NA,NA,NA,2
"1746","kamerlid",2,0.000103686038674892,NA,1,1,NA
"1747","karkas",2,0.000103686038674892,NA,NA,NA,2
"1748","karma",2,0.000103686038674892,NA,NA,NA,2
"1749","kas",2,0.000103686038674892,1,NA,1,NA
"1750","kauwgum",2,0.000103686038674892,NA,NA,NA,2
"1751","kerk",2,0.000103686038674892,NA,1,NA,1
"1752","kibboet",2,0.000103686038674892,2,NA,NA,NA
"1753","kijkje",2,0.000103686038674892,1,1,NA,NA
"1754","kleinbedrijf",2,0.000103686038674892,NA,1,NA,1
"1755","kleinkind",2,0.000103686038674892,1,NA,NA,1
"1756","kleur",2,0.000103686038674892,NA,NA,NA,2
"1757","kleurplaat",2,0.000103686038674892,NA,2,NA,NA
"1758","klimaathoax",2,0.000103686038674892,1,1,NA,NA
"1759","klimaatmaatregel",2,0.000103686038674892,NA,2,NA,NA
"1760","klimaatpropaganda",2,0.000103686038674892,NA,NA,NA,2
"1761","klimaatveranderingsfanaat",2,0.000103686038674892,NA,NA,NA,2
"1762","klootzakken",2,0.000103686038674892,NA,NA,NA,2
"1763","kneiter",2,0.000103686038674892,NA,NA,2,NA
"1764","koffiebonen",2,0.000103686038674892,NA,NA,NA,2
"1765","kolonie",2,0.000103686038674892,NA,1,1,NA
"1766","kont",2,0.000103686038674892,1,1,NA,NA
"1767","koolstof",2,0.000103686038674892,NA,NA,NA,2
"1768","koppeling",2,0.000103686038674892,NA,NA,2,NA
"1769","korteafstandsvlucht",2,0.000103686038674892,2,NA,NA,NA
"1770","kot",2,0.000103686038674892,NA,2,NA,NA
"1771","kruis",2,0.000103686038674892,NA,NA,2,NA
"1772","kud",2,0.000103686038674892,NA,NA,NA,2
"1773","kudde",2,0.000103686038674892,NA,NA,NA,2
"1774","kut",2,0.000103686038674892,NA,1,1,NA
"1775","laars",2,0.000103686038674892,NA,1,1,1
"1776","lab",2,0.000103686038674892,NA,NA,1,1
"1777","landverraad",2,0.000103686038674892,NA,1,NA,1
"1778","larf",2,0.000103686038674892,NA,NA,NA,2
"1779","leugenaar",2,0.000103686038674892,1,1,NA,NA
"1780","levensbehoeft",2,0.000103686038674892,1,1,NA,NA
"1781","levenscodering",2,0.000103686038674892,NA,NA,2,NA
"1782","levenslijn",2,0.000103686038674892,NA,NA,2,NA
"1783","leven”",2,0.000103686038674892,NA,NA,2,NA
"1784","lever",2,0.000103686038674892,NA,NA,NA,2
"1785","lichaamsdeel",2,0.000103686038674892,NA,NA,2,NA
"1786","life",2,0.000103686038674892,NA,NA,1,1
"1787","lijf",2,0.000103686038674892,NA,NA,1,1
"1788","lipid",2,0.000103686038674892,NA,NA,2,NA
"1789","lock-down",2,0.000103686038674892,NA,2,NA,NA
"1790","lockdown”",2,0.000103686038674892,NA,2,NA,NA
"1791","logica",2,0.000103686038674892,NA,NA,2,1
"1792","lol",2,0.000103686038674892,NA,NA,1,1
"1793","longweefsel",2,0.000103686038674892,NA,1,NA,1
"1794","lot",2,0.000103686038674892,NA,NA,NA,2
"1795","luchtkwaliteit",2,0.000103686038674892,NA,1,1,NA
"1796","luis",2,0.000103686038674892,NA,NA,NA,2
"1797","lupineworm",2,0.000103686038674892,NA,NA,NA,2
"1798","luxe",2,0.000103686038674892,NA,NA,1,1
"1799","maag",2,0.000103686038674892,NA,NA,1,1
"1800","maak",2,0.000103686038674892,1,NA,NA,1
"1801","maaltij",2,0.000103686038674892,NA,NA,NA,2
"1802","magneet",2,0.000103686038674892,NA,NA,NA,2
"1803","mango’",2,0.000103686038674892,NA,NA,NA,2
"1804","mankement",2,0.000103686038674892,NA,NA,1,1
"1805","mannen",2,0.000103686038674892,NA,NA,1,1
"1806","mark",2,0.000103686038674892,NA,NA,NA,2
"1807","massamoord",2,0.000103686038674892,NA,NA,1,1
"1808","materie",2,0.000103686038674892,NA,NA,2,NA
"1809","matrix",2,0.000103686038674892,1,NA,1,NA
"1810","mealworm",2,0.000103686038674892,NA,NA,NA,2
"1811","medewerking",2,0.000103686038674892,NA,NA,NA,2
"1812","mega",2,0.000103686038674892,NA,NA,2,NA
"1813","meisje",2,0.000103686038674892,2,NA,NA,NA
"1814","melkproduct",2,0.000103686038674892,NA,NA,NA,2
"1815","meloen",2,0.000103686038674892,NA,NA,NA,2
"1816","mensenrechten",2,0.000103686038674892,NA,NA,NA,2
"1817","merk",2,0.000103686038674892,NA,NA,1,1
"1818","mevrouw",2,0.000103686038674892,NA,NA,NA,2
"1819","mg/kg",2,0.000103686038674892,NA,NA,NA,2
"1820","micro-antenne",2,0.000103686038674892,NA,NA,2,NA
"1821","middelpunt",2,0.000103686038674892,2,NA,NA,NA
"1822","migratie",2,0.000103686038674892,NA,NA,1,1
"1823","migratory",2,0.000103686038674892,NA,NA,NA,2
"1824","militair",2,0.000103686038674892,NA,NA,NA,2
"1825","militie",2,0.000103686038674892,NA,NA,NA,2
"1826","miljarde",2,0.000103686038674892,1,NA,NA,1
"1827","milkshake",2,0.000103686038674892,NA,NA,NA,2
"1828","minidocumentaire",2,0.000103686038674892,NA,NA,NA,2
"1829","misdadiger",2,0.000103686038674892,1,NA,1,NA
"1830","mogelijkhid",2,0.000103686038674892,NA,NA,2,NA
"1831","molecuulgewicht",2,0.000103686038674892,NA,NA,NA,2
"1832","molitor",2,0.000103686038674892,NA,NA,NA,2
"1833","mondkapj",2,0.000103686038674892,1,NA,NA,1
"1834","mondmasker",2,0.000103686038674892,NA,2,NA,NA
"1835","monitoring",2,0.000103686038674892,NA,NA,2,NA
"1836","moord",2,0.000103686038674892,NA,NA,NA,2
"1837","mot",2,0.000103686038674892,NA,NA,NA,2
"1838","munten",2,0.000103686038674892,NA,NA,NA,2
"1839","naleving",2,0.000103686038674892,1,NA,1,NA
"1840","nanodeel",2,0.000103686038674892,NA,2,NA,NA
"1841","nanotechnologie",2,0.000103686038674892,NA,NA,1,1
"1842","narratief",2,0.000103686038674892,NA,1,1,NA
"1843","nederlander",2,0.000103686038674892,NA,NA,NA,2
"1844","netbeheerd",2,0.000103686038674892,NA,NA,2,NA
"1845","norm",2,0.000103686038674892,NA,NA,1,1
"1846","nut",2,0.000103686038674892,NA,1,NA,1
"1847","nxp",2,0.000103686038674892,NA,NA,2,NA
"1848","ochtend",2,0.000103686038674892,1,1,NA,NA
"1849","officier",2,0.000103686038674892,NA,NA,NA,2
"1850","olie-extractie",2,0.000103686038674892,NA,NA,NA,2
"1851","omscholing",2,0.000103686038674892,NA,NA,1,1
"1852","omvallen",2,0.000103686038674892,NA,NA,NA,2
"1853","onderdompeling",2,0.000103686038674892,NA,NA,NA,2
"1854","onderdrukking",2,0.000103686038674892,NA,NA,1,1
"1855","ondergang",2,0.000103686038674892,NA,NA,2,NA
"1856","onderpand",2,0.000103686038674892,NA,NA,1,1
"1857","onderzoeken",2,0.000103686038674892,NA,NA,NA,2
"1858","ongedierte",2,0.000103686038674892,NA,NA,NA,2
"1859","onrechte",2,0.000103686038674892,NA,NA,NA,2
"1860","onregelmatigheid",2,0.000103686038674892,NA,NA,1,1
"1861","ontbering",2,0.000103686038674892,NA,2,NA,NA
"1862","onthulling",2,0.000103686038674892,NA,NA,NA,2
"1863","oogst",2,0.000103686038674892,NA,NA,NA,2
"1864","oogsten",2,0.000103686038674892,NA,1,1,NA
"1865","oorlogvoering",2,0.000103686038674892,NA,NA,NA,2
"1866","opgezet",2,0.000103686038674892,NA,NA,2,NA
"1867","oplichter",2,0.000103686038674892,1,1,NA,NA
"1868","opvolger",2,0.000103686038674892,NA,1,NA,1
"1869","opzicht",2,0.000103686038674892,NA,NA,NA,2
"1870","or",2,0.000103686038674892,1,1,NA,NA
"1871","orb-weaver",2,0.000103686038674892,NA,NA,NA,2
"1872","our",2,0.000103686038674892,NA,NA,NA,2
"1873","overal",2,0.000103686038674892,NA,1,1,NA
"1874","overdracht",2,0.000103686038674892,NA,NA,1,1
"1875","overheidsbeleid",2,0.000103686038674892,NA,NA,2,1
"1876","overleven",2,0.000103686038674892,NA,NA,2,NA
"1877","overlever",2,0.000103686038674892,NA,NA,1,1
"1878","overname",2,0.000103686038674892,2,NA,NA,NA
"1879","overzicht",2,0.000103686038674892,NA,NA,1,1
"1880","p",2,0.000103686038674892,NA,NA,NA,2
"1881","p(l)andemie",2,0.000103686038674892,NA,2,NA,NA
"1882","pak",2,0.000103686038674892,1,NA,1,NA
"1883","paling",2,0.000103686038674892,NA,NA,NA,2
"1884","pandemieverdrag",2,0.000103686038674892,NA,2,NA,NA
"1885","paniek",2,0.000103686038674892,1,1,1,NA
"1886","papaja’",2,0.000103686038674892,NA,NA,NA,2
"1887","papier",2,0.000103686038674892,NA,NA,NA,2
"1888","papiervis",2,0.000103686038674892,NA,NA,NA,2
"1889","paspoort",2,0.000103686038674892,NA,1,1,NA
"1890","passant",2,0.000103686038674892,NA,NA,2,NA
"1891","patent",2,0.000103686038674892,NA,NA,NA,2
"1892","paus",2,0.000103686038674892,NA,NA,1,1
"1893","pedo",2,0.000103686038674892,NA,1,NA,1
"1894","pensioenfonds",2,0.000103686038674892,NA,NA,NA,2
"1895","perceptie",2,0.000103686038674892,NA,NA,1,1
"1896","permacultuur",2,0.000103686038674892,NA,NA,NA,2
"1897","perzik",2,0.000103686038674892,NA,NA,NA,2
"1898","pet",2,0.000103686038674892,1,1,NA,NA
"1899","peuter",2,0.000103686038674892,NA,NA,1,1
"1900","pijp",2,0.000103686038674892,1,NA,NA,1
"1901","pilot",2,0.000103686038674892,NA,NA,2,NA
"1902","pinautomaat",2,0.000103686038674892,NA,NA,2,NA
"1903","pioneer",2,0.000103686038674892,NA,NA,2,NA
"1904","piramide",2,0.000103686038674892,NA,NA,2,NA
"1905","placenta",2,0.000103686038674892,NA,NA,2,NA
"1906","planbureau",2,0.000103686038674892,NA,2,NA,NA
"1907","plandemie",2,0.000103686038674892,NA,2,NA,NA
"1908","planne",2,0.000103686038674892,NA,NA,1,1
"1909","plantage",2,0.000103686038674892,NA,NA,NA,2
"1910","platform",2,0.000103686038674892,NA,NA,1,1
"1911","polarisering",2,0.000103686038674892,NA,NA,NA,2
"1912","politica",2,0.000103686038674892,2,NA,NA,NA
"1913","pomp",2,0.000103686038674892,NA,1,NA,1
"1914","poor",2,0.000103686038674892,1,1,1,NA
"1915","portie",2,0.000103686038674892,NA,NA,NA,2
"1916","positie",2,0.000103686038674892,NA,1,1,NA
"1917","positiviteit",2,0.000103686038674892,NA,1,NA,1
"1918","precies",2,0.000103686038674892,NA,1,NA,1
"1919","prijzen",2,0.000103686038674892,NA,1,NA,1
"1920","print",2,0.000103686038674892,NA,NA,NA,2
"1921","pro",2,0.000103686038674892,2,NA,NA,NA
"1922","problem",2,0.000103686038674892,NA,1,NA,1
"1923","proefkonijn",2,0.000103686038674892,NA,NA,2,NA
"1924","proeftraject",2,0.000103686038674892,NA,NA,2,NA
"1925","profiteur",2,0.000103686038674892,NA,1,NA,1
"1926","programming",2,0.000103686038674892,NA,1,1,NA
"1927","proteine",2,0.000103686038674892,NA,NA,NA,2
"1928","provinciehuis",2,0.000103686038674892,NA,NA,NA,2
"1929","psychopaat",2,0.000103686038674892,NA,NA,1,1
"1930","quotum",2,0.000103686038674892,NA,2,NA,NA
"1931","r",2,0.000103686038674892,NA,1,NA,1
"1932","r)overheid",2,0.000103686038674892,1,1,NA,NA
"1933","rande",2,0.000103686038674892,NA,NA,NA,2
"1934","rat",2,0.000103686038674892,NA,1,NA,1
"1935","rechtbank",2,0.000103686038674892,NA,NA,1,1
"1936","rechtspraak",2,0.000103686038674892,NA,NA,NA,2
"1937","rechtszaak",2,0.000103686038674892,NA,1,NA,1
"1938","recreatiepark",2,0.000103686038674892,2,NA,NA,NA
"1939","redenen",2,0.000103686038674892,NA,1,NA,1
"1940","regels",2,0.000103686038674892,NA,NA,1,1
"1941","regeltje",2,0.000103686038674892,NA,NA,2,NA
"1942","regulering",2,0.000103686038674892,NA,1,NA,1
"1943","reptiel",2,0.000103686038674892,NA,NA,NA,2
"1944","reservaat",2,0.000103686038674892,NA,NA,2,NA
"1945","reserve",2,0.000103686038674892,NA,NA,2,NA
"1946","restrictie",2,0.000103686038674892,NA,2,NA,NA
"1947","richtlijn",2,0.000103686038674892,NA,NA,1,1
"1948","rijden",2,0.000103686038674892,NA,1,NA,1
"1949","rijk",2,0.000103686038674892,NA,NA,2,NA
"1950","ring",2,0.000103686038674892,NA,NA,1,1
"1951","robot",2,0.000103686038674892,NA,1,1,NA
"1952","roos",2,0.000103686038674892,NA,NA,NA,2
"1953","salade",2,0.000103686038674892,NA,NA,NA,2
"1954","sale",2,0.000103686038674892,NA,NA,NA,2
"1955","samenvatting",2,0.000103686038674892,NA,NA,2,NA
"1956","satanist",2,0.000103686038674892,NA,1,1,NA
"1957","sateliet",2,0.000103686038674892,NA,NA,2,NA
"1958","schaarst",2,0.000103686038674892,NA,1,NA,1
"1959","schaduw",2,0.000103686038674892,NA,NA,NA,2
"1960","schaduwzijde",2,0.000103686038674892,NA,NA,2,NA
"1961","schellak",2,0.000103686038674892,NA,NA,NA,2
"1962","schildluis",2,0.000103686038674892,NA,NA,NA,2
"1963","schoolkind",2,0.000103686038674892,NA,NA,NA,2
"1964","schuldig",2,0.000103686038674892,NA,NA,2,NA
"1965","screenshot",2,0.000103686038674892,NA,2,NA,NA
"1966","serie",2,0.000103686038674892,NA,NA,2,NA
"1967","sfeer",2,0.000103686038674892,NA,1,NA,1
"1968","slager",2,0.000103686038674892,NA,NA,NA,2
"1969","slave",2,0.000103686038674892,NA,NA,2,NA
"1970","slaven",2,0.000103686038674892,NA,NA,1,1
"1971","sleutel",2,0.000103686038674892,NA,NA,2,NA
"1972","slim",2,0.000103686038674892,NA,NA,2,NA
"1973","slot",2,0.000103686038674892,2,NA,NA,NA
"1974","smaakpapillen",2,0.000103686038674892,NA,NA,NA,2
"1975","smaken",2,0.000103686038674892,NA,NA,NA,2
"1976","smeerlap",2,0.000103686038674892,NA,NA,NA,2
"1977","smoes",2,0.000103686038674892,1,NA,1,NA
"1978","snacks",2,0.000103686038674892,NA,NA,NA,2
"1979","snelweg",2,0.000103686038674892,NA,1,1,NA
"1980","snoep",2,0.000103686038674892,NA,NA,NA,2
"1981","spanning",2,0.000103686038674892,NA,1,NA,1
"1982","speklap",2,0.000103686038674892,NA,NA,NA,2
"1983","speler",2,0.000103686038674892,NA,1,NA,1
"1984","spijsverteringssap",2,0.000103686038674892,NA,NA,NA,2
"1985","spoedwet",2,0.000103686038674892,NA,2,NA,NA
"1986","staatsomroep",2,0.000103686038674892,NA,NA,1,1
"1987","staatsschuld",2,0.000103686038674892,NA,NA,NA,2
"1988","stadsdeel",2,0.000103686038674892,1,NA,NA,1
"1989","standpunt",2,0.000103686038674892,NA,NA,1,1
"1990","start",2,0.000103686038674892,1,1,NA,NA
"1991","startsein",2,0.000103686038674892,NA,1,1,NA
"1992","startup",2,0.000103686038674892,NA,NA,NA,2
"1993","statistiek",2,0.000103686038674892,NA,NA,NA,2
"1994","stelling",2,0.000103686038674892,1,NA,NA,1
"1995","stembus",2,0.000103686038674892,2,NA,NA,NA
"1996","stemmen",2,0.000103686038674892,NA,NA,1,1
"1997","stempel",2,0.000103686038674892,NA,NA,NA,2
"1998","steun",2,0.000103686038674892,NA,1,1,NA
"1999","stichting",2,0.000103686038674892,NA,NA,2,NA
"2000","stijl",2,0.000103686038674892,1,NA,NA,1
"2001","stikstofprobleem",2,0.000103686038674892,NA,NA,1,1
"2002","stilletje",2,0.000103686038674892,NA,NA,NA,2
"2003","stoom",2,0.000103686038674892,NA,NA,NA,2
"2004","stormen",2,0.000103686038674892,NA,1,1,NA
"2005","strekking",2,0.000103686038674892,1,1,NA,NA
"2006","studentenleider",2,0.000103686038674892,NA,NA,NA,2
"2007","stuur",2,0.000103686038674892,NA,NA,NA,2
"2008","subsidie",2,0.000103686038674892,NA,2,NA,NA
"2009","sukkel",2,0.000103686038674892,1,NA,NA,1
"2010","surveillance",2,0.000103686038674892,NA,NA,2,NA
"2011","symptoom",2,0.000103686038674892,NA,NA,NA,2
"2012","syndicaat",2,0.000103686038674892,NA,NA,2,NA
"2013","systeemen",2,0.000103686038674892,NA,1,1,NA
"2014","taal",2,0.000103686038674892,1,NA,NA,1
"2015","tank",2,0.000103686038674892,NA,NA,1,1
"2016","tannine",2,0.000103686038674892,NA,NA,NA,2
"2017","te[",2,0.000103686038674892,NA,NA,NA,2
"2018","technolgy",2,0.000103686038674892,NA,NA,2,NA
"2019","technologisering",2,0.000103686038674892,NA,NA,2,NA
"2020","teken",2,0.000103686038674892,NA,1,NA,1
"2021","tekenen",2,0.000103686038674892,NA,2,NA,NA
"2022","telegram",2,0.000103686038674892,NA,NA,NA,2
"2023","televisie",2,0.000103686038674892,NA,NA,2,NA
"2024","tempelier",2,0.000103686038674892,NA,NA,NA,2
"2025","terrorist",2,0.000103686038674892,NA,NA,2,NA
"2026","thee",2,0.000103686038674892,NA,1,1,NA
"2027","their",2,0.000103686038674892,NA,NA,NA,2
"2028","thema",2,0.000103686038674892,NA,NA,1,1
"2029","then",2,0.000103686038674892,2,NA,NA,NA
"2030","theorie",2,0.000103686038674892,NA,NA,1,1
"2031","thorium",2,0.000103686038674892,NA,NA,2,NA
"2032","tiental",2,0.000103686038674892,NA,NA,NA,2
"2033","tijden",2,0.000103686038674892,NA,NA,1,1
"2034","timing",2,0.000103686038674892,1,NA,1,1
"2035","to",2,0.000103686038674892,1,NA,1,NA
"2036","toelating",2,0.000103686038674892,NA,NA,NA,2
"2037","toeren",2,0.000103686038674892,NA,1,1,NA
"2038","toespraak",2,0.000103686038674892,NA,2,NA,NA
"2039","tool",2,0.000103686038674892,NA,1,NA,1
"2040","tornado",2,0.000103686038674892,NA,2,NA,NA
"2041","touwtje",2,0.000103686038674892,NA,NA,2,NA
"2042","tranche",2,0.000103686038674892,2,NA,NA,NA
"2043","transformatie",2,0.000103686038674892,NA,NA,NA,2
"2044","transhumanisme",2,0.000103686038674892,NA,1,1,NA
"2045","transport",2,0.000103686038674892,NA,NA,1,1
"2046","trap",2,0.000103686038674892,NA,NA,NA,2
"2047","trappen",2,0.000103686038674892,1,NA,NA,1
"2048","treinontsporingsramp",2,0.000103686038674892,2,NA,NA,NA
"2049","trekken",2,0.000103686038674892,NA,2,NA,NA
"2050","tristate",2,0.000103686038674892,2,NA,NA,NA
"2051","tristatecity",2,0.000103686038674892,1,NA,1,NA
"2052","trouw",2,0.000103686038674892,NA,1,NA,1
"2053","trucker",2,0.000103686038674892,NA,NA,NA,2
"2054","tuig",2,0.000103686038674892,NA,2,NA,NA
"2055","tuinder",2,0.000103686038674892,NA,NA,NA,2
"2056","tweedeling",2,0.000103686038674892,NA,2,NA,NA
"2057","uitkomst",2,0.000103686038674892,NA,1,NA,1
"2058","uitslag",2,0.000103686038674892,NA,NA,NA,2
"2059","uittocht",2,0.000103686038674892,NA,NA,NA,2
"2060","uitwisseling",2,0.000103686038674892,NA,NA,NA,2
"2061","universum",2,0.000103686038674892,NA,NA,1,1
"2062","update",2,0.000103686038674892,1,1,NA,NA
"2063","vaccinatiegraad",2,0.000103686038674892,NA,2,NA,NA
"2064","vaccinatiepaspoort",2,0.000103686038674892,NA,NA,1,1
"2065","vallen",2,0.000103686038674892,NA,1,1,NA
"2066","vangenissen",2,0.000103686038674892,1,1,NA,NA
"2067","variant",2,0.000103686038674892,NA,1,NA,1
"2068","veer",2,0.000103686038674892,NA,1,NA,1
"2069","vegan",2,0.000103686038674892,NA,NA,NA,2
"2070","veld",2,0.000103686038674892,NA,NA,NA,2
"2071","verantwoording",2,0.000103686038674892,1,NA,1,NA
"2072","verarming",2,0.000103686038674892,2,NA,NA,NA
"2073","verdommenis",2,0.000103686038674892,NA,NA,NA,2
"2074","vergelijking",2,0.000103686038674892,NA,NA,NA,2
"2075","verhogen",2,0.000103686038674892,NA,NA,2,NA
"2076","verkoop",2,0.000103686038674892,NA,NA,NA,2
"2077","verlenging",2,0.000103686038674892,NA,NA,2,NA
"2078","verlies",2,0.000103686038674892,NA,NA,2,1
"2079","verminking",2,0.000103686038674892,NA,NA,NA,2
"2080","verordening",2,0.000103686038674892,NA,NA,NA,2
"2081","verplaatsing",2,0.000103686038674892,NA,NA,2,NA
"2082","verschuiving",2,0.000103686038674892,NA,NA,NA,2
"2083","versie",2,0.000103686038674892,NA,NA,1,1
