"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"2338","q",2,6.71636778830009e-05,NA,NA,NA,2
"2339","quarantaine",2,6.71636778830009e-05,NA,1,1,NA
"2340","radar",2,6.71636778830009e-05,NA,NA,2,NA
"2341","rapidité",2,6.71636778830009e-05,NA,NA,2,NA
"2342","rapporteur",2,6.71636778830009e-05,NA,NA,2,NA
"2343","rat",2,6.71636778830009e-05,1,NA,NA,1
"2344","rate",2,6.71636778830009e-05,NA,NA,NA,2
"2345","ratio",2,6.71636778830009e-05,NA,NA,NA,2
"2346","record",2,6.71636778830009e-05,NA,1,NA,1
"2347","recours",2,6.71636778830009e-05,NA,NA,1,1
"2348","rejet",2,6.71636778830009e-05,NA,NA,1,1
"2349","relocalisation",2,6.71636778830009e-05,NA,NA,2,NA
"2350","rencontre",2,6.71636778830009e-05,NA,1,NA,1
"2351","rendez-vous",2,6.71636778830009e-05,NA,NA,2,NA
"2352","renouvellement",2,6.71636778830009e-05,1,NA,1,NA
"2353","reportage",2,6.71636778830009e-05,1,NA,NA,1
"2354","resto",2,6.71636778830009e-05,NA,NA,2,NA
"2355","retardement",2,6.71636778830009e-05,NA,NA,2,NA
"2356","retranchement",2,6.71636778830009e-05,NA,NA,NA,2
"2357","richesse",2,6.71636778830009e-05,NA,2,NA,NA
"2358","rituel",2,6.71636778830009e-05,NA,NA,NA,2
"2359","robôt",2,6.71636778830009e-05,NA,NA,NA,2
"2360","rouage",2,6.71636778830009e-05,NA,NA,2,NA
"2361","round",2,6.71636778830009e-05,1,1,1,NA
"2362","rumble.com/vvigbi-dr.-mike-yeadon-and-catherine-austin-fitts-doctors-for-covid-ethics.html",2,6.71636778830009e-05,NA,NA,NA,2
"2363","rythme",2,6.71636778830009e-05,NA,1,1,NA
"2364","ré-info",2,6.71636778830009e-05,NA,NA,NA,2
"2365","réacteur",2,6.71636778830009e-05,NA,NA,2,NA
"2366","réalisateur",2,6.71636778830009e-05,NA,NA,2,NA
"2367","récit",2,6.71636778830009e-05,NA,NA,1,1
"2368","récompense",2,6.71636778830009e-05,NA,NA,2,NA
"2369","réconfort",2,6.71636778830009e-05,NA,NA,NA,2
"2370","récupération",2,6.71636778830009e-05,NA,NA,2,NA
"2371","réforme",2,6.71636778830009e-05,NA,NA,1,1
"2372","référence",2,6.71636778830009e-05,NA,NA,1,1
"2373","rénovation",2,6.71636778830009e-05,NA,NA,2,NA
"2374","répercussion",2,6.71636778830009e-05,1,NA,2,NA
"2375","résiliation",2,6.71636778830009e-05,NA,NA,2,NA
"2376","résilient",2,6.71636778830009e-05,NA,NA,2,NA
"2377","résurgence",2,6.71636778830009e-05,NA,NA,2,NA
"2378","rétablissement",2,6.71636778830009e-05,NA,NA,2,NA
"2379","sacrement",2,6.71636778830009e-05,NA,NA,NA,2
"2380","sage",2,6.71636778830009e-05,NA,NA,NA,2
"2381","saison",2,6.71636778830009e-05,2,NA,1,NA
"2382","salaire",2,6.71636778830009e-05,NA,NA,2,NA
"2383","saleté",2,6.71636778830009e-05,NA,NA,NA,2
"2384","salon",2,6.71636778830009e-05,NA,NA,2,NA
"2385","saloperie",2,6.71636778830009e-05,NA,NA,NA,2
"2386","salut",2,6.71636778830009e-05,NA,NA,NA,2
"2387","satanisme",2,6.71636778830009e-05,NA,NA,NA,2
"2388","sauveur",2,6.71636778830009e-05,NA,NA,NA,2
"2389","scaraber",2,6.71636778830009e-05,NA,NA,NA,2
"2390","schéma",2,6.71636778830009e-05,NA,NA,NA,2
"2391","scotch",2,6.71636778830009e-05,NA,2,NA,NA
"2392","scène",2,6.71636778830009e-05,1,1,NA,NA
"2393","seconde",2,6.71636778830009e-05,1,1,NA,1
"2394","seigneur",2,6.71636778830009e-05,1,NA,1,NA
"2395","semence",2,6.71636778830009e-05,NA,1,1,NA
"2396","sensation",2,6.71636778830009e-05,NA,NA,2,NA
"2397","sere",2,6.71636778830009e-05,NA,2,2,NA
"2398","serpent",2,6.71636778830009e-05,NA,NA,NA,2
"2399","simulation",2,6.71636778830009e-05,NA,NA,1,1
"2400","snacks",2,6.71636778830009e-05,NA,NA,NA,2
"2401","sociologue",2,6.71636778830009e-05,NA,NA,2,NA
"2402","soft",2,6.71636778830009e-05,NA,NA,2,NA
"2403","soirée",2,6.71636778830009e-05,1,1,NA,NA
"2404","soja",2,6.71636778830009e-05,NA,NA,NA,2
"2405","sophistication",2,6.71636778830009e-05,NA,NA,2,NA
"2406","sorcière",2,6.71636778830009e-05,NA,NA,NA,2
"2407","sortir",2,6.71636778830009e-05,1,1,NA,NA
"2408","soucis",2,6.71636778830009e-05,NA,2,NA,NA
"2409","souris",2,6.71636778830009e-05,NA,NA,1,1
"2410","sous",2,6.71636778830009e-05,NA,NA,NA,2
"2411","sous-espèce",2,6.71636778830009e-05,NA,NA,NA,2
"2412","sous-homme",2,6.71636778830009e-05,NA,NA,NA,2
"2413","spaghetti",2,6.71636778830009e-05,NA,NA,NA,2
"2414","spectre",2,6.71636778830009e-05,NA,1,NA,1
"2415","squelette",2,6.71636778830009e-05,NA,NA,NA,2
"2416","stade",2,6.71636778830009e-05,NA,NA,1,1
"2417","stage",2,6.71636778830009e-05,NA,NA,2,NA
"2418","standard",2,6.71636778830009e-05,NA,NA,NA,2
"2419","stationnement",2,6.71636778830009e-05,1,NA,1,NA
"2420","stop",2,6.71636778830009e-05,2,NA,NA,NA
"2421","student",2,6.71636778830009e-05,NA,NA,NA,2
"2422","stupéfaction",2,6.71636778830009e-05,1,1,NA,1
"2423","style",2,6.71636778830009e-05,NA,2,NA,NA
"2424","surpopulation",2,6.71636778830009e-05,NA,1,1,NA
"2425","suspicion",2,6.71636778830009e-05,NA,NA,2,NA
"2426","symétrie",2,6.71636778830009e-05,NA,NA,NA,2
"2427","syndicat",2,6.71636778830009e-05,1,1,NA,NA
"2428","synonyme",2,6.71636778830009e-05,NA,NA,2,NA
"2429","synopsis",2,6.71636778830009e-05,NA,NA,2,NA
"2430","sélection",2,6.71636778830009e-05,NA,NA,NA,2
"2431","tableau",2,6.71636778830009e-05,NA,1,1,NA
"2432","tasse",2,6.71636778830009e-05,NA,NA,NA,2
"2433","taxi",2,6.71636778830009e-05,NA,NA,2,NA
"2434","tchat",2,6.71636778830009e-05,NA,NA,1,1
"2435","technicité",2,6.71636778830009e-05,NA,NA,2,NA
"2436","termite",2,6.71636778830009e-05,NA,NA,NA,2
"2437","terreur",2,6.71636778830009e-05,NA,NA,NA,2
"2438","they",2,6.71636778830009e-05,NA,NA,2,1
"2439","thi",2,6.71636778830009e-05,2,NA,NA,NA
"2440","thématique",2,6.71636778830009e-05,NA,NA,1,1
"2441","ticket",2,6.71636778830009e-05,1,1,1,NA
"2442","tir",2,6.71636778830009e-05,NA,NA,NA,2
"2443","tomate",2,6.71636778830009e-05,NA,NA,NA,2
"2444","torture",2,6.71636778830009e-05,NA,NA,NA,2
"2445","tournant",2,6.71636778830009e-05,1,NA,NA,1
"2446","tournure",2,6.71636778830009e-05,NA,2,NA,NA
"2447","trace",2,6.71636778830009e-05,NA,NA,NA,2
"2448","tradition",2,6.71636778830009e-05,NA,NA,NA,2
"2449","trahison",2,6.71636778830009e-05,NA,NA,NA,2
"2450","trajectoire",2,6.71636778830009e-05,NA,NA,2,NA
"2451","tranche",2,6.71636778830009e-05,NA,NA,NA,2
"2452","treillis",2,6.71636778830009e-05,NA,NA,NA,2
"2453","tremplin",2,6.71636778830009e-05,NA,1,2,NA
"2454","trentaine",2,6.71636778830009e-05,NA,NA,2,NA
"2455","tribunal",2,6.71636778830009e-05,NA,NA,NA,2
"2456","truffer",2,6.71636778830009e-05,NA,NA,2,NA
"2457","tsunami",2,6.71636778830009e-05,NA,NA,NA,2
"2458","tube",2,6.71636778830009e-05,NA,NA,NA,2
"2459","tyran",2,6.71636778830009e-05,1,NA,1,NA
"2460","télécommunication",2,6.71636778830009e-05,NA,NA,NA,2
"2461","télégram",2,6.71636778830009e-05,NA,2,NA,NA
"2462","uniforme",2,6.71636778830009e-05,NA,NA,NA,2
"2463","unisson",2,6.71636778830009e-05,NA,NA,NA,2
"2464","universitaire",2,6.71636778830009e-05,NA,NA,NA,2
"2465","until",2,6.71636778830009e-05,2,NA,NA,NA
"2466","utilitaire",2,6.71636778830009e-05,NA,NA,2,NA
"2467","utérus",2,6.71636778830009e-05,NA,NA,1,1
"2468","va",2,6.71636778830009e-05,NA,2,NA,NA
"2469","vacance",2,6.71636778830009e-05,NA,NA,NA,2
"2470","vaisseau",2,6.71636778830009e-05,NA,NA,NA,2
"2471","vallée",2,6.71636778830009e-05,NA,1,NA,1
"2472","vapeur",2,6.71636778830009e-05,NA,NA,2,NA
"2473","variante",2,6.71636778830009e-05,NA,1,NA,1
"2474","vent",2,6.71636778830009e-05,NA,NA,1,1
"2475","vertu",2,6.71636778830009e-05,NA,NA,1,1
"2476","vice",2,6.71636778830009e-05,NA,NA,2,NA
"2477","vigueur",2,6.71636778830009e-05,NA,NA,1,1
"2478","vocabulaire",2,6.71636778830009e-05,1,1,NA,NA
"2479","voici",2,6.71636778830009e-05,2,NA,NA,NA
"2480","voile",2,6.71636778830009e-05,NA,1,1,NA
"2481","voyous",2,6.71636778830009e-05,2,NA,NA,NA
"2482","végétal",2,6.71636778830009e-05,NA,NA,NA,2
"2483","was",2,6.71636778830009e-05,2,NA,NA,NA
"2484","year",2,6.71636778830009e-05,2,NA,NA,NA
"2485","yuan",2,6.71636778830009e-05,NA,NA,2,NA
"2486","«clé",2,6.71636778830009e-05,NA,2,NA,NA
"2487","«ville",2,6.71636778830009e-05,2,2,NA,NA
"2488","ès",2,6.71636778830009e-05,NA,NA,2,NA
"2489","ébullition",2,6.71636778830009e-05,NA,NA,NA,2
"2490","échauffement",2,6.71636778830009e-05,NA,NA,2,NA
"2491","éco",2,6.71636778830009e-05,NA,NA,2,NA
"2492","éco-quartier",2,6.71636778830009e-05,NA,NA,2,NA
"2493","écologue",2,6.71636778830009e-05,NA,NA,2,NA
"2494","écès",2,6.71636778830009e-05,NA,NA,2,NA
"2495","élan",2,6.71636778830009e-05,NA,NA,NA,2
"2496","électrosensibilité",2,6.71636778830009e-05,NA,NA,2,NA
"2497","élu",2,6.71636778830009e-05,NA,NA,NA,2
"2498","éolienne",2,6.71636778830009e-05,NA,2,NA,NA
"2499","épicérie",2,6.71636778830009e-05,2,2,NA,NA
"2500","éponge",2,6.71636778830009e-05,NA,NA,2,NA
"2501","éprouvette",2,6.71636778830009e-05,NA,NA,NA,2
"2502","éradication",2,6.71636778830009e-05,NA,NA,2,NA
"2503","étaper",2,6.71636778830009e-05,1,1,NA,NA
"2504","état-major",2,6.71636778830009e-05,NA,NA,NA,2
"2505","éthologie",2,6.71636778830009e-05,NA,NA,NA,2
"2506","étranger",2,6.71636778830009e-05,1,2,NA,NA
"2507","étudiant",2,6.71636778830009e-05,NA,NA,2,NA
"2508","étudier",2,6.71636778830009e-05,NA,NA,2,NA
"2509","évaluation",2,6.71636778830009e-05,NA,NA,1,1
"2510","éventail",2,6.71636778830009e-05,2,NA,NA,NA
"2511","évidence",2,6.71636778830009e-05,NA,1,1,NA
"2512","île",2,6.71636778830009e-05,NA,NA,NA,2
"2513","“symbiose",2,6.71636778830009e-05,NA,NA,2,NA
"2514","️Coupure",2,6.71636778830009e-05,NA,NA,2,NA
"2515","#click=https",1,3.35818389415004e-05,NA,NA,1,NA
"2516","#sdis42",1,3.35818389415004e-05,NA,NA,1,NA
"2517","#smartcity",1,3.35818389415004e-05,NA,NA,1,NA
"2518",",on",1,3.35818389415004e-05,NA,NA,NA,1
"2519","-confinements",1,3.35818389415004e-05,NA,1,NA,NA
"2520","...ils",1,3.35818389415004e-05,NA,NA,1,NA
"2521","...le",1,3.35818389415004e-05,NA,NA,NA,1
"2522","/corps",1,3.35818389415004e-05,NA,NA,1,NA
"2523","170km",1,3.35818389415004e-05,NA,NA,1,NA
"2524","1er",1,3.35818389415004e-05,NA,NA,NA,1
"2525","20mn",1,3.35818389415004e-05,1,NA,NA,NA
"2526","220m",1,3.35818389415004e-05,NA,NA,1,NA
"2527","500m",1,3.35818389415004e-05,NA,NA,1,NA
"2528","68duTranshumanisme",1,3.35818389415004e-05,NA,NA,NA,1
"2529",":https",1,3.35818389415004e-05,NA,NA,NA,1
"2530","@JFK_TV",1,3.35818389415004e-05,NA,1,NA,NA
"2531","@KlaTV_FR",1,3.35818389415004e-05,1,NA,NA,NA
"2532","@actu",1,3.35818389415004e-05,NA,1,NA,NA
"2533","@coronavirusrealinfo",1,3.35818389415004e-05,NA,NA,NA,1
"2534","@goddeketal",1,3.35818389415004e-05,NA,1,NA,NA
"2535","@leurplan",1,3.35818389415004e-05,NA,1,NA,NA
"2536","@libreetinsoumi",1,3.35818389415004e-05,NA,1,NA,NA
"2537","@netizentvembre",1,3.35818389415004e-05,NA,NA,1,NA
"2538","@ourcommunityourchoice",1,3.35818389415004e-05,1,NA,NA,NA
"2539","@sdis42",1,3.35818389415004e-05,NA,NA,1,NA
"2540","ARN",1,3.35818389415004e-05,NA,NA,NA,1
"2541","Arn",1,3.35818389415004e-05,NA,NA,NA,1
"2542","Avertissement",1,3.35818389415004e-05,NA,NA,NA,1
"2543","Barres",1,3.35818389415004e-05,NA,NA,NA,1
"2544","BioFascisme",1,3.35818389415004e-05,NA,NA,1,NA
"2545","CEO",1,3.35818389415004e-05,1,NA,NA,NA
"2546","COLLATIONS",1,3.35818389415004e-05,NA,NA,NA,1
"2547","CONFINEMENT",1,3.35818389415004e-05,NA,1,NA,NA
"2548","COVID-21",1,3.35818389415004e-05,NA,NA,1,NA
"2549","Cellulose",1,3.35818389415004e-05,NA,NA,NA,1
"2550","Cf",1,3.35818389415004e-05,NA,NA,1,NA
"2551","Chimérisation",1,3.35818389415004e-05,NA,1,NA,NA
"2552","Chitinisation",1,3.35818389415004e-05,NA,1,NA,NA
"2553","Collusion",1,3.35818389415004e-05,NA,1,NA,NA
"2554","Coléoptères",1,3.35818389415004e-05,NA,NA,NA,1
"2555","Communication",1,3.35818389415004e-05,NA,NA,1,NA
"2556","Compteur",1,3.35818389415004e-05,1,NA,NA,NA
"2557","Concept",1,3.35818389415004e-05,NA,NA,1,NA
"2558","DEFCON1",1,3.35818389415004e-05,NA,1,NA,NA
"2559","DSI",1,3.35818389415004e-05,NA,NA,1,NA
"2560","DiVizio",1,3.35818389415004e-05,NA,NA,1,NA
"2561","Division",1,3.35818389415004e-05,NA,NA,1,NA
"2562","Dm'",1,3.35818389415004e-05,NA,NA,NA,1
"2563","Film",1,3.35818389415004e-05,NA,NA,1,NA
"2564","GSM",1,3.35818389415004e-05,NA,NA,NA,1
"2565","Garde",1,3.35818389415004e-05,NA,1,NA,NA
"2566","Gouvernement",1,3.35818389415004e-05,NA,NA,NA,1
"2567","Graphénisation",1,3.35818389415004e-05,NA,1,NA,NA
"2568","Général",1,3.35818389415004e-05,NA,NA,NA,1
"2569","Hmm",1,3.35818389415004e-05,NA,NA,NA,1
"2570","Héritage",1,3.35818389415004e-05,NA,NA,NA,1
"2571","Illuminés",1,3.35818389415004e-05,NA,NA,1,NA
"2572","Instrumentarisme",1,3.35818389415004e-05,NA,NA,1,NA
"2573","Joie",1,3.35818389415004e-05,1,NA,NA,NA
"2574","Juin",1,3.35818389415004e-05,1,NA,NA,NA
"2575","Kathar",1,3.35818389415004e-05,NA,NA,NA,1
"2576","Khmer",1,3.35818389415004e-05,NA,1,NA,NA
"2577","LTN",1,3.35818389415004e-05,NA,NA,1,NA
"2578","Lavage",1,3.35818389415004e-05,NA,NA,NA,1
"2579","MTB",1,3.35818389415004e-05,NA,NA,NA,1
"2580","Maire",1,3.35818389415004e-05,NA,NA,NA,1
"2581","Maison",1,3.35818389415004e-05,NA,NA,1,NA
"2582","Management",1,3.35818389415004e-05,NA,NA,1,NA
"2583","NatWest",1,3.35818389415004e-05,NA,NA,NA,1
"2584","Noussavoir",1,3.35818389415004e-05,NA,1,NA,NA
"2585","Oh",1,3.35818389415004e-05,NA,NA,NA,1
"2586","PC",1,3.35818389415004e-05,1,NA,NA,NA
"2587","Parti",1,3.35818389415004e-05,NA,NA,NA,1
"2588","Pat",1,3.35818389415004e-05,NA,NA,NA,1
"2589","Permaculture",1,3.35818389415004e-05,NA,1,NA,NA
"2590","Poste",1,3.35818389415004e-05,NA,1,NA,NA
"2591","Professeur",1,3.35818389415004e-05,NA,NA,NA,1
"2592","Propagande",1,3.35818389415004e-05,NA,NA,1,NA
"2593","Pâtes",1,3.35818389415004e-05,NA,NA,NA,1
"2594","QuantumLeapTraduction",1,3.35818389415004e-05,NA,NA,NA,1
"2595","Question",1,3.35818389415004e-05,1,NA,NA,NA
"2596","Raison",1,3.35818389415004e-05,NA,NA,1,NA
"2597","Rapport",1,3.35818389415004e-05,1,NA,NA,NA
"2598","Reset",1,3.35818389415004e-05,NA,NA,1,NA
"2599","Réduction",1,3.35818389415004e-05,NA,NA,1,NA
"2600","Réglement",1,3.35818389415004e-05,NA,NA,1,NA
"2601","SMS",1,3.35818389415004e-05,NA,NA,1,NA
"2602","Saint",1,3.35818389415004e-05,NA,1,NA,NA
"2603","Services",1,3.35818389415004e-05,NA,NA,1,NA
"2604","Substitut",1,3.35818389415004e-05,NA,NA,NA,1
"2605","Série",1,3.35818389415004e-05,NA,NA,NA,1
"2606","T-72B3M",1,3.35818389415004e-05,NA,NA,NA,1
"2607","Telegram",1,3.35818389415004e-05,NA,NA,NA,1
"2608","Vaccin",1,3.35818389415004e-05,NA,1,NA,NA
"2609","Verrouillage",1,3.35818389415004e-05,1,NA,NA,NA
"2610","Victoire",1,3.35818389415004e-05,NA,1,NA,NA
"2611","Villes-15-minute",1,3.35818389415004e-05,NA,1,NA,NA
"2612","Vote",1,3.35818389415004e-05,NA,NA,NA,1
"2613","Xenorobot",1,3.35818389415004e-05,NA,NA,NA,1
"2614","[cer",1,3.35818389415004e-05,NA,1,NA,NA
"2615","a",1,3.35818389415004e-05,1,NA,NA,NA
"2616","abeil",1,3.35818389415004e-05,1,NA,NA,NA
"2617","abêtisation",1,3.35818389415004e-05,NA,NA,NA,1
"2618","abonnement",1,3.35818389415004e-05,NA,NA,NA,1
"2619","aboutissants",1,3.35818389415004e-05,NA,NA,NA,1
"2620","accent",1,3.35818389415004e-05,NA,NA,1,NA
"2621","accru",1,3.35818389415004e-05,NA,NA,1,NA
"2622","accusation",1,3.35818389415004e-05,NA,1,NA,NA
"2623","acheta",1,3.35818389415004e-05,NA,NA,NA,1
"2624","actionnaire",1,3.35818389415004e-05,NA,NA,1,NA
"2625","actionnaires",1,3.35818389415004e-05,NA,NA,1,NA
"2626","activiter",1,3.35818389415004e-05,NA,NA,1,NA
"2627","activité",1,3.35818389415004e-05,NA,NA,NA,1
"2628","actuariat",1,3.35818389415004e-05,NA,1,NA,NA
"2629","admin",1,3.35818389415004e-05,NA,1,NA,NA
"2630","administrateur",1,3.35818389415004e-05,NA,1,NA,NA
"2631","adn",1,3.35818389415004e-05,NA,NA,1,NA
"2632","adolescente",1,3.35818389415004e-05,NA,1,NA,NA
"2633","adoucir",1,3.35818389415004e-05,NA,NA,NA,1
"2634","adresser",1,3.35818389415004e-05,NA,NA,NA,1
"2635","adrénochrome",1,3.35818389415004e-05,NA,NA,NA,1
"2636","adulte",1,3.35818389415004e-05,1,NA,NA,NA
"2637","adultes…et",1,3.35818389415004e-05,1,1,NA,NA
"2638","advert",1,3.35818389415004e-05,1,NA,NA,NA
"2639","advertisement",1,3.35818389415004e-05,NA,NA,NA,1
"2640","adéquat",1,3.35818389415004e-05,NA,NA,NA,1
"2641","adéquats",1,3.35818389415004e-05,NA,NA,NA,1
"2642","affectation",1,3.35818389415004e-05,NA,NA,1,NA
"2643","affrontement",1,3.35818389415004e-05,NA,NA,1,NA
"2644","aficionadonnée",1,3.35818389415004e-05,NA,1,NA,NA
"2645","africain",1,3.35818389415004e-05,NA,NA,NA,1
"2646","agacement",1,3.35818389415004e-05,NA,NA,1,NA
"2647","agents",1,3.35818389415004e-05,1,NA,NA,NA
"2648","ago",1,3.35818389415004e-05,NA,NA,2,NA
"2649","agression",1,3.35818389415004e-05,NA,NA,NA,1
"2650","agressivité",1,3.35818389415004e-05,NA,NA,NA,1
"2651","agroalimentaire",1,3.35818389415004e-05,NA,NA,NA,1
"2652","aidée",1,3.35818389415004e-05,NA,NA,NA,1
"2653","air.",1,3.35818389415004e-05,1,NA,1,NA
"2654","alais",1,3.35818389415004e-05,NA,NA,1,NA
"2655","algorithme",1,3.35818389415004e-05,NA,1,NA,NA
"2656","algorythme",1,3.35818389415004e-05,NA,NA,1,NA
"2657","algue",1,3.35818389415004e-05,NA,NA,NA,1
"2658","all",1,3.35818389415004e-05,NA,NA,NA,1
"2659","allié",1,3.35818389415004e-05,NA,1,NA,NA
"2660","allusion",1,3.35818389415004e-05,NA,NA,1,NA
"2661","allée",1,3.35818389415004e-05,1,NA,NA,NA
"2662","altitude",1,3.35818389415004e-05,NA,NA,NA,1
"2663","amour.",1,3.35818389415004e-05,NA,NA,NA,1
"2664","ampleur",1,3.35818389415004e-05,NA,1,NA,NA
"2665","américains",1,3.35818389415004e-05,NA,1,NA,NA
"2666","an.",1,3.35818389415004e-05,NA,NA,1,NA
"2667","ancêtre",1,3.35818389415004e-05,NA,NA,NA,1
"2668","angoisse",1,3.35818389415004e-05,NA,1,NA,NA
"2669","anguille",1,3.35818389415004e-05,NA,NA,NA,1
"2670","anime",1,3.35818389415004e-05,NA,NA,1,NA
"2671","année",1,3.35818389415004e-05,NA,NA,NA,1
"2672","announce",1,3.35818389415004e-05,NA,NA,1,NA
"2673","annulation",1,3.35818389415004e-05,NA,NA,NA,1
"2674","anné",1,3.35818389415004e-05,NA,NA,1,NA
"2675","ant",1,3.35818389415004e-05,NA,NA,NA,1
"2676","ante",1,3.35818389415004e-05,NA,NA,1,NA
"2677","antenne",1,3.35818389415004e-05,NA,NA,1,NA
"2678","anti-5g",1,3.35818389415004e-05,NA,1,NA,NA
"2679","anti-UE",1,3.35818389415004e-05,NA,NA,NA,1
"2680","anti-conspirationniste",1,3.35818389415004e-05,NA,1,NA,NA
"2681","anti-intrusion",1,3.35818389415004e-05,NA,NA,NA,1
"2682","anti-system.",1,3.35818389415004e-05,NA,NA,1,NA
"2683","anti-vaccin",1,3.35818389415004e-05,NA,1,NA,NA
"2684","antibiotique",1,3.35818389415004e-05,NA,NA,NA,1
"2685","antichar",1,3.35818389415004e-05,NA,NA,NA,1
"2686","anticipation",1,3.35818389415004e-05,NA,NA,NA,1
"2687","anticorp",1,3.35818389415004e-05,NA,NA,1,NA
"2688","antimicrobien",1,3.35818389415004e-05,NA,NA,1,NA
"2689","antioxydant",1,3.35818389415004e-05,NA,NA,NA,1
"2690","antiva",1,3.35818389415004e-05,NA,NA,NA,1
"2691","antre",1,3.35818389415004e-05,NA,1,NA,NA
"2692","apithérapie",1,3.35818389415004e-05,NA,NA,NA,1
"2693","apocalypse",1,3.35818389415004e-05,NA,NA,NA,1
"2694","appart",1,3.35818389415004e-05,NA,NA,NA,1
"2695","appauvrissement",1,3.35818389415004e-05,1,1,NA,NA
"2696","applaudissement",1,3.35818389415004e-05,NA,NA,1,NA
"2697","appli",1,3.35818389415004e-05,NA,NA,NA,1
"2698","apprentissage",1,3.35818389415004e-05,NA,1,NA,NA
"2699","appropriation",1,3.35818389415004e-05,NA,NA,1,NA
"2700","appréciation",1,3.35818389415004e-05,NA,NA,NA,1
"2701","apprécion",1,3.35818389415004e-05,NA,NA,NA,1
"2702","appui",1,3.35818389415004e-05,NA,NA,NA,1
"2703","appétit",1,3.35818389415004e-05,NA,NA,NA,1
"2704","apre",1,3.35818389415004e-05,NA,NA,1,NA
"2705","aptitude",1,3.35818389415004e-05,NA,NA,NA,1
"2706","aquaculture",1,3.35818389415004e-05,NA,NA,NA,1
"2707","arachnide",1,3.35818389415004e-05,NA,NA,NA,1
"2708","araignée",1,3.35818389415004e-05,NA,NA,NA,1
"2709","archevêque",1,3.35818389415004e-05,NA,NA,NA,1
"2710","archive",1,3.35818389415004e-05,NA,NA,NA,1
"2711","armature",1,3.35818389415004e-05,NA,NA,NA,1
"2712","armement",1,3.35818389415004e-05,NA,NA,1,NA
"2713","armer",1,3.35818389415004e-05,NA,NA,1,NA
"2714","arnaqueclimatique",1,3.35818389415004e-05,NA,NA,1,NA
"2715","arrière",1,3.35818389415004e-05,1,NA,NA,NA
"2716","arriéré",1,3.35818389415004e-05,1,NA,NA,NA
"2717","arrogance",1,3.35818389415004e-05,NA,NA,1,NA
"2718","arrêter",1,3.35818389415004e-05,NA,1,NA,NA
"2719","artificialisation",1,3.35818389415004e-05,NA,NA,1,NA
"2720","artisan",1,3.35818389415004e-05,NA,NA,1,NA
"2721","artisans",1,3.35818389415004e-05,NA,NA,1,NA
"2722","assault",1,3.35818389415004e-05,NA,NA,NA,1
"2723","assemblage",1,3.35818389415004e-05,NA,NA,1,NA
"2724","assertion",1,3.35818389415004e-05,NA,NA,NA,1
"2725","assignation",1,3.35818389415004e-05,NA,NA,1,NA
"2726","assimilation",1,3.35818389415004e-05,NA,NA,1,NA
"2727","asticot",1,3.35818389415004e-05,NA,NA,NA,1
"2728","atelier",1,3.35818389415004e-05,NA,NA,NA,1
"2729","atmosphere",1,3.35818389415004e-05,NA,NA,2,NA
"2730","atout",1,3.35818389415004e-05,NA,NA,1,NA
"2731","atteinte",1,3.35818389415004e-05,NA,1,NA,NA
"2732","attente",1,3.35818389415004e-05,NA,NA,1,NA
"2733","attraction",1,3.35818389415004e-05,1,NA,NA,NA
"2734","attrait",1,3.35818389415004e-05,NA,NA,1,NA
"2735","audace",1,3.35818389415004e-05,NA,NA,1,NA
"2736","audiencer",1,3.35818389415004e-05,NA,NA,NA,1
"2737","audit",1,3.35818389415004e-05,NA,NA,NA,1
"2738","austérité",1,3.35818389415004e-05,1,NA,NA,NA
"2739","autant",1,3.35818389415004e-05,NA,1,NA,NA
"2740","autiste",1,3.35818389415004e-05,NA,NA,NA,1
"2741","auto",1,3.35818389415004e-05,1,NA,NA,NA
"2742","auto-confinement",1,3.35818389415004e-05,NA,1,NA,NA
"2743","autonomy",1,3.35818389415004e-05,NA,NA,1,NA
"2744","autoritarisme",1,3.35818389415004e-05,NA,1,NA,NA
"2745","autoroute",1,3.35818389415004e-05,NA,NA,1,NA
"2746","autosuffisant",1,3.35818389415004e-05,NA,NA,1,NA
"2747","avalanche",1,3.35818389415004e-05,NA,NA,NA,1
"2748","avant-goût",1,3.35818389415004e-05,NA,NA,1,NA
"2749","avertissement",1,3.35818389415004e-05,NA,NA,NA,1
"2750","avènement",1,3.35818389415004e-05,NA,NA,1,NA
"2751","azote",1,3.35818389415004e-05,NA,NA,NA,1
"2752","aérien",1,3.35818389415004e-05,NA,1,NA,NA
"2753","aéroport",1,3.35818389415004e-05,NA,1,NA,NA
"2754","aîné",1,3.35818389415004e-05,NA,1,NA,NA
"2755","babyphone",1,3.35818389415004e-05,NA,NA,1,NA
"2756","background",1,3.35818389415004e-05,NA,1,NA,NA
"2757","bagage",1,3.35818389415004e-05,NA,NA,NA,1
"2758","baleine",1,3.35818389415004e-05,1,NA,NA,NA
"2759","barbare",1,3.35818389415004e-05,NA,NA,NA,1
"2760","barbelé",1,3.35818389415004e-05,1,NA,NA,NA
"2761","barges-prison",1,3.35818389415004e-05,NA,NA,NA,1
"2762","barrage",1,3.35818389415004e-05,1,NA,NA,NA
"2763","barreau",1,3.35818389415004e-05,1,NA,NA,NA
"2764","bas-carbone",1,3.35818389415004e-05,NA,NA,1,NA
"2765","basculement",1,3.35818389415004e-05,NA,1,NA,NA
"2766","basket",1,3.35818389415004e-05,NA,NA,1,NA
