"","link_url","is_climate_post","n"
"502","https://www.patreon.com/posts/54851054",0,1
"503","https://www.patreon.com/posts/54893692",0,1
"504","https://www.patreon.com/posts/54921013",0,1
"505","https://www.patreon.com/posts/54939383",0,1
"506","https://www.patreon.com/posts/54957117",0,1
"507","https://www.patreon.com/posts/54985824",0,1
"508","https://www.patreon.com/posts/54998565",0,1
"509","https://www.patreon.com/posts/55038490",0,1
"510","https://www.patreon.com/posts/55040800",0,1
"511","https://www.patreon.com/posts/55066736",0,1
"512","https://www.patreon.com/posts/55106428",0,1
"513","https://www.patreon.com/posts/55122245",0,1
"514","https://www.patreon.com/posts/55163313",0,1
"515","https://www.patreon.com/posts/55216718",0,1
"516","https://www.patreon.com/posts/55229226",0,1
"517","https://www.patreon.com/posts/55273171",0,1
"518","https://www.patreon.com/posts/55300763",0,1
"519","https://www.patreon.com/posts/55313541",0,1
"520","https://www.patreon.com/posts/55356495",0,1
"521","https://www.patreon.com/posts/55395982",0,1
"522","https://www.patreon.com/posts/55405598",0,1
"523","https://www.patreon.com/posts/55473907",0,1
"524","https://www.patreon.com/posts/55669313",0,1
"525","https://www.patreon.com/posts/55728766",0,1
"526","https://www.patreon.com/posts/55810754",0,1
"527","https://www.patreon.com/posts/55964553",0,1
"528","https://www.patreon.com/posts/55969933",0,1
"529","https://www.patreon.com/posts/55999015",0,1
"530","https://www.patreon.com/posts/56027095",0,1
"531","https://www.patreon.com/posts/56031956",0,1
"532","https://www.patreon.com/posts/56071593",0,1
"533","https://www.patreon.com/posts/56098404",0,1
"534","https://www.patreon.com/posts/56137449",0,1
"535","https://www.patreon.com/posts/56220719",0,1
"536","https://www.patreon.com/posts/56249120",0,1
"537","https://www.patreon.com/posts/56261172",0,1
"538","https://www.patreon.com/posts/56434978",0,1
"539","https://www.patreon.com/posts/56519930",0,1
"540","https://www.patreon.com/posts/56523340",0,1
"541","https://www.patreon.com/posts/56728911",0,1
"542","https://www.patreon.com/posts/56763470",0,1
"543","https://www.patreon.com/posts/57049674",0,1
"544","https://www.patreon.com/posts/57562199",0,1
"545","https://www.patreon.com/posts/57699583",0,1
"546","https://www.patreon.com/posts/57811321",0,1
"547","https://www.patreon.com/posts/58267355",0,1
"548","https://www.patreon.com/posts/58975871",0,1
"549","https://www.patreon.com/posts/59341970",0,1
"550","https://www.patreon.com/posts/59912262",0,1
"551","https://www.patreon.com/posts/60077874",0,1
"552","https://www.patreon.com/posts/60104483",0,1
"553","https://www.patreon.com/posts/60124416",0,1
"554","https://www.patreon.com/posts/60269852",0,1
"555","https://www.patreon.com/posts/60740352",0,1
"556","https://www.patreon.com/posts/60827836",0,1
"557","https://www.patreon.com/posts/61043511",0,1
"558","https://www.patreon.com/posts/61284855",0,1
"559","https://www.patreon.com/posts/61554031",0,1
"560","https://www.patreon.com/posts/61650870",0,1
"561","https://www.patreon.com/posts/61694199",0,1
"562","https://www.patreon.com/posts/61900467",0,1
"563","https://www.patreon.com/posts/61983629",0,1
"564","https://www.patreon.com/posts/62826313",0,1
"565","https://www.patreon.com/posts/62830467",0,1
"566","https://www.patreon.com/posts/62877507",0,1
"567","https://www.patreon.com/posts/63367329",0,1
"568","https://www.patreon.com/posts/63639969",0,1
"569","https://www.patreon.com/posts/65086449",0,1
"570","https://www.patreon.com/posts/65855595",0,1
"571","https://www.patreon.com/posts/66098141",0,1
"572","https://www.patreon.com/posts/66986892",0,1
"573","https://www.patreon.com/posts/67365760",0,1
"574","https://www.patreon.com/posts/67541244",0,1
"575","https://www.patreon.com/posts/67633153",0,1
"576","https://www.patreon.com/posts/67636372",0,1
"577","https://www.patreon.com/posts/67695755",0,1
"578","https://www.patreon.com/posts/67890222",0,1
"579","https://www.patreon.com/posts/67956671",0,1
"580","https://www.patreon.com/posts/67961536",0,1
"581","https://www.patreon.com/posts/68339172",0,1
"582","https://www.patreon.com/posts/68446468",0,1
"583","https://www.patreon.com/posts/71024520?utm_campaign=postshare_creator",0,1
"584","https://www.patreon.com/posts/71348506",0,1
"585","https://www.patreon.com/posts/72054151?pr=true",0,1
"586","https://www.patreon.com/posts/72296918?utm_campaign=postshare_creator",0,1
"587","https://www.patreon.com/posts/73803038",0,1
"588","https://www.patreon.com/posts/73815418?utm_campaign=postshare_creator",0,1
"589","https://www.patreon.com/posts/74085388",0,1
"590","https://www.patreon.com/posts/75128853",0,1
"591","https://www.patreon.com/posts/75238675",0,1
"592","https://www.patreon.com/posts/76251468",0,1
"593","https://www.patreon.com/posts/77980464?pr=true",0,1
"594","https://www.patreon.com/posts/78754356?pr=true",0,1
"595","https://www.patreon.com/posts/79178249?pr=true",0,1
"596","https://www.patreon.com/posts/79311220?pr=true",0,1
"597","https://www.patreon.com/posts/79366682?pr=true",0,1
"598","https://www.patreon.com/posts/79567645?pr=true",0,1
"599","https://www.patreon.com/posts/80395614?utm_campaign=postshare_creator",0,1
"600","https://www.patreon.com/posts/81351476",0,1
"601","https://www.patreon.com/posts/81406590",0,1
"602","https://www.patreon.com/posts/81494984",0,1
"603","https://www.patreon.com/posts/81547361",0,1
"604","https://www.patreon.com/posts/81631606",0,1
"605","https://www.patreon.com/posts/81697182",0,1
"606","https://www.patreon.com/posts/82463127",0,1
"607","https://www.patreon.com/posts/83190433",0,1
"608","https://www.patreon.com/posts/96-citas-que-por-22103019",0,1
"609","https://www.patreon.com/posts/appel-de-contre-55536170?utm_medium=social&utm_source=facebook&utm_campaign=postshare",0,1
"610","https://www.patreon.com/posts/appello-di-un-di-52570221?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"611","https://www.patreon.com/posts/biblische-des-12-77957228?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"612","https://www.patreon.com/posts/biblische-des-6-76124259?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"613","https://www.patreon.com/posts/breaking-program-32398765?utm_medium=social&utm_source=twitter&utm_campaign=postshare",0,1
"614","https://www.patreon.com/posts/buona-notizia-48358246?utm_medium=post_notification_email",0,1
"615","https://www.patreon.com/posts/chiaro-45722744?utm_medium=social&utm_source=facebook&utm_campaign=postshare&fbclid=IwAR0kN1Di1R-CUV7lypcYyiO1t3DvG-IiVLMVJDpzMz3U71WY9DVowqKAoGM",0,1
"616","https://www.patreon.com/posts/chinese-web-from-83496165",0,1
"617","https://www.patreon.com/posts/convicted-antifa-81433684",0,1
"618","https://www.patreon.com/posts/das-ungeheure-67706164?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"619","https://www.patreon.com/posts/decline-of-us-of-71550369?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"620","https://www.patreon.com/posts/deified-concepts-71019158?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"621","https://www.patreon.com/posts/der-mythos-der-62893473?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"622","https://www.patreon.com/posts/dichotomy-and-47929201?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"623","https://www.patreon.com/posts/die-erotik-des-71239012?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"624","https://www.patreon.com/posts/die-gottheit-im-77951966?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"625","https://www.patreon.com/posts/die-gottheit-im-78257294?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"626","https://www.patreon.com/posts/die-wahrheit-den-70791813?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"627","https://www.patreon.com/posts/diretta-speciale-44308841?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"628","https://www.patreon.com/posts/dna-mutazione-e-55750631?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"629","https://www.patreon.com/posts/dump-davos-bonus-47476718",0,1
"630","https://www.patreon.com/posts/en-dos-catalunas-21932429",0,1
"631","https://www.patreon.com/posts/episode-44-eggs-75279052?utm_medium=social&utm_source=twitter&utm_campaign=postshare_creator&utm_content=join_link",0,1
"632","https://www.patreon.com/posts/exklusiv-soll-63614733?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"633","https://www.patreon.com/posts/exklusiver-um-21-42567244",0,1
"634","https://www.patreon.com/posts/fact-hollywood-30193354",0,1
"635","https://www.patreon.com/posts/gemutliches-im-62024121?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"636","https://www.patreon.com/posts/hidden-evil-of-17380372",0,1
"637","https://www.patreon.com/posts/in-vax-we-trust-46401995",0,1
"638","https://www.patreon.com/posts/inspecting-food-62875193",0,1
"639","https://www.patreon.com/posts/jedi-logic-76973061",0,1
"640","https://www.patreon.com/posts/jedi-training-12-71524357",0,1
"641","https://www.patreon.com/posts/jedi-training-19-72136831",0,1
"642","https://www.patreon.com/posts/jedi-training-2-71840622",0,1
"643","https://www.patreon.com/posts/jedi-training-20-72180749",0,1
"644","https://www.patreon.com/posts/jedi-training-29-73140198",0,1
"645","https://www.patreon.com/posts/jedi-training-31-73229118",0,1
"646","https://www.patreon.com/posts/jedi-training-37-73777318",0,1
"647","https://www.patreon.com/posts/jedi-training-39-74096541",0,1
"648","https://www.patreon.com/posts/jedi-training-40-74144700",0,1
"649","https://www.patreon.com/posts/jedi-training-41-74318075",0,1
"650","https://www.patreon.com/posts/jedi-training-42-74366117",0,1
"651","https://www.patreon.com/posts/jedi-training-43-74404551",0,1
"652","https://www.patreon.com/posts/jedi-training-44-74455039",0,1
"653","https://www.patreon.com/posts/jedi-training-47-74750294",0,1
"654","https://www.patreon.com/posts/jedi-training-48-74835255",0,1
"655","https://www.patreon.com/posts/jedi-training-49-74952587",0,1
"656","https://www.patreon.com/posts/jedi-training-4x-74615106",0,1
"657","https://www.patreon.com/posts/jedi-training-50-75090884",0,1
"658","https://www.patreon.com/posts/jedi-training-54-75484567",0,1
"659","https://www.patreon.com/posts/jedi-training-55-75524786",0,1
"660","https://www.patreon.com/posts/jedi-training-58-75799829",0,1
"661","https://www.patreon.com/posts/jedi-training-71-77981525",0,1
"662","https://www.patreon.com/posts/jedi-training-71716631",0,1
"663","https://www.patreon.com/posts/jedi-training-71891965",0,1
"664","https://www.patreon.com/posts/jedi-training-72-78399976",0,1
"665","https://www.patreon.com/posts/jedi-training-72463128",0,1
"666","https://www.patreon.com/posts/jedi-training-72651316",0,1
"667","https://www.patreon.com/posts/jedi-training-72795701",0,1
"668","https://www.patreon.com/posts/jedi-training-72978395",0,1
"669","https://www.patreon.com/posts/jedi-training-73-78652726",0,1
"670","https://www.patreon.com/posts/jedi-training-74-79271555",0,1
"671","https://www.patreon.com/posts/jedi-training-75643399",0,1
"672","https://www.patreon.com/posts/jedi-training-77-80760259",0,1
"673","https://www.patreon.com/posts/jedi-training-77161269",0,1
"674","https://www.patreon.com/posts/jedi-training-81-81732169",0,1
"675","https://www.patreon.com/posts/jedi-training-81021632",0,1
"676","https://www.patreon.com/posts/jedi-training-81121066",0,1
"677","https://www.patreon.com/posts/jedi-training-83-82177733",0,1
"678","https://www.patreon.com/posts/jedi-training-88-83451306",0,1
"679","https://www.patreon.com/posts/jedi-training-8x-82664593",0,1
"680","https://www.patreon.com/posts/jedi-training-90-84182763",0,1
"681","https://www.patreon.com/posts/jedi-training-in-71166374",0,1
"682","https://www.patreon.com/posts/jedi-training-in-73684303",0,1
"683","https://www.patreon.com/posts/jedi-training-in-76801390",0,1
"684","https://www.patreon.com/posts/jedi-training-of-70886787",0,1
"685","https://www.patreon.com/posts/jedi-training-of-71614988",0,1
"686","https://www.patreon.com/posts/jedi-training-of-72929888",0,1
"687","https://www.patreon.com/posts/jedi-training-of-73387978",0,1
"688","https://www.patreon.com/posts/jedi-training-of-76087037",0,1
"689","https://www.patreon.com/posts/jedi-training-of-77432911",0,1
"690","https://www.patreon.com/posts/jedi-training-on-80637242",0,1
"691","https://www.patreon.com/posts/jedi-training-to-81478170",0,1
"692","https://www.patreon.com/posts/jedi-training-vs-73524965",0,1
"693","https://www.patreon.com/posts/joe-biden-for-11-46158369",0,1
"694","https://www.patreon.com/posts/kaiserliche-am-82840457?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"695","https://www.patreon.com/posts/kleine-plauderei-82441252?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator&utm_content=join_link",0,1
"696","https://www.patreon.com/posts/kliniken-tote-59230157?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"697","https://www.patreon.com/posts/la-insidiosa-72933040?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"698","https://www.patreon.com/posts/lagebericht-der-42778538",0,1
"699","https://www.patreon.com/posts/laria-sta-i-non-52548299?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"700","https://www.patreon.com/posts/leftist-tendency-69332927?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"701","https://www.patreon.com/posts/mckennas-70430726?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"702","https://www.patreon.com/posts/midweek-meltdown-63885588",0,1
"703","https://www.patreon.com/posts/mp-letter-73400737?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"704","https://www.patreon.com/posts/nasa-filmt-das-49974361\U0001f47d",0,1
"705","https://www.patreon.com/posts/nationalstaat-im-67179753?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"706","https://www.patreon.com/posts/nesara-gesara-to-35520893",0,1
"707","https://www.patreon.com/posts/new-world-82686638?utm_medium=sharesheet&utm_source=sharesheet&utm_campaign=postshare_creator&utm_content=join_link",0,1
"708","https://www.patreon.com/posts/nous-faisons-un-54893344?cid=65970038",0,1
"709","https://www.patreon.com/posts/oliver-janich-28690131",0,1
"710","https://www.patreon.com/posts/ottima-notizia-48372955?utm_medium=social&utm_source=facebook&utm_campaign=postshare",0,1
"711","https://www.patreon.com/posts/per-soffocare-in-55848024?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"712","https://www.patreon.com/posts/press-release-in-79313908",0,1
"713","https://www.patreon.com/posts/remarks-by-of-l-79313155",0,1
"714","https://www.patreon.com/posts/spaltet-die-sola-72631593?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"715","https://www.patreon.com/posts/suspects-over-in-80204046",0,1
"716","https://www.patreon.com/posts/sv-case-tore-40534833",0,1
"717","https://www.patreon.com/posts/theyre-coming-50158799",0,1
"718","https://www.patreon.com/posts/things-fall-on-83770109",0,1
"719","https://www.patreon.com/posts/trump-and-q-team-39705855?utm_medium=post_notification_email&utm_source=post_link&utm_campaign=patron_engagement&fbclid=IwAR3-MmMnhf9c9QJpl5oVmHYxKt3ajv8LeWnzBrrYRHPyT3BHEDsUzsy1ykk",0,1
"720","https://www.patreon.com/posts/trump-and-q-team-39705855?utm_medium=social&utm_source=facebook&utm_campaign=postshare&fbclid=IwAR3hrmGL8OBUTZGdij3G3b97GiUhsdK2Ue8DVNeXMKaOJpdzfCaex6ZYEzQ",0,1
"721","https://www.patreon.com/posts/trump-and-q-team-39705855?utm_medium=social&utm_source=facebook&utm_campaign=postshare&fbclid=IwAR3n-T1zryAaInVz3CRS0YfXnycpw_c7gxXFEUwkM4jOZwKuy30_kgWBttw",0,1
"722","https://www.patreon.com/posts/trump-legal-team-47029594?utm_medium=social&utm_source=twitter&utm_campaign=postshare&s=09",0,1
"723","https://www.patreon.com/posts/uk-trans-sex-for-82168986",0,1
"724","https://www.patreon.com/posts/vax-shedding-is-52552613?l=it",0,1
"725","https://www.patreon.com/posts/wahrheit-oder-im-50504345?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"726","https://www.patreon.com/posts/warum-ist-so-72108965?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"727","https://www.patreon.com/posts/who-controls-to-36342855",0,1
"728","https://www.patreon.com/posts/wie-die-unser-70366465?utm_medium=clipboard_copy&utm_source=copyLink&utm_campaign=postshare_creator",0,1
"729","https://www.patreon.com/posts/wusstet-ihr-das-59081468?utm_medium=clipboard_copy&utm_source=copy_to_clipboard&utm_campaign=postshare",0,1
"730","https://www.patreon.com/promir",0,1
"731","https://www.patreon.com/qanonanonymous",0,1
"732","https://www.patreon.com/reallygraceful",0,1
"733","https://www.patreon.com/realvincentjames",0,1
"734","https://www.patreon.com/rss/pryme?auth=q_5_NB3uEgcymFstMNzEkZiYuIsyKtZ0",0,1
"735","https://www.patreon.com/russellbrown",0,1
"736","https://www.patreon.com/sacredsoulart",0,1
"737","https://www.patreon.com/salzmine",0,1
"738","https://www.patreon.com/sashashelter",0,1
"739","https://www.patreon.com/savelife_in_ua/posts",0,1
"740","https://www.patreon.com/slidstvo_info",0,1
"741","https://www.patreon.com/stop007",0,1
"742","https://www.patreon.com/stratpol",0,1
"743","https://www.patreon.com/svtvnews",0,1
"744","https://www.patreon.com/talpiot",0,1
"745","https://www.patreon.com/thamigasparetto",0,1
"746","https://www.patreon.com/theiconicpodcast",0,1
"747","https://www.patreon.com/translatedpre",0,1
"748","https://www.patreon.com/traukeinempromiZum",0,1
"749","https://www.patreon.com/triumviratgames",0,1
"750","https://www.patreon.com/truthbybasya",0,1
"751","https://www.patreon.com/use",0,1
"752","https://www.patreon.com/user/p",0,1
"753","https://www.patreon.com/user?u=31828925",0,1
"754","https://www.patreon.com/user?u=36808599&fan_landing=true",0,1
"755","https://www.patreon.com/user?u=5149972",0,1
"756","https://www.patreon.com/user?u=5764561",0,1
"757","https://www.patreon.com/user?u=64520878",0,1
"758","https://www.patreon.com/user?u=779221...%E2%80%8B",0,1
"759","https://www.patreon.com/veralengsfeld",0,1
"760","https://www.patreon.com/wakenedspecies",0,1
"761","https://www.patreon.com/wakeuptheplanet?fan_landing=true",0,1
"762","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqa2hDb0JUUEdGd21wWmJRa1BRenh2V1lIUDNHQXxBQ3Jtc0trdmJlWGJCZWw2MkM5QWpycGMybnhoWE9xZDFEYzJ3VTRNaXV0Tkt3ckI3OFlGT3NZdmtILXMxVWhxamNMZ05aQXhrZlNjTWtiSGZqY1YyZkhMYi1lcUNrOExUaGdCZkZyaXR2elllb1FjdWVSSTNlOA&q=https%3A%2F%2Fwww.patreon.com%2FJasinna&v=tokF2iXdanU",0,1
"763","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbE9rRWpxY21zVElVSVV2N0RKMmJLWTRzV3Q3Z3xBQ3Jtc0tseUVnUmIwWFZWbU9acUFaamFLWGx1RVVuYlFpSjBNcldJX05mWGV2QmZKQk1pSmpVZnp4d0ZYNzlVRm9xR3BmS0pJa2pieUpweDdSYjJvbGYybi1RZ0NzUno2X1BsVEFQdVJlMm1jVW1GM0VxZkt3SQ&q=https%3A%2F%2Fwww.patreon.com%2Fneighborhoodn...%E2%80%8B",0,1
"764","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbHVPaTIwbmxJUkR5Y1c2dlo1X3hRVFI5a25id3xBQ3Jtc0trTGZxNm15UERIQzkwM1NPTlo4Q2lVVDdPcG5JSFJtX3pCcFhLellZTUdRUGc2VlYtMERZV2JQeHJYWnR2ZU40c1dMMkVYVzVkR1hsUkZKc3NEVnl6QllKZUpGMl9WeWlBazk4b0xLVE83ZVVzUDFrVQ&q=https%3A%2F%2Fwww.patreon.com%2Ftheiconicpodcast",0,1
"765","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbURxS2ZsaHRIRUt3SkhqSnFsSndXRmQyX2UzZ3xBQ3Jtc0tra0hRem1NQjMyWk9JU1hMWDVnZjByd19MMF8zZk5laUkzNGNfaEpRdjE0b3ItYnc2ak5ac25lSXN3Mm1ETVRQWEZzRGl2dFNJRFluTUR1VHNfbmgyZGJFV2pfTDExQzNLYUhPd0VoRENOYWt6d01QRQ&q=https%3A%2F%2Fwww.patreon.com%2FJohnOLoughlin...%E2%80%8B",0,1
"766","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbUhyMGZveGpHTGFjQjlsWkdlLUtIczBLakVzUXxBQ3Jtc0trVlZXT3hJM0lZN05aTzlOVFA2NWQ3ZDRJbmRxckxNblVmU045cVlyMjJCdXhVamw3dXVWWnVDdm9BUF9sSjRwMFFRNWVnZTNabG9RNm1TTFdFVDlJRWkzMXAtdTJRekFaNTE3alNNOVQwTDJJUmtvNA&q=https%3A%2F%2Fwww.patreon.com%2Fneighborhoodn",0,1
"767","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbkQxT0VvWTlzeUg0bmpub0M0eURzdnoxX2hJUXxBQ3Jtc0tsLUhPTDd3X0ZGdk1iMERTcS1NdXNyWm1TYmZ4SGNqeE9GVExjcTRFZlAzcmpJQUNPZVdtRzlVT1JZSzdETU1JR0tncjFfck43RVdZdlJfaXdnckZSbUdyWE5HdjBTclhvZzJlSFFlV2tGcld4MW05MA&q=https%3A%2F%2Fwww.patreon.com%2Fuser%3Fu%3D779221",0,1
"768","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbmVGQ2c2aFZNTkVkMGxfSlpLdnVpV2x1UTlLZ3xBQ3Jtc0tuLWl5dVloblRjSUgyR1o1NmlRNmNUTVJIRmFNb3VFd0owUVl5RzFUREtoVlRmTzJIVUxMWmRBZ0U2N0pNMjFLNlhwYjZlcnVPcXNmVW5fUi1Icjg0bG1MbUVUajh2Y0g0NmtPWkJIbjYwZllEWkZWRQ&q=https%3A%2F%2Fwww.patreon.com%2FJohnOLoughlin",0,1
"769","https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbnVGYk04cTNWd3lqQzlNRWVmR2ZTNGNxRW1OQXxBQ3Jtc0ttN2JHYUM2ZUQyc182Q3JlVkJPdmJLSVhnUjMteUxRN3pyeGZDQUYxNUNRRy1fSWlrRlZEcHpBUXlhVldJbENhdjU0bi03SHhTV2Z1T3A3aUlrVm1BeWxLU1lzeDRrUE9kRTdVS0pXeG5mN1FxOXZGWQ&q=https%3A%2F%2Fwww.patreon.com%2Fsnicklink&v=ZsEVgz1Pd-s",0,1
"770","https://www.youtube.com/redirect?v=09moNQxarS4&event=video_description&redir_token=QUFFLUhqbGJMUUNhc0R3UkVEV3lldXhfSi1vQXB1d1ZZZ3xBQ3Jtc0tsVkhReF83dm1OMnF0dDkwclhwVVRwRWpzeFlDUVBMWWhxejRzMy1QcmdVVEJnM1RfbEFLVllDUVVMMXJFTVowV19laG1PNXozQXpMQkZKLXYyc1BYdU1ZTHhBZDRKcF9DX0JlbGhjWjR4eFV2TmxYMA%3D%3D&q=https%3A%2F%2Fwww.patreon.com%2Frabbitresearch",0,1
"771","patreon.com/ATKN",0,1
"772","patreon.com/EdenAnonymous",0,1
"773","patreon.com/HammurabiNIANI",0,1
"774","patreon.com/IslametCoran",0,1
"775","patreon.com/MrTruthBomb",0,1
"776","patreon.com/PARADISEGROUP",0,1
"777","patreon.com/TheDirtyTruth",0,1
"778","patreon.com/WhatsHerFace",0,1
"779","patreon.com/alviseperez",0,1
"780","patreon.com/azovangels",0,1
"781","patreon.com/dannyhaiphong",0,1
"782","patreon.com/doc",0,1
"783","patreon.com/doenut",0,1
"784","patreon.com/klokkenluiders",0,1
"785","patreon.com/kraken_unit",0,1
"786","patreon.com/meganrosemedium",0,1
"787","patreon.com/posts/70211616",0,1
"788","patreon.com/posts/74099263",0,1
"789","patreon.com/posts/grupa-gur-mou-79970321",0,1
"790","patreon.com/posts/who-controls-to-36342855",0,1
"791","patreon.com/samueleckert",0,1
"792","www.patreon.com/LIONMedia",0,1
"793","www.patreon.com/alternative_movement",0,1
"794","www.patreon.com/commonlawassent",0,1
"795","www.patreon.com/informativoG24",0,1
"796","www.patreon.com/pryme",0,1
"797","www.patreon.com/rabbitresearch",0,1
"798","www.patreon.com/sacredsoulart",0,1
"799","www.patreon.com/snicklink",0,1
"800","www.patreon.com/speropatria",0,1
"801","www.patreon.com/symbology",0,1
"802","www.patreon.com/therealtoriabrooke",0,1
"803","www.patreon.com/triccy",0,1
