"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"1074","𝐋’",3,0.000216091622848088,NA,1,1,1
"1075","𝐓𝐞𝐥𝐞𝐠𝐫𝐚𝐦",3,0.000216091622848088,NA,1,1,1
"1076","𝐞𝐧",3,0.000216091622848088,NA,1,1,1
"1077","𝐢𝐧𝐟𝐨",3,0.000216091622848088,NA,1,1,1
"1078","*DIFFUSEZ",2,0.000144061081898725,NA,NA,NA,2
"1079","*Lettre",2,0.000144061081898725,NA,NA,NA,2
"1080","*voici",2,0.000144061081898725,NA,NA,NA,2
"1081","-s[",2,0.000144061081898725,NA,NA,2,NA
"1082","...Klaus",2,0.000144061081898725,NA,NA,2,NA
"1083","1️⃣7️⃣",2,0.000144061081898725,NA,NA,NA,2
"1084","2030Vision",2,0.000144061081898725,NA,2,NA,NA
"1085","4G",2,0.000144061081898725,NA,NA,2,NA
"1086","@ElDictaTorOfficiel",2,0.000144061081898725,NA,2,NA,NA
"1087","@TontonFrancky",2,0.000144061081898725,1,NA,NA,1
"1088","@instantmediabot](",2,0.000144061081898725,1,NA,1,NA
"1089","ACCEPTABILITÉ",2,0.000144061081898725,NA,NA,2,NA
"1090","ADN",2,0.000144061081898725,NA,NA,2,NA
"1091","ARN",2,0.000144061081898725,1,1,NA,1
"1092","ATALAY",2,0.000144061081898725,NA,NA,2,NA
"1093","Abonndre",2,0.000144061081898725,NA,1,NA,1
"1094","Abonnez",2,0.000144061081898725,NA,NA,1,1
"1095","Acouphènes",2,0.000144061081898725,NA,NA,2,NA
"1096","Al",2,0.000144061081898725,NA,NA,2,NA
"1097","Albin",2,0.000144061081898725,1,1,NA,1
"1098","Alexandra",2,0.000144061081898725,1,2,1,NA
"1099","Allions",2,0.000144061081898725,NA,NA,2,NA
"1100","Alzheimer",2,0.000144061081898725,NA,NA,2,NA
"1101","Amanda",2,0.000144061081898725,NA,NA,NA,2
"1102","Anaïs",2,0.000144061081898725,1,1,NA,1
"1103","Angers",2,0.000144061081898725,NA,NA,2,NA
"1104","Ann",2,0.000144061081898725,NA,NA,2,NA
"1105","Anne",2,0.000144061081898725,2,NA,NA,NA
"1106","Annecy",2,0.000144061081898725,NA,NA,2,NA
"1107","Annemasse",2,0.000144061081898725,NA,NA,2,NA
"1108","Annette",2,0.000144061081898725,NA,NA,NA,2
"1109","Anton",2,0.000144061081898725,NA,NA,NA,2
"1110","Antonin",2,0.000144061081898725,NA,NA,2,NA
"1111","Apeldoorn",2,0.000144061081898725,NA,NA,2,NA
"1112","Apple",2,0.000144061081898725,NA,NA,2,NA
"1113","Archontique",2,0.000144061081898725,NA,NA,NA,2
"1114","Ars",2,0.000144061081898725,NA,2,NA,NA
"1115","As",2,0.000144061081898725,NA,NA,NA,2
"1116","Asie",2,0.000144061081898725,NA,NA,1,1
"1117","Associons",2,0.000144061081898725,NA,NA,2,NA
"1118","AstraZeneca",2,0.000144061081898725,NA,NA,2,NA
"1119","Aurore",2,0.000144061081898725,NA,NA,2,NA
"1120","Avignon",2,0.000144061081898725,NA,NA,2,NA
"1121","B",2,0.000144061081898725,NA,NA,NA,2
"1122","BBI",2,0.000144061081898725,NA,NA,NA,2
"1123","BLUETOOTHCHALLENGE",2,0.000144061081898725,NA,NA,2,NA
"1124","Barra",2,0.000144061081898725,NA,NA,2,NA
"1125","Barrot",2,0.000144061081898725,NA,NA,NA,2
"1126","Bastien",2,0.000144061081898725,2,NA,NA,NA
"1127","Bastyon",2,0.000144061081898725,NA,2,NA,NA
"1128","Bayonne",2,0.000144061081898725,NA,NA,2,NA
"1129","Bell",2,0.000144061081898725,NA,NA,NA,2
"1130","Bercy",2,0.000144061081898725,NA,NA,NA,2
"1131","Berlin",2,0.000144061081898725,NA,NA,NA,2
"1132","Bertrand",2,0.000144061081898725,NA,NA,NA,2
"1133","Bio-based",2,0.000144061081898725,NA,NA,NA,2
"1134","Bites",2,0.000144061081898725,NA,NA,NA,2
"1135","Blatte",2,0.000144061081898725,NA,NA,NA,2
"1136","Bobola",2,0.000144061081898725,NA,NA,2,NA
"1137","Bomb",2,0.000144061081898725,NA,2,NA,NA
"1138","Brainwashing",2,0.000144061081898725,NA,NA,NA,2
"1139","Brands",2,0.000144061081898725,NA,NA,NA,2
"1140","Brûlures",2,0.000144061081898725,NA,NA,2,NA
"1141","Buffalo",2,0.000144061081898725,NA,NA,NA,2
"1142","Béthune",2,0.000144061081898725,NA,NA,2,NA
"1143","CADA",2,0.000144061081898725,NA,NA,NA,2
"1144","CBC",2,0.000144061081898725,NA,NA,2,NA
"1145","CITOYENNE",2,0.000144061081898725,NA,NA,2,NA
"1146","CITY.",2,0.000144061081898725,NA,NA,2,NA
"1147","CIVITEO",2,0.000144061081898725,NA,NA,2,NA
"1148","COP26",2,0.000144061081898725,NA,1,1,NA
"1149","COVID-19",2,0.000144061081898725,NA,NA,2,NA
"1150","CRIT'AIR",2,0.000144061081898725,NA,NA,2,NA
"1151","CRIT’",2,0.000144061081898725,NA,NA,2,NA
"1152","CRIT’AIR",2,0.000144061081898725,NA,NA,2,NA
"1153","CRÉ",2,0.000144061081898725,NA,NA,NA,2
"1154","Caen",2,0.000144061081898725,NA,NA,2,NA
"1155","Callender",2,0.000144061081898725,2,NA,NA,NA
"1156","Caméraman",2,0.000144061081898725,NA,NA,NA,2
"1157","CapGemini",2,0.000144061081898725,NA,NA,NA,2
"1158","Carlo",2,0.000144061081898725,NA,2,NA,NA
"1159","Carlson",2,0.000144061081898725,NA,1,NA,1
"1160","Caroline",2,0.000144061081898725,NA,NA,2,NA
"1161","Carta",2,0.000144061081898725,NA,NA,2,NA
"1162","Cataractes",2,0.000144061081898725,NA,NA,2,NA
"1163","Cavoukian",2,0.000144061081898725,NA,NA,2,NA
"1164","Centre",2,0.000144061081898725,NA,NA,2,NA
"1165","Ceux",2,0.000144061081898725,NA,2,NA,NA
"1166","Cf",2,0.000144061081898725,2,1,2,NA
"1167","Chambéry",2,0.000144061081898725,NA,NA,2,NA
"1168","Chappaqua",2,0.000144061081898725,NA,NA,NA,2
"1169","Charançon",2,0.000144061081898725,NA,NA,NA,2
"1170","Chartier",2,0.000144061081898725,NA,NA,2,NA
"1171","ChatGPT",2,0.000144061081898725,NA,NA,NA,2
"1172","Children",2,0.000144061081898725,NA,NA,NA,2
"1173","Christian",2,0.000144061081898725,NA,NA,2,NA
"1174","Christophe",2,0.000144061081898725,NA,NA,2,NA
"1175","Cie",2,0.000144061081898725,NA,NA,2,NA
"1176","Clermont-Ferrand",2,0.000144061081898725,NA,NA,2,NA
"1177","Cleveland",2,0.000144061081898725,2,NA,NA,NA
"1178","Clim",2,0.000144061081898725,NA,2,NA,NA
"1179","Clément",2,0.000144061081898725,NA,NA,1,1
"1180","Cohen",2,0.000144061081898725,NA,NA,NA,2
"1181","Commissariat",2,0.000144061081898725,NA,NA,2,NA
"1182","Conspiracy",2,0.000144061081898725,1,1,NA,1
"1183","CoqueVide",2,0.000144061081898725,NA,2,NA,NA
"1184","Corona",2,0.000144061081898725,NA,NA,NA,2
"1185","Corp",2,0.000144061081898725,NA,NA,NA,2
"1186","Credit",2,0.000144061081898725,2,NA,NA,NA
"1187","Crit-Air",2,0.000144061081898725,NA,NA,2,NA
"1188","Cup",2,0.000144061081898725,NA,NA,NA,2
"1189","D",2,0.000144061081898725,NA,1,NA,1
"1190","DAVOS",2,0.000144061081898725,NA,NA,1,1
"1191","DEA",2,0.000144061081898725,NA,2,NA,NA
"1192","DIS-DONC",2,0.000144061081898725,NA,NA,2,NA
"1193","DUPLOMB",2,0.000144061081898725,NA,NA,NA,2
"1194","Dana",2,0.000144061081898725,NA,1,1,NA
"1195","Data",2,0.000144061081898725,NA,NA,2,NA
"1196","Deagel",2,0.000144061081898725,2,NA,NA,NA
"1197","Deep",2,0.000144061081898725,1,1,NA,1
"1198","Delta",2,0.000144061081898725,NA,NA,NA,2
"1199","Denis",2,0.000144061081898725,NA,NA,2,NA
"1200","Diabrotica",2,0.000144061081898725,NA,NA,NA,2
"1201","Divine",2,0.000144061081898725,NA,NA,NA,2
"1202","Domerego",2,0.000144061081898725,NA,NA,NA,2
"1203","Dominion",2,0.000144061081898725,NA,NA,2,NA
"1204","Douai-Lens",2,0.000144061081898725,NA,NA,2,NA
"1205","Douma",2,0.000144061081898725,NA,NA,2,NA
"1206","Dr",2,0.000144061081898725,1,1,1,NA
"1207","Drian",2,0.000144061081898725,NA,NA,NA,2
"1208","Dunkerque",2,0.000144061081898725,NA,NA,2,NA
"1209","Dussopt",2,0.000144061081898725,NA,NA,NA,2
"1210","Dysesthésie",2,0.000144061081898725,NA,NA,2,NA
"1211","DÉRÈGLEMENT",2,0.000144061081898725,NA,NA,2,NA
"1212","E904",2,0.000144061081898725,NA,NA,NA,2
"1213","ERDF",2,0.000144061081898725,NA,NA,2,NA
"1214","East",2,0.000144061081898725,NA,NA,1,1
"1215","Eating",2,0.000144061081898725,NA,NA,NA,2
"1216","Economique",2,0.000144061081898725,2,NA,NA,NA
"1217","Ecoquartiers",2,0.000144061081898725,NA,NA,2,NA
"1218","Editions",2,0.000144061081898725,NA,NA,2,NA
"1219","Edmonton",2,0.000144061081898725,2,NA,NA,NA
"1220","Educational",2,0.000144061081898725,NA,NA,NA,2
"1221","Eglise",2,0.000144061081898725,NA,NA,NA,2
"1222","Elle",2,0.000144061081898725,NA,NA,2,NA
"1223","Elliot",2,0.000144061081898725,NA,2,NA,NA
"1224","Elon",2,0.000144061081898725,NA,NA,2,NA
"1225","Emié",2,0.000144061081898725,NA,NA,NA,2
"1226","Energies",2,0.000144061081898725,NA,NA,NA,2
"1227","Energy",2,0.000144061081898725,NA,NA,1,1
"1228","England",2,0.000144061081898725,2,NA,NA,NA
"1229","Enjeux",2,0.000144061081898725,NA,NA,2,NA
"1230","Entomo",2,0.000144061081898725,NA,NA,NA,2
"1231","Est",2,0.000144061081898725,NA,NA,1,1
"1232","Estrosi",2,0.000144061081898725,NA,NA,2,NA
"1233","Ettr](",2,0.000144061081898725,NA,NA,NA,2
"1234","Européennes",2,0.000144061081898725,NA,NA,2,NA
"1235","Evan",2,0.000144061081898725,NA,NA,NA,2
"1236","Event",2,0.000144061081898725,NA,NA,NA,2
"1237","Excalibur",2,0.000144061081898725,NA,NA,1,1
"1238","Expo",2,0.000144061081898725,NA,NA,2,NA
"1239","Exxx",2,0.000144061081898725,NA,NA,NA,2
"1240","FARMŸNG",2,0.000144061081898725,NA,NA,NA,2
"1241","FARON",2,0.000144061081898725,NA,NA,2,NA
"1242","FB",2,0.000144061081898725,NA,NA,1,1
"1243","FBI",2,0.000144061081898725,NA,NA,NA,2
"1244","FEMA",2,0.000144061081898725,1,NA,NA,1
"1245","Famines",2,0.000144061081898725,NA,2,NA,NA
"1246","Faut",2,0.000144061081898725,NA,NA,2,NA
"1247","Ferrari",2,0.000144061081898725,NA,NA,2,NA
"1248","Fev",2,0.000144061081898725,1,NA,NA,1
"1249","Fibromyalgie",2,0.000144061081898725,NA,NA,2,NA
"1250","Fink",2,0.000144061081898725,2,NA,NA,NA
"1251","Flash](",2,0.000144061081898725,1,NA,NA,1
"1252","Franceinfo",2,0.000144061081898725,NA,NA,2,NA
"1253","GIEC",2,0.000144061081898725,NA,NA,NA,2
"1254","GRILLONS",2,0.000144061081898725,NA,NA,NA,2
"1255","GSCA",2,0.000144061081898725,NA,NA,2,NA
"1256","Gaza",2,0.000144061081898725,2,NA,NA,NA
"1257","Gettr",2,0.000144061081898725,NA,2,NA,NA
"1258","Giuliani",2,0.000144061081898725,NA,NA,NA,2
"1259","Googlemaps",2,0.000144061081898725,NA,NA,NA,2
"1260","Gore",2,0.000144061081898725,NA,NA,2,NA
"1261","Grandes",2,0.000144061081898725,1,1,NA,NA
"1262","Grands",2,0.000144061081898725,NA,NA,NA,2
"1263","Gref",2,0.000144061081898725,NA,NA,2,NA
"1264","H5N1",2,0.000144061081898725,NA,2,NA,NA
"1265","HSH",2,0.000144061081898725,NA,NA,NA,2
"1266","Haim",2,0.000144061081898725,NA,NA,NA,2
"1267","Hauts-de-France",2,0.000144061081898725,NA,NA,NA,2
"1268","Havre",2,0.000144061081898725,NA,NA,2,NA
"1269","Herman",2,0.000144061081898725,NA,NA,2,NA
"1270","Hervé",2,0.000144061081898725,NA,NA,2,NA
"1271","Hidalgo",2,0.000144061081898725,2,NA,NA,NA
"1272","Hollywood",2,0.000144061081898725,NA,NA,NA,2
"1273","Hunger",2,0.000144061081898725,1,NA,NA,1
"1274","Hélène",2,0.000144061081898725,NA,NA,2,NA
"1275","INTÉGRERA",2,0.000144061081898725,NA,NA,NA,2
"1276","Identità",2,0.000144061081898725,NA,NA,2,NA
"1277","Igan",2,0.000144061081898725,NA,NA,2,NA
"1278","Imanuelsen",2,0.000144061081898725,NA,NA,NA,2
"1279","Imbriano",2,0.000144061081898725,NA,NA,2,NA
"1280","Impuissance",2,0.000144061081898725,NA,NA,2,NA
"1281","Inc.",2,0.000144061081898725,NA,NA,NA,2
"1282","Indoctrinate",2,0.000144061081898725,NA,NA,NA,2
"1283","Industries",2,0.000144061081898725,NA,NA,NA,2
"1284","Inf](",2,0.000144061081898725,NA,NA,1,1
"1285","Information*",2,0.000144061081898725,NA,NA,NA,2
"1286","Initiatives",2,0.000144061081898725,NA,NA,2,NA
"1287","InnovaFeed",2,0.000144061081898725,NA,NA,NA,2
"1288","Insects",2,0.000144061081898725,NA,NA,NA,2
"1289","Insider",2,0.000144061081898725,NA,NA,2,NA
"1290","Insta",2,0.000144061081898725,NA,NA,1,1
"1291","Instagram",2,0.000144061081898725,NA,NA,NA,2
"1292","International",2,0.000144061081898725,NA,1,1,NA
"1293","IoB",2,0.000144061081898725,NA,NA,2,NA
"1294","Italiens",2,0.000144061081898725,NA,NA,NA,2
"1295","Italy",2,0.000144061081898725,NA,NA,NA,2
"1296","Izvestia",2,0.000144061081898725,NA,NA,2,NA
"1297","JMB",2,0.000144061081898725,NA,2,NA,NA
"1298","JQHN",2,0.000144061081898725,NA,1,1,NA
"1299","Jacinda",2,0.000144061081898725,NA,NA,NA,2
"1300","Jain",2,0.000144061081898725,NA,NA,NA,2
"1301","Janeiro",2,0.000144061081898725,NA,NA,2,NA
"1302","Jean-Noël",2,0.000144061081898725,NA,NA,NA,2
"1303","Jimini’s",2,0.000144061081898725,NA,NA,NA,2
"1304","Joe",2,0.000144061081898725,NA,NA,2,NA
"1305","JohanLivernette",2,0.000144061081898725,NA,NA,NA,2
"1306","Jordan",2,0.000144061081898725,NA,NA,2,NA
"1307","Journal",2,0.000144061081898725,NA,NA,1,1
"1308","Jours",2,0.000144061081898725,NA,NA,2,NA
"1309","Ju",2,0.000144061081898725,NA,NA,NA,2
"1310","KRISTOBAL",2,0.000144061081898725,NA,NA,2,NA
"1311","Kari",2,0.000144061081898725,2,2,NA,NA
"1312","Kennedy",2,0.000144061081898725,1,1,1,NA
"1313","Kevin",2,0.000144061081898725,NA,NA,NA,2
"1314","Kfc",2,0.000144061081898725,NA,NA,NA,2
"1315","Kissinger",2,0.000144061081898725,1,NA,2,NA
"1316","Kleiser",2,0.000144061081898725,NA,NA,NA,2
"1317","Kubrick",2,0.000144061081898725,NA,2,NA,NA
"1318","LAMPADAIRES",2,0.000144061081898725,NA,NA,2,NA
"1319","LINKY.",2,0.000144061081898725,NA,NA,2,NA
"1320","LIVERNETTE",2,0.000144061081898725,NA,NA,NA,2
"1321","LR",2,0.000144061081898725,NA,NA,2,NA
"1322","LVMH",2,0.000144061081898725,NA,NA,NA,2
"1323","Lab",2,0.000144061081898725,NA,NA,1,1
"1324","Lagarde",2,0.000144061081898725,NA,NA,NA,2
"1325","Lake",2,0.000144061081898725,2,2,NA,NA
"1326","Larry",2,0.000144061081898725,2,NA,NA,NA
"1327","Lavey",2,0.000144061081898725,NA,NA,NA,2
"1328","Leeds",2,0.000144061081898725,2,NA,NA,NA
"1329","Leningrad",2,0.000144061081898725,NA,NA,2,NA
"1330","Leslie",2,0.000144061081898725,NA,NA,NA,2
"1331","Leslyn",2,0.000144061081898725,NA,NA,NA,2
"1332","Leucémie",2,0.000144061081898725,NA,NA,2,NA
"1333","Lewis",2,0.000144061081898725,NA,NA,NA,2
"1334","Lille",2,0.000144061081898725,NA,NA,2,NA
"1335","Limoges",2,0.000144061081898725,NA,NA,2,NA
"1336","Link",2,0.000144061081898725,NA,NA,2,NA
"1337","Linkdln",2,0.000144061081898725,NA,2,NA,NA
"1338","Livre",2,0.000144061081898725,NA,NA,2,NA
"1339","Locusta",2,0.000144061081898725,NA,NA,NA,2
"1340","Logunov",2,0.000144061081898725,NA,NA,2,NA
"1341","Loos",2,0.000144061081898725,NA,NA,2,NA
"1342","Lorette",2,0.000144061081898725,NA,NA,2,NA
"1343","Luxeuil",2,0.000144061081898725,NA,NA,2,NA
"1344","Lyonnaise",2,0.000144061081898725,NA,NA,2,NA
"1345","MM.",2,0.000144061081898725,NA,NA,2,NA
"1346","MOBILITÉS",2,0.000144061081898725,NA,NA,2,NA
"1347","MW",2,0.000144061081898725,NA,NA,2,NA
"1348","Maeno",2,0.000144061081898725,NA,NA,2,NA
"1349","Maghreb",2,0.000144061081898725,NA,NA,2,NA
"1350","Magnus",2,0.000144061081898725,NA,NA,NA,2
"1351","Mans",2,0.000144061081898725,NA,NA,2,NA
"1352","Mao",2,0.000144061081898725,NA,NA,2,NA
"1353","Mappy",2,0.000144061081898725,NA,NA,2,NA
"1354","Maps",2,0.000144061081898725,NA,NA,2,NA
"1355","Marchal",2,0.000144061081898725,NA,NA,2,NA
"1356","Mario",2,0.000144061081898725,NA,NA,NA,2
"1357","Matignon",2,0.000144061081898725,NA,NA,2,NA
"1358","Matrix",2,0.000144061081898725,NA,NA,2,NA
"1359","Maurice",2,0.000144061081898725,NA,NA,2,NA
"1360","Max",2,0.000144061081898725,NA,NA,2,NA
"1361","McDonald’s",2,0.000144061081898725,NA,NA,NA,2
"1362","Mediapart",2,0.000144061081898725,NA,NA,NA,2
"1363","Melbourne",2,0.000144061081898725,2,NA,NA,NA
"1364","Metz",2,0.000144061081898725,NA,NA,2,NA
"1365","Mexique",2,0.000144061081898725,NA,NA,2,NA
"1366","Miam",2,0.000144061081898725,NA,NA,NA,2
"1367","Migraines",2,0.000144061081898725,NA,NA,2,NA
"1368","Moderna",2,0.000144061081898725,NA,NA,2,NA
"1369","Moghols",2,0.000144061081898725,NA,NA,NA,2
"1370","Montana",2,0.000144061081898725,NA,NA,2,NA
"1371","Montpellier",2,0.000144061081898725,NA,NA,1,1
"1372","Morano",2,0.000144061081898725,NA,2,NA,NA
"1373","Mridul",2,0.000144061081898725,NA,NA,2,NA
"1374","Mulhouse",2,0.000144061081898725,NA,NA,2,NA
"1375","Musk",2,0.000144061081898725,NA,NA,2,NA
"1376","Mède",2,0.000144061081898725,NA,NA,2,NA
"1377","Nancy",2,0.000144061081898725,NA,NA,2,NA
"1378","Nano",2,0.000144061081898725,NA,NA,NA,2
"1379","Natural",2,0.000144061081898725,NA,NA,NA,2
"1380","Nausées",2,0.000144061081898725,NA,NA,2,NA
"1381","Navy",2,0.000144061081898725,NA,NA,NA,2
"1382","Nerd",2,0.000144061081898725,NA,NA,NA,2
"1383","Neuralink",2,0.000144061081898725,NA,NA,2,NA
"1384","Nicolas",2,0.000144061081898725,NA,NA,2,NA
"1385","Nourriture*",2,0.000144061081898725,NA,NA,NA,2
"1386","Nouvelles",2,0.000144061081898725,NA,NA,2,NA
"1387","OMNIFLOW",2,0.000144061081898725,NA,NA,2,NA
"1388","ONG",2,0.000144061081898725,NA,1,NA,1
"1389","Off](",2,0.000144061081898725,NA,NA,NA,2
"1390","Only",2,0.000144061081898725,NA,NA,NA,2
"1391","Onu](",2,0.000144061081898725,2,1,1,NA
"1392","Orazio",2,0.000144061081898725,NA,NA,NA,2
"1393","Orléans",2,0.000144061081898725,NA,NA,2,NA
"1394","Orwellian",2,0.000144061081898725,NA,NA,1,1
"1395","Oréal",2,0.000144061081898725,NA,NA,NA,2
"1396","Ostéoporose",2,0.000144061081898725,NA,NA,2,NA
"1397","Ouaiiiis!”",2,0.000144061081898725,NA,NA,NA,2
"1398","Ouest",2,0.000144061081898725,NA,1,1,NA
"1399","PARIS",2,0.000144061081898725,2,1,NA,NA
"1400","PCC",2,0.000144061081898725,NA,1,1,NA
"1401","PERCHÉ",2,0.000144061081898725,NA,NA,2,NA
"1402","PJ.",2,0.000144061081898725,NA,2,NA,NA
"1403","POSSÈDERONS",2,0.000144061081898725,NA,2,2,NA
"1404","Partners",2,0.000144061081898725,NA,NA,2,NA
"1405","Patton",2,0.000144061081898725,NA,NA,NA,2
"1406","Pau",2,0.000144061081898725,NA,NA,2,NA
"1407","Pays",2,0.000144061081898725,NA,NA,2,NA
"1408","Pdg](",2,0.000144061081898725,NA,NA,2,NA
"1409","Pe](",2,0.000144061081898725,NA,NA,2,NA
"1410","Pentagone",2,0.000144061081898725,NA,NA,1,1
"1411","Perpignan",2,0.000144061081898725,NA,NA,2,NA
"1412","Perso",2,0.000144061081898725,NA,2,NA,NA
"1413","Pharma",2,0.000144061081898725,2,2,NA,NA
"1414","Photo",2,0.000144061081898725,NA,1,1,NA
"1415","Piedevache",2,0.000144061081898725,NA,NA,2,NA
"1416","Plan",2,0.000144061081898725,NA,NA,2,NA
"1417","Point",2,0.000144061081898725,NA,NA,NA,2
"1418","Pompeo",2,0.000144061081898725,NA,NA,NA,2
"1419","Porte",2,0.000144061081898725,NA,NA,2,NA
"1420","Poulainville",2,0.000144061081898725,NA,NA,NA,2
"1421","Pozmentier",2,0.000144061081898725,NA,NA,2,NA
"1422","Pronko",2,0.000144061081898725,NA,NA,2,NA
"1423","Propageons",2,0.000144061081898725,NA,NA,2,NA
"1424","Protéinée",2,0.000144061081898725,NA,NA,NA,2
"1425","Prévision",2,0.000144061081898725,NA,NA,2,NA
"1426","Pékin",2,0.000144061081898725,1,NA,1,NA
"1427","QU’",2,0.000144061081898725,NA,NA,2,NA
"1428","Qatar",2,0.000144061081898725,NA,NA,NA,2
"1429","RT",2,0.000144061081898725,1,NA,1,NA
"1430","Radio",2,0.000144061081898725,NA,1,NA,1
"1431","Real",2,0.000144061081898725,NA,NA,NA,2
"1432","Reese",2,0.000144061081898725,1,2,NA,NA
"1433","Regardez,l’Arabie",2,0.000144061081898725,NA,NA,2,NA
"1434","Rennes",2,0.000144061081898725,NA,NA,2,NA
"1435","Richards",2,0.000144061081898725,NA,NA,NA,2
"1436","Rider",2,0.000144061081898725,NA,1,1,NA
"1437","Rmc",2,0.000144061081898725,NA,2,NA,NA
"1438","Roberts",2,0.000144061081898725,NA,2,NA,NA
"1439","Rock",2,0.000144061081898725,NA,NA,1,1
"1440","Rockefellers",2,0.000144061081898725,NA,NA,2,NA
"1441","Rodham",2,0.000144061081898725,NA,NA,NA,2
"1442","Rome",2,0.000144061081898725,NA,NA,NA,2
"1443","Rosa",2,0.000144061081898725,NA,NA,2,NA
"1444","Rostov",2,0.000144061081898725,NA,NA,2,NA
"1445","Rothschild",2,0.000144061081898725,1,NA,1,1
"1446","Rothschilds",2,0.000144061081898725,NA,NA,2,NA
"1447","Rudy",2,0.000144061081898725,NA,NA,NA,2
"1448","Rumble",2,0.000144061081898725,1,1,NA,NA
"1449","RÉSILIENCE",2,0.000144061081898725,NA,NA,2,NA
"1450","SEALs",2,0.000144061081898725,NA,NA,NA,2
"1451","SIEGEL",2,0.000144061081898725,NA,NA,NA,2
"1452","Saignements",2,0.000144061081898725,NA,NA,2,NA
"1453","Saint",2,0.000144061081898725,NA,1,1,NA
"1454","Saint-Etienne",2,0.000144061081898725,NA,NA,2,NA
"1455","Saint-Jean-Soleymieux",2,0.000144061081898725,NA,NA,2,NA
"1456","Saint-Malo",2,0.000144061081898725,NA,NA,2,NA
"1457","Saint-Nazaire",2,0.000144061081898725,NA,NA,2,NA
"1458","Saint-Étienne",2,0.000144061081898725,NA,NA,2,NA
"1459","San",2,0.000144061081898725,NA,NA,2,NA
"1460","Sanofi",2,0.000144061081898725,NA,NA,NA,2
"1461","Saoudiens",2,0.000144061081898725,NA,NA,1,1
"1462","Sasquatchs",2,0.000144061081898725,NA,NA,NA,2
"1463","Sauterelle",2,0.000144061081898725,NA,NA,NA,2
"1464","Schillaci",2,0.000144061081898725,NA,NA,NA,2
"1465","Scholler",2,0.000144061081898725,NA,NA,NA,2
"1466","Scholz",2,0.000144061081898725,NA,NA,NA,2
"1467","Schwab.",2,0.000144061081898725,NA,NA,2,NA
"1468","Schwabounet",2,0.000144061081898725,NA,NA,NA,2
"1469","ScoPex",2,0.000144061081898725,NA,NA,2,NA
"1470","Sergeant",2,0.000144061081898725,2,NA,NA,NA
"1471","Serves",2,0.000144061081898725,NA,NA,NA,2
"1472","Signify",2,0.000144061081898725,NA,NA,2,NA
"1473","Sillicon",2,0.000144061081898725,NA,NA,2,NA
"1474","Singapour",2,0.000144061081898725,NA,NA,NA,2
"1475","Slaves",2,0.000144061081898725,NA,NA,NA,2
"1476","Smartmatic",2,0.000144061081898725,NA,NA,2,NA
"1477","So](",2,0.000144061081898725,NA,NA,2,NA
"1478","Soderlund",2,0.000144061081898725,NA,NA,NA,2
"1479","Source](",2,0.000144061081898725,1,NA,1,NA
"1480","Sous-terre",2,0.000144061081898725,NA,NA,2,NA
"1481","Spoutnik",2,0.000144061081898725,NA,NA,2,NA
"1482","Stanley",2,0.000144061081898725,NA,2,NA,NA
"1483","Starbucks",2,0.000144061081898725,NA,NA,NA,2
"1484","State",2,0.000144061081898725,1,1,NA,1
"1485","Strasbourg",2,0.000144061081898725,NA,1,1,NA
"1486","Substack",2,0.000144061081898725,1,NA,NA,1
"1487","Suez",2,0.000144061081898725,NA,NA,NA,2
"1488","Sugy",2,0.000144061081898725,NA,NA,2,NA
"1489","Summit",2,0.000144061081898725,NA,NA,2,NA
"1490","Sunday",2,0.000144061081898725,2,NA,NA,NA
"1491","Susceptibilité",2,0.000144061081898725,NA,NA,2,NA
"1492","Sylvano",2,0.000144061081898725,NA,2,NA,NA
"1493","System",2,0.000144061081898725,NA,NA,NA,2
"1494","TAFTA",2,0.000144061081898725,NA,NA,2,NA
"1495","TANK",2,0.000144061081898725,NA,NA,2,NA
"1496","TASS",2,0.000144061081898725,NA,NA,2,NA
"1497","TDAH",2,0.000144061081898725,NA,NA,2,NA
"1498","TV",2,0.000144061081898725,NA,NA,2,NA
"1499","T[witter",2,0.000144061081898725,NA,NA,1,1
"1500","Taco",2,0.000144061081898725,NA,NA,NA,2
"1501","Tag",2,0.000144061081898725,NA,NA,2,NA
"1502","Taken",2,0.000144061081898725,NA,2,NA,NA
"1503","Taps",2,0.000144061081898725,NA,NA,NA,2
"1504","Tel",2,0.000144061081898725,NA,NA,NA,2
"1505","Tempeliers",2,0.000144061081898725,NA,NA,NA,2
"1506","Territoires",2,0.000144061081898725,NA,NA,NA,2
"1507","Tesla",2,0.000144061081898725,NA,NA,2,NA
"1508","Test",2,0.000144061081898725,NA,NA,2,NA
"1509","They",2,0.000144061081898725,NA,NA,1,1
"1510","Thierry",2,0.000144061081898725,NA,NA,1,1
"1511","Think-thank",2,0.000144061081898725,NA,NA,2,NA
"1512","Tibet",2,0.000144061081898725,NA,NA,NA,2
"1513","Tik",2,0.000144061081898725,NA,NA,NA,2
"1514","Time",2,0.000144061081898725,NA,NA,NA,2
"1515","Today's",2,0.000144061081898725,NA,NA,NA,2
"1516","Todd",2,0.000144061081898725,2,NA,NA,NA
"1517","Tok",2,0.000144061081898725,NA,NA,NA,2
"1518","Token",2,0.000144061081898725,2,2,NA,NA
"1519","Toronto",2,0.000144061081898725,NA,NA,2,NA
"1520","Tours",2,0.000144061081898725,NA,NA,2,NA
