"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"959","...Alles",1,0.000152741713762028,NA,NA,1,NA
"960",".Het",1,0.000152741713762028,NA,NA,NA,1
"961","/horeca-NSB",1,0.000152741713762028,1,NA,NA,NA
"962","15-Minuten-Stadt",1,0.000152741713762028,1,NA,NA,NA
"963","1D",1,0.000152741713762028,NA,NA,NA,1
"964","2019,](https://en.m.wikipedia.org/wiki/Christine_Anderson",1,0.000152741713762028,1,NA,NA,NA
"965","2030/wef",1,0.000152741713762028,NA,NA,1,NA
"966","273f",1,0.000152741713762028,NA,NA,1,NA
"967","40",1,0.000152741713762028,NA,1,NA,NA
"968","4G",1,0.000152741713762028,NA,NA,1,NA
"969","92",1,0.000152741713762028,1,1,NA,NA
"970","@vmGeluid",1,0.000152741713762028,NA,NA,NA,1
"971","@vrijmoedigCrypto",1,0.000152741713762028,NA,NA,NA,1
"972","A-status",1,0.000152741713762028,NA,1,NA,NA
"973","A.",1,0.000152741713762028,NA,NA,NA,1
"974","AANMELDINGEN",1,0.000152741713762028,NA,NA,NA,1
"975","AAP.",1,0.000152741713762028,NA,NA,NA,1
"976","AB",1,0.000152741713762028,NA,NA,NA,1
"977","ACCOUNTS",1,0.000152741713762028,NA,NA,NA,1
"978","ADHD-diagnosestraat",1,0.000152741713762028,NA,1,NA,NA
"979","AGAIN",1,0.000152741713762028,NA,NA,1,NA
"980","AGRA",1,0.000152741713762028,NA,NA,1,NA
"981","AI.",1,0.000152741713762028,NA,NA,1,NA
"982","ALLERGIEEN",1,0.000152741713762028,NA,NA,NA,1
"983","AMP",1,0.000152741713762028,NA,NA,NA,1
"984","ANDERSON",1,0.000152741713762028,1,NA,NA,NA
"985","ANNALEN",1,0.000152741713762028,NA,NA,NA,1
"986","AP",1,0.000152741713762028,NA,NA,1,NA
"987","AUDIT",1,0.000152741713762028,NA,NA,1,NA
"988","AZC",1,0.000152741713762028,NA,NA,NA,1
"989","AZOV",1,0.000152741713762028,NA,NA,NA,1
"990","Aan",1,0.000152741713762028,NA,NA,NA,1
"991","Aangevraagde",1,0.000152741713762028,NA,1,NA,NA
"992","Aar",1,0.000152741713762028,NA,1,NA,NA
"993","Aaron",1,0.000152741713762028,NA,NA,NA,1
"994","Abdullah",1,0.000152741713762028,NA,NA,NA,1
"995","Actualiteit",1,0.000152741713762028,NA,NA,NA,1
"996","Adelaarsnest",1,0.000152741713762028,NA,NA,NA,1
"997","Adrian",1,0.000152741713762028,NA,NA,NA,1
"998","Afronding",1,0.000152741713762028,NA,NA,1,NA
"999","Afschaal",1,0.000152741713762028,NA,NA,NA,1
"1000","Afschaffen",1,0.000152741713762028,NA,NA,NA,1
"1001","Agema",1,0.000152741713762028,NA,1,NA,NA
"1002","Agenda2030",1,0.000152741713762028,1,NA,1,NA
"1003","Agri-Food",1,0.000152741713762028,NA,NA,NA,1
"1004","Aires",1,0.000152741713762028,1,NA,NA,NA
"1005","Airport",1,0.000152741713762028,NA,1,NA,NA
"1006","Akerboom",1,0.000152741713762028,NA,NA,1,NA
"1007","Alaska",1,0.000152741713762028,NA,NA,NA,1
"1008","Ali",1,0.000152741713762028,1,NA,NA,NA
"1009","Aliens",1,0.000152741713762028,NA,1,NA,NA
"1010","Allah-u",1,0.000152741713762028,NA,NA,NA,1
"1011","Alle",1,0.000152741713762028,NA,NA,NA,1
"1012","Allert",1,0.000152741713762028,NA,1,NA,NA
"1013","Alphitobius",1,0.000152741713762028,NA,NA,NA,1
"1014","Alphons",1,0.000152741713762028,NA,NA,NA,1
"1015","Altar",1,0.000152741713762028,NA,NA,NA,1
"1016","Altheimer",1,0.000152741713762028,NA,NA,NA,1
"1017","Amazons",1,0.000152741713762028,NA,NA,1,NA
"1018","America",1,0.000152741713762028,NA,NA,NA,1
"1019","Amgen",1,0.000152741713762028,NA,NA,NA,1
"1020","Analschwab",1,0.000152741713762028,1,NA,NA,NA
"1021","Ancilla",1,0.000152741713762028,NA,NA,1,NA
"1022","Andreas",1,0.000152741713762028,NA,NA,1,NA
"1023","Andrenochrome",1,0.000152741713762028,NA,NA,NA,1
"1024","Anisakiasis",1,0.000152741713762028,NA,NA,NA,1
"1025","Anon",1,0.000152741713762028,NA,NA,NA,1
"1026","Ans",1,0.000152741713762028,NA,NA,NA,1
"1027","Antoinette",1,0.000152741713762028,NA,NA,NA,1
"1028","Antonio",1,0.000152741713762028,NA,NA,NA,1
"1029","Antonius",1,0.000152741713762028,NA,1,NA,NA
"1030","Apeldoor",1,0.000152741713762028,NA,NA,1,NA
"1031","Apokalyps",1,0.000152741713762028,NA,1,NA,NA
"1032","Apostolic",1,0.000152741713762028,NA,NA,NA,1
"1033","Appétit",1,0.000152741713762028,NA,NA,NA,1
"1034","Apr",1,0.000152741713762028,NA,NA,NA,1
"1035","Aquafina",1,0.000152741713762028,NA,NA,NA,1
"1036","Arabisch",1,0.000152741713762028,NA,NA,NA,1
"1037","Arazzola",1,0.000152741713762028,NA,1,NA,NA
"1038","Arizona",1,0.000152741713762028,NA,NA,1,NA
"1039","Armand",1,0.000152741713762028,NA,1,NA,NA
"1040","Arnhem",1,0.000152741713762028,NA,NA,1,NA
"1041","Arteficial",1,0.000152741713762028,NA,NA,1,NA
"1042","Artificial",1,0.000152741713762028,NA,NA,1,NA
"1043","Asia",1,0.000152741713762028,NA,NA,NA,1
"1044","Askhenaziem",1,0.000152741713762028,NA,NA,NA,1
"1045","AstraZeneca",1,0.000152741713762028,NA,1,NA,NA
"1046","Attack",1,0.000152741713762028,NA,1,NA,NA
"1047","Auschwitz",1,0.000152741713762028,NA,NA,NA,1
"1048","Australian",1,0.000152741713762028,NA,NA,NA,1
"1049","Azië",1,0.000152741713762028,NA,NA,NA,1
"1050","B",1,0.000152741713762028,NA,NA,1,NA
"1051","B-combo",1,0.000152741713762028,NA,NA,NA,1
"1052","B1)-tekort",1,0.000152741713762028,NA,NA,NA,1
"1053","BANKMOB",1,0.000152741713762028,NA,NA,NA,1
"1054","BASF",1,0.000152741713762028,NA,NA,NA,1
"1055","BBC",1,0.000152741713762028,NA,NA,1,NA
"1056","BEK",1,0.000152741713762028,NA,NA,NA,1
"1057","BEKIJK",1,0.000152741713762028,NA,NA,NA,1
"1058","BELASTINGDIENST",1,0.000152741713762028,NA,NA,1,NA
"1059","BENADEELD",1,0.000152741713762028,NA,NA,1,NA
"1060","BERGSTRÖM",1,0.000152741713762028,NA,NA,NA,1
"1061","BERICHT.",1,0.000152741713762028,NA,NA,NA,1
"1062","BESTAAND",1,0.000152741713762028,NA,NA,NA,1
"1063","BEWAARDER",1,0.000152741713762028,NA,NA,1,NA
"1064","BEZOS",1,0.000152741713762028,NA,NA,NA,1
"1065","BG",1,0.000152741713762028,NA,NA,1,NA
"1066","BILLEN",1,0.000152741713762028,NA,NA,NA,1
"1067","BINNENWERELD",1,0.000152741713762028,NA,NA,1,NA
"1068","BIOMASSA",1,0.000152741713762028,NA,NA,NA,1
"1069","BLACKROCK",1,0.000152741713762028,NA,NA,NA,1
"1070","BNG",1,0.000152741713762028,NA,NA,1,NA
"1071","BOA’s",1,0.000152741713762028,NA,NA,1,NA
"1072","BOMBSHELL",1,0.000152741713762028,NA,NA,NA,1
"1073","BOOSTER",1,0.000152741713762028,NA,NA,1,NA
"1074","BUGS",1,0.000152741713762028,NA,NA,NA,1
"1075","BURISMA",1,0.000152741713762028,NA,NA,NA,1
"1076","BV.",1,0.000152741713762028,NA,NA,NA,1
"1077","BYZONDER",1,0.000152741713762028,NA,NA,NA,1
"1078","Babylon",1,0.000152741713762028,NA,NA,NA,1
"1079","Babymelk",1,0.000152741713762028,NA,NA,1,NA
"1080","Baphomet",1,0.000152741713762028,NA,NA,NA,1
"1081","Barbeiro",1,0.000152741713762028,NA,NA,NA,1
"1082","Barcelona",1,0.000152741713762028,1,NA,NA,NA
"1083","Bassett",1,0.000152741713762028,NA,NA,NA,1
"1084","Batavia](https://t.me/+Voac7-RCJHswMD",1,0.000152741713762028,NA,NA,NA,1
"1085","Batavian",1,0.000152741713762028,NA,NA,NA,1
"1086","Baudet",1,0.000152741713762028,NA,1,NA,NA
"1087","Beast",1,0.000152741713762028,NA,1,NA,NA
"1088","Beerput",1,0.000152741713762028,NA,NA,NA,1
"1089","Beheerder",1,0.000152741713762028,NA,NA,1,NA
"1090","Beieren",1,0.000152741713762028,NA,NA,NA,1
"1091","Bekijk",1,0.000152741713762028,NA,NA,1,NA
"1092","Beleg",1,0.000152741713762028,NA,NA,NA,1
"1093","Benjamin",1,0.000152741713762028,NA,NA,NA,1
"1094","Beoefen",1,0.000152741713762028,NA,NA,NA,1
"1095","Berlijn",1,0.000152741713762028,NA,1,NA,NA
"1096","Bernard",1,0.000152741713762028,NA,NA,NA,1
"1097","Bescherm",1,0.000152741713762028,NA,NA,NA,1
"1098","Biden-familie",1,0.000152741713762028,NA,NA,NA,1
"1099","Biden-laptop",1,0.000152741713762028,1,NA,NA,NA
"1100","Bigger",1,0.000152741713762028,1,NA,NA,NA
"1101","Bijen",1,0.000152741713762028,NA,NA,NA,1
"1102","Bijlage",1,0.000152741713762028,NA,NA,NA,1
"1103","Bijwerkingen",1,0.000152741713762028,NA,NA,NA,1
"1104","Billy",1,0.000152741713762028,NA,NA,NA,1
"1105","Bin",1,0.000152741713762028,NA,1,NA,NA
"1106","Binaire",1,0.000152741713762028,NA,NA,NA,1
"1107","Biolabs",1,0.000152741713762028,NA,NA,NA,1
"1108","Biotech",1,0.000152741713762028,NA,NA,NA,1
"1109","BitchURSULA",1,0.000152741713762028,NA,NA,1,NA
"1110","Blade",1,0.000152741713762028,NA,NA,1,NA
"1111","Blasters",1,0.000152741713762028,NA,NA,NA,1
"1112","BlckBx",1,0.000152741713762028,1,NA,NA,NA
"1113","Blokkeert",1,0.000152741713762028,NA,1,NA,NA
"1114","Body",1,0.000152741713762028,NA,1,NA,NA
"1115","Bodys",1,0.000152741713762028,NA,NA,1,NA
"1116","Boerenprotesten",1,0.000152741713762028,NA,1,NA,NA
"1117","Bogota",1,0.000152741713762028,1,NA,NA,NA
"1118","Bolivia",1,0.000152741713762028,NA,NA,1,NA
"1119","Bordeau",1,0.000152741713762028,NA,NA,NA,1
"1120","Borrelia",1,0.000152741713762028,NA,NA,NA,1
"1121","Bos",1,0.000152741713762028,NA,NA,NA,1
"1122","Boston",1,0.000152741713762028,NA,NA,NA,1
"1123","Bouwgrond",1,0.000152741713762028,1,NA,NA,NA
"1124","Braconnot](https://nl.wikipedia.org/w/index.php?title=Henri_Braconnot&action=edit&redlink=1",1,0.000152741713762028,NA,NA,NA,1
"1125","Brandstofprijzen",1,0.000152741713762028,NA,NA,NA,1
"1126","Brazilië",1,0.000152741713762028,NA,NA,NA,1
"1127","Brein",1,0.000152741713762028,NA,1,NA,NA
"1128","Brighteon.com",1,0.000152741713762028,NA,NA,NA,1
"1129","Bristol",1,0.000152741713762028,NA,NA,NA,1
"1130","Brittannië",1,0.000152741713762028,1,NA,1,NA
"1131","Broze",1,0.000152741713762028,NA,NA,NA,1
"1132","Brugge",1,0.000152741713762028,NA,NA,1,NA
"1133","Bruls",1,0.000152741713762028,NA,NA,NA,1
"1134","Bubbaloo",1,0.000152741713762028,NA,NA,NA,1
"1135","Bubblicious",1,0.000152741713762028,NA,NA,NA,1
"1136","Buenos",1,0.000152741713762028,1,NA,NA,NA
"1137","Bureau",1,0.000152741713762028,NA,NA,NA,1
"1138","Burg",1,0.000152741713762028,NA,NA,NA,1
"1139","Burke",1,0.000152741713762028,NA,1,NA,NA
"1140","B🔥🔥🔥🔥🔥🔥🔥🔥M",1,0.000152741713762028,NA,NA,NA,1
"1141","C02-hoax",1,0.000152741713762028,NA,1,NA,NA
"1142","C40",1,0.000152741713762028,1,NA,1,NA
"1143","CAJONA",1,0.000152741713762028,NA,NA,1,NA
"1144","CBDC’s",1,0.000152741713762028,NA,NA,1,NA
"1145","CBL.",1,0.000152741713762028,NA,NA,NA,1
"1146","CCP-stijl",1,0.000152741713762028,NA,1,NA,NA
"1147","CDA",1,0.000152741713762028,NA,1,NA,NA
"1148","CDBC",1,0.000152741713762028,1,1,NA,NA
"1149","CELL",1,0.000152741713762028,NA,NA,NA,1
"1150","CERN",1,0.000152741713762028,NA,1,NA,NA
"1151","CETA",1,0.000152741713762028,NA,NA,NA,1
"1152","CHEMTRAILS",1,0.000152741713762028,NA,1,NA,NA
"1153","CHITINE",1,0.000152741713762028,NA,NA,NA,1
"1154","CHRISTINE",1,0.000152741713762028,1,NA,NA,NA
"1155","CITY'S",1,0.000152741713762028,NA,NA,1,NA
"1156","CITY’S",1,0.000152741713762028,NA,NA,1,NA
"1157","CLINTIN",1,0.000152741713762028,NA,NA,NA,1
"1158","CODE",1,0.000152741713762028,NA,NA,NA,1
"1159","COMPLETELU",1,0.000152741713762028,NA,NA,NA,1
"1160","CONCERNING",1,0.000152741713762028,NA,NA,NA,1
"1161","CONSCIOUSNESS",1,0.000152741713762028,NA,NA,1,NA
"1162","CONVO",1,0.000152741713762028,NA,NA,1,NA
"1163","CREDIT",1,0.000152741713762028,NA,NA,1,NA
"1164","CREËERENDE",1,0.000152741713762028,NA,NA,1,NA
"1165","CREËERT",1,0.000152741713762028,NA,NA,1,NA
"1166","CST",1,0.000152741713762028,NA,1,NA,NA
"1167","Cabal....EN",1,0.000152741713762028,NA,NA,NA,1
"1168","Cadbury",1,0.000152741713762028,NA,NA,NA,1
"1169","Calderon",1,0.000152741713762028,NA,NA,NA,1
"1170","CalyxOS",1,0.000152741713762028,NA,NA,NA,1
"1171","CalyxOS.",1,0.000152741713762028,NA,NA,NA,1
"1172","Canterbury",1,0.000152741713762028,1,NA,1,NA
"1173","Carlo",1,0.000152741713762028,NA,NA,NA,1
"1174","Carlson",1,0.000152741713762028,NA,NA,NA,1
"1175","Catherine",1,0.000152741713762028,NA,NA,NA,1
"1176","Cedecee",1,0.000152741713762028,NA,NA,1,NA
"1177","Centraal",1,0.000152741713762028,NA,NA,NA,1
"1178","Chagas",1,0.000152741713762028,NA,NA,NA,1
"1179","Change'",1,0.000152741713762028,1,NA,NA,NA
"1180","Channel",1,0.000152741713762028,NA,NA,NA,1
"1181","Charlotte",1,0.000152741713762028,NA,1,NA,NA
"1182","Charta",1,0.000152741713762028,NA,NA,1,NA
"1183","Chat",1,0.000152741713762028,NA,NA,NA,1
"1184","Checks",1,0.000152741713762028,NA,NA,NA,1
"1185","Cheney",1,0.000152741713762028,NA,1,NA,NA
"1186","Cherubijn",1,0.000152741713762028,NA,NA,NA,1
"1187","Chiller",1,0.000152741713762028,NA,NA,NA,1
"1188","Chitinepantser",1,0.000152741713762028,NA,NA,NA,1
"1189","Chocopasta",1,0.000152741713762028,NA,NA,NA,1
"1190","Christenunie",1,0.000152741713762028,NA,NA,1,NA
"1191","Christianne",1,0.000152741713762028,NA,NA,NA,1
"1192","Cities'...en",1,0.000152741713762028,1,NA,NA,NA
"1193","City'-operaties",1,0.000152741713762028,NA,NA,1,NA
"1194","City-project",1,0.000152741713762028,NA,NA,1,NA
"1195","City-projecten",1,0.000152741713762028,NA,NA,1,NA
"1196","City-surveillanceprogramma",1,0.000152741713762028,NA,NA,1,NA
"1197","Cium",1,0.000152741713762028,NA,1,NA,NA
"1198","Clorets",1,0.000152741713762028,NA,NA,NA,1
"1199","Co-ordination",1,0.000152741713762028,NA,NA,NA,1
"1200","Co.",1,0.000152741713762028,NA,NA,NA,1
"1201","Co2",1,0.000152741713762028,NA,NA,NA,1
"1202","Colchester",1,0.000152741713762028,1,NA,NA,NA
"1203","Colombia",1,0.000152741713762028,NA,NA,NA,1
"1204","Com",1,0.000152741713762028,NA,NA,1,NA
"1205","Common",1,0.000152741713762028,NA,NA,NA,1
"1206","CommonPass",1,0.000152741713762028,NA,NA,NA,1
"1207","Communist",1,0.000152741713762028,NA,1,NA,NA
"1208","Company",1,0.000152741713762028,NA,NA,NA,1
"1209","Complotdenkers",1,0.000152741713762028,NA,1,NA,NA
"1210","Complotfeit",1,0.000152741713762028,1,NA,NA,NA
"1211","Conference",1,0.000152741713762028,NA,NA,NA,1
"1212","Congo",1,0.000152741713762028,1,NA,NA,NA
"1213","Constitutionele",1,0.000152741713762028,NA,1,NA,NA
"1214","Corbet",1,0.000152741713762028,NA,NA,1,NA
"1215","Corona-prik",1,0.000152741713762028,NA,NA,NA,1
"1216","Covid-boetes",1,0.000152741713762028,NA,NA,1,NA
"1217","Coviddode",1,0.000152741713762028,NA,NA,NA,1
"1218","Crane",1,0.000152741713762028,NA,NA,NA,1
"1219","Creutzfeldt-Jakob",1,0.000152741713762028,NA,NA,NA,1
"1220","Crok",1,0.000152741713762028,NA,1,NA,NA
"1221","Croo",1,0.000152741713762028,NA,1,NA,NA
"1222","Cruzi",1,0.000152741713762028,NA,NA,NA,1
"1223","Cullen",1,0.000152741713762028,NA,NA,NA,1
"1224","Cyanide",1,0.000152741713762028,NA,NA,NA,1
"1225","Cystic",1,0.000152741713762028,NA,NA,NA,1
"1226","D",1,0.000152741713762028,NA,NA,NA,1
"1227","D66",1,0.000152741713762028,NA,NA,NA,1
"1228","D666",1,0.000152741713762028,NA,NA,1,NA
"1229","DARMAANDOENINGEN",1,0.000152741713762028,NA,NA,NA,1
"1230","DATA'S",1,0.000152741713762028,NA,NA,1,NA
"1231","DESTROY",1,0.000152741713762028,NA,NA,NA,1
"1232","DEUGNEUZEN",1,0.000152741713762028,1,NA,NA,NA
"1233","DGF",1,0.000152741713762028,NA,NA,NA,1
"1234","DIVIDE",1,0.000152741713762028,NA,NA,1,NA
"1235","DNA",1,0.000152741713762028,NA,NA,NA,1
"1236","DROOGTE",1,0.000152741713762028,NA,1,NA,NA
"1237","DTG",1,0.000152741713762028,NA,NA,NA,1
"1238","DTaP",1,0.000152741713762028,NA,NA,NA,1
"1239","Daan",1,0.000152741713762028,1,NA,NA,NA
"1240","Daarn",1,0.000152741713762028,NA,NA,1,NA
"1241","Daniel",1,0.000152741713762028,NA,NA,NA,1
"1242","Davos.",1,0.000152741713762028,NA,NA,NA,1
"1243","Delfie",1,0.000152741713762028,NA,NA,NA,1
"1244","Demelition",1,0.000152741713762028,NA,NA,1,NA
"1245","Denemarken",1,0.000152741713762028,NA,NA,1,NA
"1246","Denk",1,0.000152741713762028,NA,NA,NA,1
"1247","Dentyne",1,0.000152741713762028,NA,NA,NA,1
"1248","Derde",1,0.000152741713762028,NA,NA,1,NA
"1249","Derrick",1,0.000152741713762028,NA,NA,NA,1
"1250","Design",1,0.000152741713762028,NA,1,NA,NA
"1251","Desmet",1,0.000152741713762028,NA,NA,NA,1
"1252","Deuger",1,0.000152741713762028,1,NA,NA,NA
"1253","Dew",1,0.000152741713762028,NA,NA,NA,1
"1254","Deweduwen",1,0.000152741713762028,NA,NA,NA,1
"1255","Die",1,0.000152741713762028,NA,NA,NA,1
"1256","Diego",1,0.000152741713762028,NA,NA,1,NA
"1257","Diezel",1,0.000152741713762028,NA,NA,1,NA
"1258","Digital",1,0.000152741713762028,NA,NA,1,NA
"1259","Digitalisering",1,0.000152741713762028,NA,NA,NA,1
"1260","Dijkstra",1,0.000152741713762028,1,NA,NA,NA
"1261","Directed",1,0.000152741713762028,NA,NA,NA,1
"1262","Disney",1,0.000152741713762028,1,NA,NA,NA
"1263","Divided",1,0.000152741713762028,NA,NA,1,NA
"1264","Doe",1,0.000152741713762028,NA,NA,NA,1
"1265","Doel",1,0.000152741713762028,NA,NA,1,NA
"1266","Donald",1,0.000152741713762028,NA,NA,NA,1
"1267","Donalds",1,0.000152741713762028,NA,NA,NA,1
"1268","Dorothea",1,0.000152741713762028,NA,NA,NA,1
"1269","Douane",1,0.000152741713762028,NA,NA,1,NA
"1270","Download",1,0.000152741713762028,NA,1,NA,NA
"1271","Drang",1,0.000152741713762028,NA,NA,NA,1
"1272","Dro",1,0.000152741713762028,NA,NA,NA,1
"1273","Drosten",1,0.000152741713762028,NA,NA,NA,1
"1274","Duits",1,0.000152741713762028,1,NA,NA,NA
"1275","Dus",1,0.000152741713762028,NA,NA,NA,1
"1276","Dust",1,0.000152741713762028,NA,NA,NA,1
"1277","Dwarskijkers",1,0.000152741713762028,NA,NA,NA,1
"1278","EAP",1,0.000152741713762028,NA,NA,NA,1
"1279","EAT",1,0.000152741713762028,NA,NA,NA,1
"1280","ECD",1,0.000152741713762028,NA,NA,NA,1
"1281","EFSA",1,0.000152741713762028,NA,NA,NA,1
"1282","EHS",1,0.000152741713762028,NA,1,NA,NA
"1283","EMC",1,0.000152741713762028,NA,1,NA,NA
"1284","EPA",1,0.000152741713762028,NA,NA,NA,1
"1285","EU-ID",1,0.000152741713762028,NA,NA,1,NA
"1286","EVER",1,0.000152741713762028,NA,NA,NA,1
"1287","EXTREMISTISCH",1,0.000152741713762028,NA,NA,NA,1
"1288","EXXENMOBILE",1,0.000152741713762028,NA,NA,NA,1
"1289","East",1,0.000152741713762028,1,NA,NA,NA
"1290","Eating",1,0.000152741713762028,NA,NA,NA,1
"1291","Eaton",1,0.000152741713762028,NA,NA,NA,1
"1292","Ede",1,0.000152741713762028,1,NA,NA,NA
"1293","Edmund",1,0.000152741713762028,NA,1,NA,NA
"1294","Edsel",1,0.000152741713762028,NA,NA,NA,1
"1295","Eet",1,0.000152741713762028,NA,NA,NA,1
"1296","Eeuwigdurende",1,0.000152741713762028,NA,1,NA,NA
"1297","Eguinor",1,0.000152741713762028,NA,NA,NA,1
"1298","Ehh..",1,0.000152741713762028,NA,NA,NA,1
"1299","Eindtijdcyclus",1,0.000152741713762028,NA,NA,NA,1
"1300","Einmahl",1,0.000152741713762028,1,NA,NA,NA
"1301","Eiwitproducten",1,0.000152741713762028,NA,NA,NA,1
"1302","Elektronica",1,0.000152741713762028,NA,NA,1,NA
"1303","Elements",1,0.000152741713762028,NA,NA,NA,1
"1304","Eli",1,0.000152741713762028,NA,NA,NA,1
"1305","Elitarisme",1,0.000152741713762028,NA,NA,NA,1
"1306","Elite/miljardairs",1,0.000152741713762028,NA,NA,1,NA
"1307","Elites",1,0.000152741713762028,NA,NA,1,NA
"1308","Engineering",1,0.000152741713762028,NA,1,NA,NA
"1309","Enz",1,0.000152741713762028,NA,1,NA,NA
"1310","Erasmus",1,0.000152741713762028,NA,1,NA,NA
"1311","Eric",1,0.000152741713762028,1,NA,NA,NA
"1312","Erik",1,0.000152741713762028,NA,NA,1,NA
"1313","Escherichia](https://nl.wikipedia.org/wiki/Escherichia_coli",1,0.000152741713762028,NA,NA,NA,1
"1314","Essent",1,0.000152741713762028,NA,NA,NA,1
"1315","Etc.......",1,0.000152741713762028,NA,NA,NA,1
"1316","Ethan",1,0.000152741713762028,NA,NA,NA,1
"1317","Eurobonds",1,0.000152741713762028,NA,1,NA,NA
"1318","Europe",1,0.000152741713762028,NA,NA,1,NA
"1319","Europeaan",1,0.000152741713762028,NA,NA,NA,1
"1320","Eveline",1,0.000152741713762028,NA,NA,1,NA
"1321","Every",1,0.000152741713762028,NA,NA,1,NA
"1322","Evil",1,0.000152741713762028,NA,NA,1,NA
"1323","Expertises",1,0.000152741713762028,NA,NA,1,NA
"1324","Eyes",1,0.000152741713762028,NA,NA,1,NA
"1325","FACEBOOK",1,0.000152741713762028,NA,NA,NA,1
"1326","FANTASTISCH",1,0.000152741713762028,NA,NA,NA,1
"1327","FAO",1,0.000152741713762028,NA,NA,NA,1
"1328","FARBEN",1,0.000152741713762028,NA,NA,NA,1
"1329","FB",1,0.000152741713762028,NA,1,NA,NA
"1330","FBI",1,0.000152741713762028,1,NA,NA,NA
"1331","FBI-topfunctionaris",1,0.000152741713762028,NA,NA,NA,1
"1332","FD",1,0.000152741713762028,NA,NA,NA,1
"1333","FIRST",1,0.000152741713762028,NA,NA,NA,1
"1334","FLAG",1,0.000152741713762028,NA,NA,1,NA
"1335","FLIKKEREN",1,0.000152741713762028,NA,NA,NA,1
"1336","FOOD",1,0.000152741713762028,NA,NA,NA,1
"1337","FOOD.",1,0.000152741713762028,NA,NA,1,NA
"1338","FOR",1,0.000152741713762028,NA,NA,1,NA
"1339","FREEDOM",1,0.000152741713762028,NA,NA,1,NA
"1340","FULFORD",1,0.000152741713762028,NA,NA,NA,1
"1341","FVD",1,0.000152741713762028,NA,NA,NA,1
"1342","FWC-Channel",1,0.000152741713762028,NA,NA,1,NA
"1343","Facebook/google",1,0.000152741713762028,NA,NA,1,NA
"1344","Fam",1,0.000152741713762028,NA,NA,NA,1
"1345","Farm",1,0.000152741713762028,NA,NA,NA,1
"1346","Fear",1,0.000152741713762028,NA,NA,NA,1
"1347","Femke",1,0.000152741713762028,NA,NA,1,NA
"1348","Feniciër",1,0.000152741713762028,NA,NA,NA,1
"1349","Feniks",1,0.000152741713762028,NA,NA,NA,1
"1350","Fiatgeld",1,0.000152741713762028,NA,NA,NA,1
"1351","Fibrosis",1,0.000152741713762028,NA,NA,NA,1
"1352","Fiesta",1,0.000152741713762028,NA,NA,NA,1
"1353","Filistijn",1,0.000152741713762028,NA,NA,NA,1
"1354","Final",1,0.000152741713762028,NA,NA,1,NA
"1355","Financial",1,0.000152741713762028,NA,NA,NA,1
"1356","Fink",1,0.000152741713762028,1,NA,NA,NA
"1357","Fisher",1,0.000152741713762028,NA,NA,1,NA
"1358","Fleur",1,0.000152741713762028,NA,1,NA,NA
"1359","Floor",1,0.000152741713762028,NA,1,NA,NA
"1360","Floria",1,0.000152741713762028,NA,NA,1,NA
"1361","Fonds",1,0.000152741713762028,NA,NA,NA,1
"1362","Ford",1,0.000152741713762028,NA,NA,NA,1
"1363","Forum",1,0.000152741713762028,NA,1,NA,NA
"1364","Fosfor",1,0.000152741713762028,NA,NA,1,NA
"1365","Fracken",1,0.000152741713762028,NA,1,NA,NA
"1366","Fractie-Frentrop",1,0.000152741713762028,NA,1,NA,NA
"1367","Fractie-Nanninga",1,0.000152741713762028,NA,1,NA,NA
"1368","Fractie-Ot",1,0.000152741713762028,NA,1,NA,NA
"1369","Frances",1,0.000152741713762028,NA,1,NA,NA
"1370","Francesco",1,0.000152741713762028,NA,NA,NA,1
"1371","Frank",1,0.000152741713762028,NA,1,NA,NA
"1372","Frans",1,0.000152741713762028,NA,1,NA,NA
"1373","Freek",1,0.000152741713762028,NA,1,NA,NA
"1374","Freshen",1,0.000152741713762028,NA,NA,NA,1
"1375","Friesland",1,0.000152741713762028,NA,NA,NA,1
"1376","Fritz",1,0.000152741713762028,NA,NA,NA,1
"1377","Frontnieuws",1,0.000152741713762028,NA,NA,NA,1
"1378","FruBM",1,0.000152741713762028,NA,NA,NA,1
"1379","Fuck",1,0.000152741713762028,NA,NA,NA,1
"1380","Fuego",1,0.000152741713762028,NA,NA,1,NA
"1381","Fulford-rapport",1,0.000152741713762028,NA,NA,NA,1
"1382","Fuzzy",1,0.000152741713762028,NA,NA,NA,1
"1383","FvD",1,0.000152741713762028,NA,1,NA,NA
"1384","GATES",1,0.000152741713762028,NA,NA,NA,1
"1385","GCS",1,0.000152741713762028,NA,NA,NA,1
"1386","GELIJKNAMIGHEID",1,0.000152741713762028,NA,NA,NA,1
"1387","GELOGEN",1,0.000152741713762028,NA,NA,1,NA
"1388","GENOCIDE",1,0.000152741713762028,1,NA,NA,NA
"1389","GEPLAATST.",1,0.000152741713762028,NA,NA,NA,1
"1390","GERUIMT",1,0.000152741713762028,NA,NA,NA,1
"1391","GGD’s",1,0.000152741713762028,NA,1,NA,NA
"1392","GIVER",1,0.000152741713762028,1,NA,NA,NA
"1393","GL",1,0.000152741713762028,NA,NA,1,NA
"1394","GLOBALISTISCHE",1,0.000152741713762028,NA,NA,NA,1
"1395","GODVERDOMME",1,0.000152741713762028,NA,NA,NA,1
"1396","GOL",1,0.000152741713762028,NA,NA,1,NA
