"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"2140","Schmidt",4,8.20529651890295e-05,NA,NA,4,NA
"2141","Schwabs",4,8.20529651890295e-05,NA,NA,NA,4
"2142","Sean",4,8.20529651890295e-05,2,NA,4,NA
"2143","Shanghai",4,8.20529651890295e-05,2,NA,2,NA
"2144","Si",4,8.20529651890295e-05,2,NA,NA,2
"2145","Sie",4,8.20529651890295e-05,NA,NA,NA,4
"2146","Slave",4,8.20529651890295e-05,NA,NA,4,NA
"2147","Socialist",4,8.20529651890295e-05,3,NA,1,NA
"2148","Soviet",4,8.20529651890295e-05,NA,NA,3,1
"2149","Soylent",4,8.20529651890295e-05,NA,NA,NA,4
"2150","Staffer",4,8.20529651890295e-05,NA,4,NA,NA
"2151","Steele",4,8.20529651890295e-05,1,NA,3,NA
"2152","Stefano",4,8.20529651890295e-05,NA,NA,4,NA
"2153","StephaniaLuna",4,8.20529651890295e-05,NA,NA,NA,4
"2154","Stephenson",4,8.20529651890295e-05,NA,NA,4,NA
"2155","Stories",4,8.20529651890295e-05,NA,NA,NA,4
"2156","Storm",4,8.20529651890295e-05,NA,1,1,2
"2157","Superfood",4,8.20529651890295e-05,NA,NA,NA,4
"2158","Sutton",4,8.20529651890295e-05,1,NA,1,3
"2159","TEMA",4,8.20529651890295e-05,NA,NA,NA,4
"2160","TU",4,8.20529651890295e-05,NA,NA,NA,4
"2161","Telstra",4,8.20529651890295e-05,NA,NA,4,NA
"2162","Temple",4,8.20529651890295e-05,1,NA,4,NA
"2163","Test",4,8.20529651890295e-05,NA,NA,4,NA
"2164","Thetford",4,8.20529651890295e-05,2,NA,2,NA
"2165","Three",4,8.20529651890295e-05,2,2,1,1
"2166","TikTok",4,8.20529651890295e-05,1,NA,1,2
"2167","UNESCO",4,8.20529651890295e-05,NA,1,3,NA
"2168","Uhr",4,8.20529651890295e-05,NA,NA,4,NA
"2169","Unilever",4,8.20529651890295e-05,NA,NA,NA,4
"2170","Up",4,8.20529651890295e-05,1,1,1,1
"2171","Uranus",4,8.20529651890295e-05,3,NA,1,NA
"2172","VARCHI",4,8.20529651890295e-05,NA,NA,4,NA
"2173","Veronika",4,8.20529651890295e-05,3,NA,1,NA
"2174","Victor",4,8.20529651890295e-05,NA,NA,1,3
"2175","W.H.O.",4,8.20529651890295e-05,4,NA,NA,NA
"2176","WA",4,8.20529651890295e-05,NA,NA,NA,4
"2177","WBCSD",4,8.20529651890295e-05,NA,3,NA,1
"2178","WOR",4,8.20529651890295e-05,3,NA,1,NA
"2179","Wall",4,8.20529651890295e-05,NA,NA,3,1
"2180","Warns",4,8.20529651890295e-05,NA,NA,4,NA
"2181","Warwickshire",4,8.20529651890295e-05,NA,NA,NA,4
"2182","Webb",4,8.20529651890295e-05,NA,NA,4,NA
"2183","Weeder",4,8.20529651890295e-05,NA,NA,4,NA
"2184","Whale",4,8.20529651890295e-05,NA,NA,NA,4
"2185","Whitney",4,8.20529651890295e-05,NA,NA,4,NA
"2186","Wienerberger",4,8.20529651890295e-05,NA,NA,4,NA
"2187","Wikipedia",4,8.20529651890295e-05,NA,1,2,1
"2188","Will",4,8.20529651890295e-05,1,NA,3,NA
"2189","Worcestershire",4,8.20529651890295e-05,NA,NA,NA,4
"2190","Yellen",4,8.20529651890295e-05,NA,NA,3,1
"2191","Yum",4,8.20529651890295e-05,NA,NA,NA,4
"2192","Z",4,8.20529651890295e-05,NA,1,1,2
"2193","Zuckerberg",4,8.20529651890295e-05,NA,NA,4,NA
"2194","[e",4,8.20529651890295e-05,1,1,2,NA
"2195","absolute",4,8.20529651890295e-05,NA,1,3,1
"2196","active",4,8.20529651890295e-05,1,NA,NA,3
"2197","alternative",4,8.20529651890295e-05,1,NA,1,2
"2198","app",4,8.20529651890295e-05,2,NA,2,NA
"2199","approve",4,8.20529651890295e-05,NA,NA,4,NA
"2200","associate",4,8.20529651890295e-05,NA,NA,4,NA
"2201","author",4,8.20529651890295e-05,NA,NA,NA,4
"2202","banned",4,8.20529651890295e-05,NA,NA,NA,4
"2203","bar",4,8.20529651890295e-05,NA,NA,NA,4
"2204","battle",4,8.20529651890295e-05,NA,NA,2,2
"2205","board",4,8.20529651890295e-05,2,2,2,NA
"2206","bomb",4,8.20529651890295e-05,1,2,1,NA
"2207","brand",4,8.20529651890295e-05,1,NA,2,1
"2208","breaks",4,8.20529651890295e-05,NA,NA,4,NA
"2209","bring",4,8.20529651890295e-05,NA,NA,1,3
"2210","case",4,8.20529651890295e-05,NA,NA,4,NA
"2211","cell",4,8.20529651890295e-05,NA,NA,NA,4
"2212","chinese",4,8.20529651890295e-05,1,NA,1,2
"2213","col",4,8.20529651890295e-05,NA,NA,2,2
"2214","collection",4,8.20529651890295e-05,2,NA,1,1
"2215","combine",4,8.20529651890295e-05,2,NA,2,NA
"2216","committee",4,8.20529651890295e-05,NA,NA,4,2
"2217","consult",4,8.20529651890295e-05,NA,NA,4,NA
"2218","controls",4,8.20529651890295e-05,1,NA,2,1
"2219","corrupt",4,8.20529651890295e-05,NA,NA,3,1
"2220","country",4,8.20529651890295e-05,1,NA,1,2
"2221","create",4,8.20529651890295e-05,NA,NA,1,3
"2222","cult",4,8.20529651890295e-05,NA,2,1,1
"2223","d'",4,8.20529651890295e-05,2,NA,NA,2
"2224","daily",4,8.20529651890295e-05,1,1,3,NA
"2225","date",4,8.20529651890295e-05,NA,3,1,NA
"2226","depot",4,8.20529651890295e-05,NA,4,NA,NA
"2227","der",4,8.20529651890295e-05,NA,1,NA,3
"2228","direct",4,8.20529651890295e-05,1,1,1,1
"2229","disgusting",4,8.20529651890295e-05,NA,NA,2,2
"2230","districts",4,8.20529651890295e-05,3,NA,4,NA
"2231","donation",4,8.20529651890295e-05,3,NA,1,NA
"2232","east",4,8.20529651890295e-05,NA,NA,4,NA
"2233","editing",4,8.20529651890295e-05,NA,NA,4,NA
"2234","educational",4,8.20529651890295e-05,NA,NA,NA,4
"2235","election",4,8.20529651890295e-05,1,1,2,NA
"2236","emerge",4,8.20529651890295e-05,NA,NA,4,NA
"2237","engineering",4,8.20529651890295e-05,NA,NA,3,1
"2238","english",4,8.20529651890295e-05,1,1,3,NA
"2239","extermination",4,8.20529651890295e-05,NA,NA,4,NA
"2240","eyes",4,8.20529651890295e-05,NA,NA,3,1
"2241","factory",4,8.20529651890295e-05,NA,NA,3,1
"2242","fast",4,8.20529651890295e-05,NA,1,2,1
"2243","felt",4,8.20529651890295e-05,NA,NA,NA,4
"2244","field",4,8.20529651890295e-05,1,NA,2,1
"2245","fight",4,8.20529651890295e-05,NA,2,2,NA
"2246","finch",4,8.20529651890295e-05,1,NA,4,1
"2247","fuck",4,8.20529651890295e-05,NA,1,NA,3
"2248","garden",4,8.20529651890295e-05,1,NA,NA,3
"2249","garlic",4,8.20529651890295e-05,NA,NA,NA,4
"2250","gates",4,8.20529651890295e-05,4,NA,NA,NA
"2251","gender",4,8.20529651890295e-05,NA,3,3,2
"2252","girl",4,8.20529651890295e-05,4,NA,NA,NA
"2253","give",4,8.20529651890295e-05,NA,1,1,2
"2254","google",4,8.20529651890295e-05,NA,NA,4,NA
"2255","gov",4,8.20529651890295e-05,NA,NA,1,3
"2256","great",4,8.20529651890295e-05,1,1,NA,2
"2257","greatest",4,8.20529651890295e-05,NA,NA,2,2
"2258","hammer",4,8.20529651890295e-05,NA,NA,NA,4
"2259","hear",4,8.20529651890295e-05,1,1,2,1
"2260","heart",4,8.20529651890295e-05,NA,NA,2,2
"2261","hid",4,8.20529651890295e-05,NA,NA,2,2
"2262","hint",4,8.20529651890295e-05,NA,NA,3,1
"2263","https://t.me/SGTNewsNetwork",4,8.20529651890295e-05,NA,NA,4,NA
"2264","https://t.me/TheNorthUnites",4,8.20529651890295e-05,4,NA,2,NA
"2265","huge",4,8.20529651890295e-05,3,NA,1,NA
"2266","implement",4,8.20529651890295e-05,NA,2,2,2
"2267","impose",4,8.20529651890295e-05,NA,4,NA,NA
"2268","in",4,8.20529651890295e-05,1,NA,3,NA
"2269","information",4,8.20529651890295e-05,1,NA,1,2
"2270","invest",4,8.20529651890295e-05,NA,NA,4,NA
"2271","issue",4,8.20529651890295e-05,NA,NA,4,NA
"2272","journalist",4,8.20529651890295e-05,NA,1,3,NA
"2273","jump",4,8.20529651890295e-05,NA,NA,2,2
"2274","king",4,8.20529651890295e-05,1,1,2,NA
"2275","known",4,8.20529651890295e-05,NA,NA,4,NA
"2276","lamb",4,8.20529651890295e-05,NA,NA,3,1
"2277","learn",4,8.20529651890295e-05,NA,NA,5,NA
"2278","learning",4,8.20529651890295e-05,NA,NA,4,2
"2279","letter",4,8.20529651890295e-05,2,NA,2,NA
"2280","liberties",4,8.20529651890295e-05,1,NA,4,NA
"2281","lies",4,8.20529651890295e-05,1,NA,2,2
"2282","lifelong",4,8.20529651890295e-05,NA,NA,4,2
"2283","line",4,8.20529651890295e-05,1,1,2,NA
"2284","look",4,8.20529651890295e-05,NA,NA,3,1
"2285","machines",4,8.20529651890295e-05,1,NA,3,NA
"2286","making",4,8.20529651890295e-05,2,NA,1,1
"2287","many",4,8.20529651890295e-05,NA,1,2,2
"2288","map",4,8.20529651890295e-05,1,NA,3,NA
"2289","mask",4,8.20529651890295e-05,1,1,1,2
"2290","matter",4,8.20529651890295e-05,NA,NA,2,2
"2291","meat",4,8.20529651890295e-05,NA,NA,NA,4
"2292","memorial",4,8.20529651890295e-05,NA,NA,2,2
"2293","model",4,8.20529651890295e-05,2,NA,2,NA
"2294","mosquito",4,8.20529651890295e-05,NA,NA,NA,4
"2295","mouse",4,8.20529651890295e-05,NA,2,2,NA
"2296","never",4,8.20529651890295e-05,NA,NA,4,NA
"2297","owner",4,8.20529651890295e-05,NA,NA,1,3
"2298","partnership",4,8.20529651890295e-05,NA,NA,4,NA
"2299","peak",4,8.20529651890295e-05,2,2,2,2
"2300","plothe",4,8.20529651890295e-05,2,NA,NA,2
"2301","pour",4,8.20529651890295e-05,NA,1,NA,3
"2302","price",4,8.20529651890295e-05,NA,NA,3,1
"2303","print",4,8.20529651890295e-05,NA,NA,2,2
"2304","projects",4,8.20529651890295e-05,NA,NA,2,2
"2305","proposal",4,8.20529651890295e-05,4,NA,NA,NA
"2306","pure",4,8.20529651890295e-05,NA,NA,1,3
"2307","r",4,8.20529651890295e-05,2,1,1,NA
"2308","radar",4,8.20529651890295e-05,2,NA,2,NA
"2309","ran",4,8.20529651890295e-05,1,NA,1,2
"2310","ready",4,8.20529651890295e-05,1,1,1,1
"2311","resident",4,8.20529651890295e-05,4,NA,NA,NA
"2312","resources",4,8.20529651890295e-05,1,NA,1,3
"2313","reveal",4,8.20529651890295e-05,NA,NA,4,NA
"2314","revolt",4,8.20529651890295e-05,3,NA,1,NA
"2315","rid",4,8.20529651890295e-05,NA,NA,NA,4
"2316","rise",4,8.20529651890295e-05,1,1,1,1
"2317","runs",4,8.20529651890295e-05,NA,NA,NA,4
"2318","russian",4,8.20529651890295e-05,1,NA,3,NA
"2319","sad",4,8.20529651890295e-05,1,NA,1,2
"2320","saga",4,8.20529651890295e-05,1,NA,3,NA
"2321","scientific",4,8.20529651890295e-05,2,NA,NA,2
"2322","screen",4,8.20529651890295e-05,NA,NA,3,1
"2323","seek",4,8.20529651890295e-05,NA,NA,4,NA
"2324","sense",4,8.20529651890295e-05,4,NA,NA,NA
"2325","set",4,8.20529651890295e-05,NA,1,2,1
"2326","sick",4,8.20529651890295e-05,NA,NA,NA,4
"2327","sign",4,8.20529651890295e-05,2,NA,1,1
"2328","single",4,8.20529651890295e-05,NA,NA,3,1
"2329","small",4,8.20529651890295e-05,NA,1,NA,3
"2330","snake",4,8.20529651890295e-05,NA,NA,4,NA
"2331","snow",4,8.20529651890295e-05,NA,NA,4,NA
"2332","sold",4,8.20529651890295e-05,NA,NA,3,1
"2333","speeches",4,8.20529651890295e-05,3,NA,1,NA
"2334","stage",4,8.20529651890295e-05,NA,NA,3,1
"2335","standards",4,8.20529651890295e-05,NA,NA,3,1
"2336","step",4,8.20529651890295e-05,2,1,1,NA
"2337","stock",4,8.20529651890295e-05,NA,1,1,2
"2338","strategic",4,8.20529651890295e-05,NA,NA,4,NA
"2339","sugar",4,8.20529651890295e-05,NA,NA,NA,4
"2340","superior",4,8.20529651890295e-05,NA,NA,4,NA
"2341","tea",4,8.20529651890295e-05,NA,1,NA,3
"2342","teams",4,8.20529651890295e-05,NA,NA,4,NA
"2343","than",4,8.20529651890295e-05,NA,NA,1,3
"2344","theory",4,8.20529651890295e-05,NA,2,2,NA
"2345","think",4,8.20529651890295e-05,NA,NA,3,1
"2346","three",4,8.20529651890295e-05,1,NA,2,1
"2347","ti",4,8.20529651890295e-05,1,NA,NA,3
"2348","told",4,8.20529651890295e-05,NA,NA,4,NA
"2349","top",4,8.20529651890295e-05,NA,NA,2,2
"2350","toxic",4,8.20529651890295e-05,1,NA,4,NA
"2351","train",4,8.20529651890295e-05,3,NA,1,1
"2352","trick",4,8.20529651890295e-05,NA,NA,4,NA
"2353","truth",4,8.20529651890295e-05,3,NA,NA,1
"2354","tuna",4,8.20529651890295e-05,NA,NA,NA,4
"2355","under",4,8.20529651890295e-05,3,1,1,NA
"2356","vehicle",4,8.20529651890295e-05,1,1,2,NA
"2357","via",4,8.20529651890295e-05,NA,NA,3,1
"2358","vision",4,8.20529651890295e-05,1,NA,3,NA
"2359","while",4,8.20529651890295e-05,NA,NA,NA,4
"2360","winters",4,8.20529651890295e-05,NA,NA,NA,4
"2361","‼️NEOm",4,8.20529651890295e-05,NA,NA,4,NA
"2362","🇨🇳China",4,8.20529651890295e-05,1,NA,3,NA
"2363","💥💥World",4,8.20529651890295e-05,NA,NA,NA,4
"2364","📎Twitte",4,8.20529651890295e-05,1,2,1,NA
"2365","#ATM",3,6.15397238917721e-05,NA,NA,1,2
"2366","#EU",3,6.15397238917721e-05,NA,NA,2,1
"2367","#UK",3,6.15397238917721e-05,NA,NA,2,1
"2368","#UNAgenda2030",3,6.15397238917721e-05,3,NA,NA,NA
"2369","#USA",3,6.15397238917721e-05,NA,NA,NA,3
"2370","-Doc",3,6.15397238917721e-05,NA,NA,3,NA
"2371","-Fi",3,6.15397238917721e-05,NA,NA,3,NA
"2372","19",3,6.15397238917721e-05,NA,2,1,NA
"2373","24th",3,6.15397238917721e-05,2,NA,1,NA
"2374","3d",3,6.15397238917721e-05,NA,NA,2,1
"2375","4th",3,6.15397238917721e-05,2,NA,1,NA
"2376","6G",3,6.15397238917721e-05,1,NA,2,NA
"2377","@ExposeThePEDOSendTheCABAL",3,6.15397238917721e-05,NA,NA,NA,3
"2378","@JeanGreenDerKanal",3,6.15397238917721e-05,NA,NA,3,NA
"2379","@MainBeachMedia",3,6.15397238917721e-05,2,1,1,NA
"2380","@MikaYoutubers",3,6.15397238917721e-05,3,NA,NA,NA
"2381","@TRIBUNALSforJUSTICE",3,6.15397238917721e-05,NA,NA,NA,3
"2382","@TheHiddenSurvivor",3,6.15397238917721e-05,NA,NA,NA,3
"2383","@Vo",3,6.15397238917721e-05,1,NA,1,1
"2384","@e2",3,6.15397238917721e-05,2,1,NA,NA
"2385","A.",3,6.15397238917721e-05,NA,NA,1,2
"2386","ARTIC",3,6.15397238917721e-05,NA,NA,3,NA
"2387","Abe",3,6.15397238917721e-05,NA,NA,3,NA
"2388","Abrams",3,6.15397238917721e-05,NA,NA,NA,3
"2389","Administration",3,6.15397238917721e-05,NA,NA,NA,3
"2390","Advanced",3,6.15397238917721e-05,1,NA,1,1
"2391","Agenda2030",3,6.15397238917721e-05,1,NA,2,NA
"2392","Agendas",3,6.15397238917721e-05,NA,NA,NA,3
"2393","Aid",3,6.15397238917721e-05,1,NA,1,2
"2394","Alannah",3,6.15397238917721e-05,NA,NA,3,NA
"2395","Alcyon",3,6.15397238917721e-05,NA,NA,3,NA
"2396","Alibaba",3,6.15397238917721e-05,NA,NA,1,2
"2397","Alimentarius",3,6.15397238917721e-05,NA,2,2,3
"2398","Alison",3,6.15397238917721e-05,NA,NA,3,NA
"2399","Allen",3,6.15397238917721e-05,1,NA,1,1
"2400","Alphabet",3,6.15397238917721e-05,1,NA,2,1
"2401","Alphitobius",3,6.15397238917721e-05,NA,NA,NA,3
"2402","Alphitobiusdiaperinus",3,6.15397238917721e-05,NA,NA,NA,3
"2403","American",3,6.15397238917721e-05,2,NA,1,NA
"2404","Analytic",3,6.15397238917721e-05,NA,NA,3,NA
"2405","Andrews",3,6.15397238917721e-05,2,1,1,NA
"2406","Anne",3,6.15397238917721e-05,2,NA,1,NA
"2407","Annette",3,6.15397238917721e-05,NA,NA,NA,3
"2408","Appétit",3,6.15397238917721e-05,NA,NA,NA,3
"2409","Apr",3,6.15397238917721e-05,1,NA,1,1
"2410","Architects",3,6.15397238917721e-05,NA,NA,3,NA
"2411","Arsenicum",3,6.15397238917721e-05,NA,NA,NA,3
"2412","Artificial",3,6.15397238917721e-05,NA,NA,3,NA
"2413","Atlantic",3,6.15397238917721e-05,1,NA,2,NA
"2414","Authorizes",3,6.15397238917721e-05,NA,NA,NA,3
"2415","B.",3,6.15397238917721e-05,NA,NA,1,2
"2416","BL",3,6.15397238917721e-05,NA,NA,2,1
"2417","BLAH",3,6.15397238917721e-05,NA,NA,NA,3
"2418","Babel",3,6.15397238917721e-05,1,NA,1,1
"2419","Backlash",3,6.15397238917721e-05,3,NA,NA,NA
"2420","Ban",3,6.15397238917721e-05,NA,NA,2,1
"2421","Bankers",3,6.15397238917721e-05,NA,NA,1,2
"2422","Bankman",3,6.15397238917721e-05,NA,2,1,NA
"2423","Barricade",3,6.15397238917721e-05,3,NA,1,NA
"2424","Bartender",3,6.15397238917721e-05,NA,NA,3,NA
"2425","Basil",3,6.15397238917721e-05,NA,NA,NA,3
"2426","Basin",3,6.15397238917721e-05,NA,2,1,NA
"2427","Bayer",3,6.15397238917721e-05,NA,NA,NA,3
"2428","Belladonna",3,6.15397238917721e-05,NA,NA,NA,3
"2429","Benjamin",3,6.15397238917721e-05,NA,NA,3,NA
"2430","Bennett",3,6.15397238917721e-05,1,NA,2,NA
"2431","BiII",3,6.15397238917721e-05,NA,NA,1,2
"2432","Bigtree",3,6.15397238917721e-05,NA,NA,3,NA
"2433","Bild",3,6.15397238917721e-05,NA,1,2,NA
"2434","Biodiversity",3,6.15397238917721e-05,NA,NA,1,2
"2435","Biolabs",3,6.15397238917721e-05,NA,NA,1,2
"2436","Birnstingl",3,6.15397238917721e-05,3,NA,NA,NA
"2437","Black",3,6.15397238917721e-05,NA,NA,1,2
"2438","Blackrock",3,6.15397238917721e-05,1,NA,2,NA
"2439","Blah",3,6.15397238917721e-05,3,NA,3,NA
"2440","Boii",3,6.15397238917721e-05,NA,NA,3,NA
"2441","Breakthrough",3,6.15397238917721e-05,NA,NA,3,NA
"2442","Brett",3,6.15397238917721e-05,1,NA,NA,2
"2443","BrightSites",3,6.15397238917721e-05,NA,NA,3,NA
"2444","Brits",3,6.15397238917721e-05,2,1,NA,NA
"2445","Broadway",3,6.15397238917721e-05,NA,1,2,NA
"2446","Brown",3,6.15397238917721e-05,NA,2,NA,1
"2447","Broze",3,6.15397238917721e-05,3,NA,NA,NA
"2448","Buffalo",3,6.15397238917721e-05,NA,NA,NA,3
"2449","Bugz",3,6.15397238917721e-05,1,NA,NA,2
"2450","Builder",3,6.15397238917721e-05,NA,NA,3,NA
"2451","Busch",3,6.15397238917721e-05,NA,NA,NA,3
"2452","Buttigieg",3,6.15397238917721e-05,NA,NA,3,NA
"2453","CARNE",3,6.15397238917721e-05,1,NA,NA,2
"2454","CAZZO",3,6.15397238917721e-05,NA,NA,NA,3
"2455","CBC",3,6.15397238917721e-05,1,NA,2,1
"2456","CEOs",3,6.15397238917721e-05,NA,NA,3,NA
"2457","CFR",3,6.15397238917721e-05,NA,NA,3,NA
"2458","CHINKY",3,6.15397238917721e-05,NA,NA,3,NA
"2459","CLIMATICO",3,6.15397238917721e-05,NA,1,NA,2
"2460","CNN",3,6.15397238917721e-05,NA,NA,2,1
"2461","CREDITO",3,6.15397238917721e-05,NA,NA,NA,3
"2462","CRICKET",3,6.15397238917721e-05,NA,NA,NA,3
"2463","CRIMINALI",3,6.15397238917721e-05,NA,NA,1,2
"2464","Cahill",3,6.15397238917721e-05,1,NA,2,NA
"2465","Canadians",3,6.15397238917721e-05,1,NA,NA,2
"2466","Canberra",3,6.15397238917721e-05,NA,NA,NA,3
"2467","Cancun",3,6.15397238917721e-05,NA,NA,3,NA
"2468","Capital",3,6.15397238917721e-05,NA,NA,3,NA
"2469","Carb",3,6.15397238917721e-05,NA,NA,NA,3
"2470","Carolina",3,6.15397238917721e-05,NA,NA,1,2
"2471","Cartel",3,6.15397238917721e-05,1,NA,2,NA
"2472","Castle",3,6.15397238917721e-05,1,NA,2,1
"2473","Certifies",3,6.15397238917721e-05,NA,NA,NA,3
"2474","Chad",3,6.15397238917721e-05,NA,NA,NA,3
"2475","Charing",3,6.15397238917721e-05,1,NA,3,NA
"2476","Cheetos",3,6.15397238917721e-05,NA,NA,NA,3
"2477","Chernyshenko",3,6.15397238917721e-05,NA,NA,3,NA
"2478","ChiefNerd",3,6.15397238917721e-05,NA,NA,1,2
"2479","Chinas",3,6.15397238917721e-05,NA,NA,3,NA
"2480","Cho",3,6.15397238917721e-05,NA,NA,NA,3
"2481","Choco",3,6.15397238917721e-05,NA,NA,NA,3
"2482","Christian",3,6.15397238917721e-05,NA,NA,2,1
"2483","Cindy",3,6.15397238917721e-05,NA,NA,NA,3
"2484","Clara",3,6.15397238917721e-05,NA,NA,3,NA
"2485","Clown",3,6.15397238917721e-05,NA,2,NA,1
"2486","Coalition",3,6.15397238917721e-05,NA,NA,3,NA
"2487","Coates",3,6.15397238917721e-05,NA,1,2,NA
"2488","Cold",3,6.15397238917721e-05,NA,NA,1,2
"2489","Colgate",3,6.15397238917721e-05,NA,NA,NA,3
"2490","College",3,6.15397238917721e-05,1,1,1,NA
"2491","Colombian",3,6.15397238917721e-05,3,NA,NA,NA
"2492","Commie",3,6.15397238917721e-05,2,NA,1,NA
"2493","Commiefornia",3,6.15397238917721e-05,NA,NA,3,NA
"2494","Commons",3,6.15397238917721e-05,1,NA,2,NA
"2495","Congress",3,6.15397238917721e-05,NA,1,3,NA
"2496","Consultation",3,6.15397238917721e-05,1,NA,3,NA
"2497","Controllo",3,6.15397238917721e-05,3,NA,1,NA
"2498","Cops",3,6.15397238917721e-05,NA,NA,3,NA
"2499","Corporation",3,6.15397238917721e-05,NA,NA,2,1
"2500","Corporatocracy",3,6.15397238917721e-05,NA,2,3,2
"2501","Corsight",3,6.15397238917721e-05,NA,NA,3,NA
"2502","Cortez",3,6.15397238917721e-05,NA,2,1,NA
"2503","Cracks",3,6.15397238917721e-05,NA,NA,NA,3
"2504","Cucurbitacin",3,6.15397238917721e-05,NA,NA,NA,3
"2505","Cyberpandemic",3,6.15397238917721e-05,NA,NA,2,1
"2506","Cyclone",3,6.15397238917721e-05,NA,3,NA,NA
"2507","DALLA",3,6.15397238917721e-05,2,NA,1,NA
"2508","DICONO",3,6.15397238917721e-05,NA,NA,3,NA
"2509","Dana",3,6.15397238917721e-05,NA,NA,NA,3
"2510","Day",3,6.15397238917721e-05,1,NA,1,1
"2511","Ddt",3,6.15397238917721e-05,NA,NA,NA,3
"2512","Dec.",3,6.15397238917721e-05,NA,NA,3,NA
"2513","Declaratio",3,6.15397238917721e-05,3,NA,NA,NA
"2514","Dee",3,6.15397238917721e-05,NA,NA,3,NA
"2515","Derrick",3,6.15397238917721e-05,3,NA,NA,NA
"2516","Detrick",3,6.15397238917721e-05,NA,NA,NA,3
"2517","Devlin",3,6.15397238917721e-05,2,NA,2,NA
"2518","Diego",3,6.15397238917721e-05,NA,NA,3,NA
"2519","Digi",3,6.15397238917721e-05,NA,1,2,NA
"2520","Diskussion",3,6.15397238917721e-05,NA,NA,2,1
"2521","Domesticus",3,6.15397238917721e-05,NA,NA,NA,3
"2522","Dorothea",3,6.15397238917721e-05,NA,NA,NA,3
"2523","Dq",3,6.15397238917721e-05,NA,NA,3,NA
"2524","Drones",3,6.15397238917721e-05,NA,NA,3,2
"2525","Dublin",3,6.15397238917721e-05,3,NA,NA,NA
"2526","E.U.",3,6.15397238917721e-05,NA,NA,NA,3
"2527","EAEU",3,6.15397238917721e-05,NA,NA,3,NA
"2528","ECCO",3,6.15397238917721e-05,NA,NA,NA,3
"2529","EO",3,6.15397238917721e-05,NA,NA,3,NA
"2530","ERE",3,6.15397238917721e-05,NA,NA,3,NA
"2531","ESPERIMENTO",3,6.15397238917721e-05,3,NA,NA,NA
"2532","ESSERE",3,6.15397238917721e-05,3,NA,NA,NA
"2533","EUCLA",3,6.15397238917721e-05,NA,NA,NA,3
"2534","Eaton",3,6.15397238917721e-05,NA,NA,2,1
"2535","Eco",3,6.15397238917721e-05,NA,NA,1,2
"2536","Ellen",3,6.15397238917721e-05,NA,2,NA,1
"2537","Ellis",3,6.15397238917721e-05,NA,NA,NA,3
"2538","Emotion",3,6.15397238917721e-05,NA,NA,3,NA
"2539","Enterprise",3,6.15397238917721e-05,NA,2,1,NA
"2540","Entocycle",3,6.15397238917721e-05,NA,NA,NA,3
"2541","Entomo",3,6.15397238917721e-05,NA,NA,NA,3
"2542","Essex",3,6.15397238917721e-05,2,NA,2,NA
"2543","Eve",3,6.15397238917721e-05,2,NA,2,1
"2544","Evergreen",3,6.15397238917721e-05,NA,NA,2,1
"2545","Extraterrestrial",3,6.15397238917721e-05,NA,NA,NA,3
"2546","Ezra",3,6.15397238917721e-05,NA,2,1,NA
"2547","FASA",3,6.15397238917721e-05,NA,NA,NA,3
"2548","FB",3,6.15397238917721e-05,1,NA,3,NA
"2549","FINES",3,6.15397238917721e-05,NA,NA,3,NA
"2550","FOIA",3,6.15397238917721e-05,NA,NA,1,2
"2551","Fa",3,6.15397238917721e-05,NA,NA,3,NA
"2552","Facebo",3,6.15397238917721e-05,3,NA,NA,NA
"2553","Factories",3,6.15397238917721e-05,NA,NA,NA,3
"2554","Facts",3,6.15397238917721e-05,NA,3,NA,NA
"2555","Faris",3,6.15397238917721e-05,NA,NA,NA,3
"2556","Farming",3,6.15397238917721e-05,NA,NA,NA,3
"2557","Fizzard",3,6.15397238917721e-05,NA,NA,1,2
"2558","Fleisch",3,6.15397238917721e-05,1,NA,2,NA
"2559","Fletcher",3,6.15397238917721e-05,3,NA,NA,NA
"2560","Flyer",3,6.15397238917721e-05,3,NA,NA,NA
"2561","Footage",3,6.15397238917721e-05,NA,NA,3,NA
"2562","ForThem",3,6.15397238917721e-05,1,1,2,NA
"2563","Fortune",3,6.15397238917721e-05,NA,NA,3,NA
"2564","Frank",3,6.15397238917721e-05,NA,NA,1,2
"2565","Frankisten",3,6.15397238917721e-05,NA,NA,3,NA
"2566","Fresh",3,6.15397238917721e-05,NA,NA,NA,3
"2567","Front",3,6.15397238917721e-05,2,NA,2,NA
"2568","Frontline",3,6.15397238917721e-05,NA,NA,3,NA
"2569","Fu",3,6.15397238917721e-05,2,NA,1,NA
"2570","GCR",3,6.15397238917721e-05,1,2,NA,NA
"2571","GE",3,6.15397238917721e-05,1,NA,1,1
"2572","GEN",3,6.15397238917721e-05,NA,NA,NA,3
"2573","GENTE",3,6.15397238917721e-05,NA,NA,NA,3
"2574","GITMO",3,6.15397238917721e-05,NA,NA,NA,3
"2575","GMOs",3,6.15397238917721e-05,1,NA,NA,2
"2576","GOVERNO",3,6.15397238917721e-05,NA,NA,1,2
"2577","Gateway",3,6.15397238917721e-05,NA,NA,NA,3
"2578","Gavi",3,6.15397238917721e-05,NA,NA,3,NA
"2579","Geiger",3,6.15397238917721e-05,NA,NA,NA,3
