"","lemma","n","share","fifteen_minutes","climate_lockdown","ulez","insect"
"3271","05.März",2,3.85772702723555e-05,NA,2,NA,NA
"3272","07",2,3.85772702723555e-05,NA,NA,2,NA
"3273","08:26",2,3.85772702723555e-05,NA,NA,2,NA
"3274","09",2,3.85772702723555e-05,NA,NA,2,NA
"3275","1.Smart",2,3.85772702723555e-05,NA,NA,2,NA
"3276","10",2,3.85772702723555e-05,NA,NA,1,1
"3277","12",2,3.85772702723555e-05,NA,NA,2,NA
"3278","13Jahr",2,3.85772702723555e-05,NA,2,NA,NA
"3279","14",2,3.85772702723555e-05,NA,NA,2,NA
"3280","16",2,3.85772702723555e-05,1,NA,NA,1
"3281","17|DOK",2,3.85772702723555e-05,1,NA,NA,1
"3282","18.01.2023",2,3.85772702723555e-05,1,NA,NA,1
"3283","1Tim",2,3.85772702723555e-05,NA,NA,NA,2
"3284","2022/Januar",2,3.85772702723555e-05,NA,NA,NA,2
"3285","21-2030",2,3.85772702723555e-05,NA,NA,2,NA
"3286","21.10.2020",2,3.85772702723555e-05,NA,2,NA,NA
"3287","22.03.2022",2,3.85772702723555e-05,NA,NA,2,NA
"3288","24.1.2023",2,3.85772702723555e-05,NA,NA,NA,2
"3289","300GHz",2,3.85772702723555e-05,NA,NA,2,NA
"3290","3D",2,3.85772702723555e-05,NA,NA,NA,2
"3291","40°C",2,3.85772702723555e-05,NA,2,NA,NA
"3292","4FIRE",2,3.85772702723555e-05,NA,NA,NA,2
"3293","4TH",2,3.85772702723555e-05,NA,NA,1,1
"3294","5G-MASTEN",2,3.85772702723555e-05,NA,NA,2,NA
"3295","62",2,3.85772702723555e-05,NA,2,NA,NA
"3296","63",2,3.85772702723555e-05,NA,NA,NA,2
"3297","?Sichtbar",2,3.85772702723555e-05,NA,2,NA,NA
"3298","@ATTILAHILDMANN_2",2,3.85772702723555e-05,NA,2,NA,NA
"3299","@AlternativeFuerDE",2,3.85772702723555e-05,NA,1,1,NA
"3300","@Attilasamurai",2,3.85772702723555e-05,NA,NA,NA,2
"3301","@COMPACTMagazinTV",2,3.85772702723555e-05,NA,NA,NA,2
"3302","@Clips79",2,3.85772702723555e-05,NA,NA,NA,2
"3303","@DER_IMPULSGEBER",2,3.85772702723555e-05,2,NA,NA,NA
"3304","@Davos",2,3.85772702723555e-05,NA,NA,NA,2
"3305","@DokuKisteBot",2,3.85772702723555e-05,NA,NA,2,NA
"3306","@Dr_Mona_Aranea",2,3.85772702723555e-05,2,1,NA,NA
"3307","@EpochTimesDeutschland",2,3.85772702723555e-05,2,NA,NA,NA
"3308","@EvaHermanOffiziell",2,3.85772702723555e-05,1,1,NA,NA
"3309","@JessMcShore",2,3.85772702723555e-05,NA,NA,2,NA
"3310","@KatastrophenvorsorgeFL",2,3.85772702723555e-05,1,NA,1,NA
"3311","@QWWG1WGA16PLUS1",2,3.85772702723555e-05,NA,NA,NA,2
"3312","@Q_Gold",2,3.85772702723555e-05,NA,2,NA,NA
"3313","@Qanalwwg1wga",2,3.85772702723555e-05,NA,1,NA,1
"3314","@Sonia_Al10",2,3.85772702723555e-05,NA,NA,NA,2
"3315","@Studio_Telegram_DE",2,3.85772702723555e-05,2,NA,NA,NA
"3316","@TransitionTV",2,3.85772702723555e-05,NA,1,1,NA
"3317","@TrueLife18",2,3.85772702723555e-05,NA,NA,NA,2
"3318","@TuckerOriginals",2,3.85772702723555e-05,NA,NA,NA,2
"3319","@Ubersicht_Ukraine_Kanal",2,3.85772702723555e-05,NA,NA,NA,2
"3320","@UnzensiertKontaktBot",2,3.85772702723555e-05,NA,NA,NA,2
"3321","@WE_R_Q",2,3.85772702723555e-05,NA,NA,NA,2
"3322","@WolfgangWodarg",2,3.85772702723555e-05,NA,NA,NA,2
"3323","@Xavier's",2,3.85772702723555e-05,NA,NA,1,1
"3324","@inSvensWelt",2,3.85772702723555e-05,1,2,NA,NA
"3325","@Übersicht_unterstützter_Künstler",2,3.85772702723555e-05,NA,NA,1,1
"3326","A.......Analyses",2,3.85772702723555e-05,2,NA,2,NA
"3327","ABC",2,3.85772702723555e-05,NA,NA,NA,2
"3328","AG",2,3.85772702723555e-05,NA,NA,2,NA
"3329","AGENDEN",2,3.85772702723555e-05,NA,NA,NA,2
"3330","AHR",2,3.85772702723555e-05,NA,NA,2,NA
"3331","ALDI",2,3.85772702723555e-05,NA,NA,NA,2
"3332","ALREADY",2,3.85772702723555e-05,2,NA,NA,NA
"3333","AMBITION",2,3.85772702723555e-05,2,NA,NA,NA
"3334","ANTIFA",2,3.85772702723555e-05,NA,2,NA,NA
"3335","AUF1.TV",2,3.85772702723555e-05,NA,1,NA,1
"3336","AUF1.tv",2,3.85772702723555e-05,NA,2,NA,NA
"3337","AUFRUF",2,3.85772702723555e-05,NA,NA,2,NA
"3338","AUKM",2,3.85772702723555e-05,NA,NA,2,NA
"3339","Abbau",2,3.85772702723555e-05,NA,2,NA,NA
"3340","Abe",2,3.85772702723555e-05,NA,2,NA,NA
"3341","Abenteuer",2,3.85772702723555e-05,NA,NA,NA,2
"3342","Abonnenten",2,3.85772702723555e-05,NA,1,1,NA
"3343","Abonniere",2,3.85772702723555e-05,NA,NA,2,NA
"3344","Abschiedsparty",2,3.85772702723555e-05,NA,NA,NA,2
"3345","Achetas",2,3.85772702723555e-05,NA,NA,NA,2
"3346","Achtung,es",2,3.85772702723555e-05,NA,NA,2,NA
"3347","AfD.de",2,3.85772702723555e-05,NA,NA,NA,2
"3348","Affenpocken",2,3.85772702723555e-05,NA,NA,1,1
"3349","Ag2030",2,3.85772702723555e-05,NA,NA,2,NA
"3350","Agency",2,3.85772702723555e-05,NA,NA,2,NA
"3351","Agenda2030",2,3.85772702723555e-05,NA,NA,2,NA
"3352","Agent",2,3.85772702723555e-05,NA,NA,2,NA
"3353","Agentur",2,3.85772702723555e-05,NA,2,NA,NA
"3354","Aggarwala",2,3.85772702723555e-05,2,NA,NA,NA
"3355","Agrarland",2,3.85772702723555e-05,NA,NA,1,1
"3356","Agrisovgas",2,3.85772702723555e-05,NA,NA,NA,2
"3357","Aktien",2,3.85772702723555e-05,NA,2,NA,NA
"3358","Aktiv",2,3.85772702723555e-05,NA,NA,1,1
"3359","Akt|Akte",2,3.85772702723555e-05,1,NA,1,1
"3360","Aliens",2,3.85772702723555e-05,NA,1,NA,1
"3361","Allied",2,3.85772702723555e-05,NA,2,NA,NA
"3362","Allowance",2,3.85772702723555e-05,NA,NA,2,NA
"3363","Alnatura",2,3.85772702723555e-05,NA,NA,NA,2
"3364","Alpbach",2,3.85772702723555e-05,NA,NA,2,NA
"3365","Altpartei",2,3.85772702723555e-05,NA,NA,NA,2
"3366","Amen",2,3.85772702723555e-05,NA,NA,NA,2
"3367","America",2,3.85772702723555e-05,NA,NA,NA,2
"3368","Amerikaner",2,3.85772702723555e-05,1,1,1,NA
"3369","Aminata",2,3.85772702723555e-05,NA,2,NA,NA
"3370","Amsterdam",2,3.85772702723555e-05,1,NA,1,1
"3371","An",2,3.85772702723555e-05,NA,NA,2,NA
"3372","Anal",2,3.85772702723555e-05,NA,NA,NA,2
"3373","Anchor.f",2,3.85772702723555e-05,2,NA,NA,NA
"3374","Anchor.fm",2,3.85772702723555e-05,2,NA,NA,NA
"3375","Andrea",2,3.85772702723555e-05,1,1,NA,NA
"3376","Andrew",2,3.85772702723555e-05,NA,NA,1,1
"3377","Angebot",2,3.85772702723555e-05,NA,NA,NA,2
"3378","Annalenas",2,3.85772702723555e-05,NA,NA,NA,2
"3379","Ant",2,3.85772702723555e-05,NA,2,NA,NA
"3380","Antoinette",2,3.85772702723555e-05,NA,NA,NA,2
"3381","Antonio",2,3.85772702723555e-05,NA,1,NA,1
"3382","April/Mai",2,3.85772702723555e-05,2,NA,NA,2
"3383","Argentinien",2,3.85772702723555e-05,NA,1,NA,1
"3384","Arktis",2,3.85772702723555e-05,NA,2,NA,NA
"3385","Arm",2,3.85772702723555e-05,NA,NA,1,1
"3386","Armament",2,3.85772702723555e-05,NA,NA,2,NA
"3387","Armand",2,3.85772702723555e-05,NA,NA,NA,2
"3388","Armoracia",2,3.85772702723555e-05,NA,NA,NA,2
"3389","Armselig",2,3.85772702723555e-05,2,NA,NA,NA
"3390","Armut",2,3.85772702723555e-05,1,1,2,1
"3391","AstraZeneca",2,3.85772702723555e-05,NA,1,1,NA
"3392","Atemluft",2,3.85772702723555e-05,NA,1,NA,1
"3393","Athen",2,3.85772702723555e-05,NA,2,NA,NA
"3394","Atlas",2,3.85772702723555e-05,NA,1,1,NA
"3395","Attacke",2,3.85772702723555e-05,1,1,2,NA
"3396","Auch",2,3.85772702723555e-05,NA,1,NA,1
"3397","Auguscht",2,3.85772702723555e-05,NA,NA,NA,2
"3398","Ausstoß",2,3.85772702723555e-05,1,NA,1,NA
"3399","Austria",2,3.85772702723555e-05,NA,1,1,NA
"3400","Außerirdisch",2,3.85772702723555e-05,NA,NA,1,1
"3401","Avci",2,3.85772702723555e-05,NA,2,NA,NA
"3402","Aviv",2,3.85772702723555e-05,2,NA,NA,NA
"3403","B&B",2,3.85772702723555e-05,NA,NA,2,NA
"3404","B.V.",2,3.85772702723555e-05,NA,NA,NA,2
"3405","B12",2,3.85772702723555e-05,NA,NA,NA,2
"3406","BANDITS",2,3.85772702723555e-05,2,NA,NA,NA
"3407","BBK",2,3.85772702723555e-05,NA,NA,1,1
"3408","BERNAR",2,3.85772702723555e-05,NA,2,NA,NA
"3409","BGE",2,3.85772702723555e-05,NA,NA,2,NA
"3410","BIP",2,3.85772702723555e-05,NA,NA,NA,2
"3411","BLM",2,3.85772702723555e-05,NA,2,NA,NA
"3412","BLOCCO",2,3.85772702723555e-05,NA,NA,2,NA
"3413","BP",2,3.85772702723555e-05,NA,1,NA,1
"3414","BR",2,3.85772702723555e-05,1,1,NA,NA
"3415","BURGER",2,3.85772702723555e-05,NA,NA,NA,2
"3416","Babynahrungskrise",2,3.85772702723555e-05,NA,NA,NA,2
"3417","Babys",2,3.85772702723555e-05,NA,NA,NA,2
"3418","Baerbocks",2,3.85772702723555e-05,NA,2,NA,NA
"3419","Balance",2,3.85772702723555e-05,NA,NA,NA,2
"3420","Bamberg",2,3.85772702723555e-05,NA,NA,2,NA
"3421","Bangladesh",2,3.85772702723555e-05,NA,NA,NA,2
"3422","Barbara",2,3.85772702723555e-05,NA,2,NA,NA
"3423","Bargeldabschaffung/Gechippte",2,3.85772702723555e-05,NA,NA,2,NA
"3424","Base",2,3.85772702723555e-05,NA,NA,NA,2
"3425","Battenberg",2,3.85772702723555e-05,NA,2,NA,NA
"3426","Bauhaus",2,3.85772702723555e-05,NA,NA,2,NA
"3427","Bay",2,3.85772702723555e-05,NA,NA,2,NA
"3428","Bearbock",2,3.85772702723555e-05,NA,1,1,NA
"3429","Beauftragter",2,3.85772702723555e-05,NA,2,NA,NA
"3430","Beitritt",2,3.85772702723555e-05,NA,2,NA,NA
"3431","Beiträge",2,3.85772702723555e-05,NA,1,NA,1
"3432","Belfast",2,3.85772702723555e-05,2,NA,NA,NA
"3433","Belgien",2,3.85772702723555e-05,NA,NA,1,1
"3434","Belli",2,3.85772702723555e-05,NA,2,NA,NA
"3435","Belohnung",2,3.85772702723555e-05,NA,NA,NA,2
"3436","Benjamin",2,3.85772702723555e-05,NA,NA,2,NA
"3437","Bereich",2,3.85772702723555e-05,NA,NA,NA,2
"3438","Berichte",2,3.85772702723555e-05,NA,1,NA,1
"3439","Berlusconi",2,3.85772702723555e-05,NA,NA,NA,2
"3440","Bern",2,3.85772702723555e-05,NA,NA,2,NA
"3441","Berühmtheit",2,3.85772702723555e-05,NA,NA,NA,2
"3442","Bescheid",2,3.85772702723555e-05,1,NA,1,NA
"3443","Betty",2,3.85772702723555e-05,NA,NA,NA,2
"3444","Beweise",2,3.85772702723555e-05,NA,NA,2,NA
"3445","BfR",2,3.85772702723555e-05,NA,NA,NA,2
"3446","BfS",2,3.85772702723555e-05,NA,NA,2,NA
"3447","Bienenstock",2,3.85772702723555e-05,NA,NA,1,1
"3448","Bier",2,3.85772702723555e-05,1,NA,1,NA
"3449","Bildplus",2,3.85772702723555e-05,NA,2,NA,NA
"3450","BioNTech",2,3.85772702723555e-05,NA,NA,2,NA
"3451","Biology",2,3.85772702723555e-05,NA,NA,2,NA
"3452","Biomüll",2,3.85772702723555e-05,NA,NA,NA,2
"3453","Biontech",2,3.85772702723555e-05,1,NA,1,NA
"3454","Biosensing/Biofeedback",2,3.85772702723555e-05,NA,NA,2,NA
"3455","Bioterror",2,3.85772702723555e-05,NA,NA,2,NA
"3456","Bird",2,3.85772702723555e-05,NA,NA,NA,2
"3457","Blackmail",2,3.85772702723555e-05,NA,NA,2,NA
"3458","BladeRunner",2,3.85772702723555e-05,NA,NA,2,NA
"3459","Blitz",2,3.85772702723555e-05,NA,NA,NA,2
"3460","Blockchain",2,3.85772702723555e-05,1,NA,2,NA
"3461","Bluebeam",2,3.85772702723555e-05,NA,NA,2,NA
"3462","Blödsinn",2,3.85772702723555e-05,NA,1,1,NA
"3463","Bnai",2,3.85772702723555e-05,NA,NA,2,NA
"3464","Bock",2,3.85772702723555e-05,NA,1,NA,1
"3465","Books",2,3.85772702723555e-05,NA,NA,2,NA
"3466","Bovine",2,3.85772702723555e-05,NA,NA,NA,2
"3467","Boxes",2,3.85772702723555e-05,NA,NA,2,NA
"3468","Boß",2,3.85772702723555e-05,2,NA,NA,NA
"3469","Braintrust",2,3.85772702723555e-05,NA,NA,2,NA
"3470","Brandenburg",2,3.85772702723555e-05,NA,NA,NA,2
"3471","Brandt",2,3.85772702723555e-05,NA,2,NA,NA
"3472","Bratwürsten",2,3.85772702723555e-05,NA,NA,NA,2
"3473","Braus",2,3.85772702723555e-05,NA,NA,NA,2
"3474","Breu",2,3.85772702723555e-05,NA,2,NA,NA
"3475","Bridge",2,3.85772702723555e-05,NA,2,NA,NA
"3476","Bright",2,3.85772702723555e-05,2,NA,NA,NA
"3477","Briketts",2,3.85772702723555e-05,NA,NA,NA,2
"3478","Brith",2,3.85772702723555e-05,NA,NA,2,NA
"3479","Bro",2,3.85772702723555e-05,NA,NA,NA,2
"3480","Broadcasting",2,3.85772702723555e-05,NA,1,1,NA
"3481","Bronchitis",2,3.85772702723555e-05,NA,NA,NA,2
"3482","Bronx",2,3.85772702723555e-05,1,NA,1,1
"3483","Brown",2,3.85772702723555e-05,1,1,1,NA
"3484","Brzeziński",2,3.85772702723555e-05,NA,NA,2,NA
"3485","Brötchen",2,3.85772702723555e-05,1,NA,NA,1
"3486","Bt",2,3.85772702723555e-05,NA,NA,1,1
"3487","Bucha",2,3.85772702723555e-05,NA,NA,2,NA
"3488","Buddha",2,3.85772702723555e-05,NA,NA,2,NA
"3489","Bueren",2,3.85772702723555e-05,NA,NA,NA,2
"3490","Bugfoundation",2,3.85772702723555e-05,NA,NA,NA,2
"3491","Bugles",2,3.85772702723555e-05,NA,NA,NA,2
"3492","Bugs",2,3.85772702723555e-05,NA,NA,NA,2
"3493","Buisness",2,3.85772702723555e-05,NA,2,NA,NA
"3494","Bundesamtes",2,3.85772702723555e-05,NA,NA,2,NA
"3495","Bundeskanzler",2,3.85772702723555e-05,NA,1,NA,1
"3496","Bundesminister",2,3.85772702723555e-05,NA,NA,NA,2
"3497","Bundespräsident",2,3.85772702723555e-05,NA,1,NA,1
"3498","Bundesrat",2,3.85772702723555e-05,2,NA,NA,NA
"3499","Bundesstaaten",2,3.85772702723555e-05,NA,NA,2,NA
"3500","Bundesvorstandsmitglied",2,3.85772702723555e-05,NA,NA,NA,2
"3501","Burkina",2,3.85772702723555e-05,NA,NA,NA,2
"3502","Burst",2,3.85772702723555e-05,NA,NA,2,NA
"3503","Busan",2,3.85772702723555e-05,NA,NA,2,NA
"3504","Buschmann",2,3.85772702723555e-05,NA,2,NA,NA
"3505","Buske",2,3.85772702723555e-05,NA,2,NA,NA
"3506","Byung",2,3.85772702723555e-05,NA,NA,2,NA
"3507","Bönig",2,3.85772702723555e-05,NA,NA,NA,2
"3508","Börsencrash",2,3.85772702723555e-05,NA,2,NA,NA
"3509","C.",2,3.85772702723555e-05,NA,NA,NA,2
"3510","CALMUND",2,3.85772702723555e-05,NA,NA,NA,2
"3511","CCP",2,3.85772702723555e-05,NA,1,1,NA
"3512","CDU/CSU",2,3.85772702723555e-05,NA,1,1,NA
"3513","CERN",2,3.85772702723555e-05,NA,2,NA,NA
"3514","CFR",2,3.85772702723555e-05,NA,1,1,NA
"3515","CGI",2,3.85772702723555e-05,NA,2,NA,NA
"3516","CH05",2,3.85772702723555e-05,1,NA,1,NA
"3517","CH27",2,3.85772702723555e-05,1,NA,1,NA
"3518","CHD",2,3.85772702723555e-05,2,NA,NA,NA
"3519","CHEMO-MACHEN",2,3.85772702723555e-05,NA,NA,NA,2
"3520","CHF",2,3.85772702723555e-05,1,NA,1,NA
"3521","CHRONOLOGIE",2,3.85772702723555e-05,NA,NA,2,NA
"3522","CLARA",2,3.85772702723555e-05,NA,NA,2,NA
"3523","CLIMATE",2,3.85772702723555e-05,NA,2,NA,NA
"3524","CLOUD",2,3.85772702723555e-05,NA,NA,2,NA
"3525","CO2-neutral",2,3.85772702723555e-05,NA,NA,2,NA
"3526","COCACOLA",2,3.85772702723555e-05,NA,NA,NA,2
"3527","COLLAPSE",2,3.85772702723555e-05,NA,NA,NA,2
"3528","COMME",2,3.85772702723555e-05,NA,NA,NA,2
"3529","COMPACT.DerTag",2,3.85772702723555e-05,NA,NA,NA,2
"3530","COMPLAINING",2,3.85772702723555e-05,2,NA,NA,NA
"3531","CONSPIRACY",2,3.85772702723555e-05,2,NA,NA,NA
"3532","COP26",2,3.85772702723555e-05,NA,2,NA,NA
"3533","COP27",2,3.85772702723555e-05,NA,1,NA,1
"3534","CRICKETS",2,3.85772702723555e-05,NA,NA,NA,2
"3535","Café",2,3.85772702723555e-05,NA,NA,NA,2
"3536","Campbell",2,3.85772702723555e-05,NA,NA,NA,2
"3537","Canada",2,3.85772702723555e-05,NA,1,1,NA
"3538","Carla",2,3.85772702723555e-05,NA,2,NA,NA
"3539","Carmine",2,3.85772702723555e-05,NA,NA,NA,2
"3540","Carter",2,3.85772702723555e-05,NA,NA,2,NA
"3541","Casanova",2,3.85772702723555e-05,NA,NA,NA,2
"3542","Casting",2,3.85772702723555e-05,NA,2,NA,NA
"3543","Catella",2,3.85772702723555e-05,2,NA,NA,NA
"3544","Cavoli",2,3.85772702723555e-05,NA,2,NA,NA
"3545","Ceausescu",2,3.85772702723555e-05,NA,2,NA,NA
"3546","Ceia",2,3.85772702723555e-05,NA,NA,NA,2
"3547","Cencur",2,3.85772702723555e-05,NA,NA,2,NA
"3548","Centered",2,3.85772702723555e-05,NA,NA,2,NA
"3549","Certificate",2,3.85772702723555e-05,2,2,NA,NA
"3550","Cevi",2,3.85772702723555e-05,NA,NA,2,NA
"3551","Challenge",2,3.85772702723555e-05,NA,NA,NA,2
"3552","Chaoyang",2,3.85772702723555e-05,NA,NA,NA,2
"3553","CheckMateNews",2,3.85772702723555e-05,NA,NA,1,1
"3554","Checkpoint",2,3.85772702723555e-05,2,NA,NA,NA
"3555","Chefkoch",2,3.85772702723555e-05,NA,NA,NA,2
"3556","Chemtrails",2,3.85772702723555e-05,NA,NA,NA,2
"3557","Chennai",2,3.85772702723555e-05,2,NA,NA,2
"3558","ChildreQue",2,3.85772702723555e-05,NA,NA,NA,2
"3559","Chimär",2,3.85772702723555e-05,NA,NA,2,NA
"3560","Christina",2,3.85772702723555e-05,NA,NA,NA,2
"3561","Christoph",2,3.85772702723555e-05,NA,NA,NA,2
"3562","Chul",2,3.85772702723555e-05,NA,NA,2,NA
"3563","Ciborius",2,3.85772702723555e-05,NA,NA,NA,2
"3564","CoV-2",2,3.85772702723555e-05,NA,1,NA,1
"3565","Coca",2,3.85772702723555e-05,NA,NA,NA,2
"3566","Coleman",2,3.85772702723555e-05,2,NA,NA,NA
"3567","Collapses",2,3.85772702723555e-05,NA,NA,NA,2
"3568","Collins",2,3.85772702723555e-05,NA,2,NA,NA
"3569","Columna",2,3.85772702723555e-05,NA,NA,NA,2
"3570","Commission",2,3.85772702723555e-05,1,NA,1,NA
"3571","Commons",2,3.85772702723555e-05,NA,NA,2,NA
"3572","Congress",2,3.85772702723555e-05,1,1,1,NA
"3573","Conservative",2,3.85772702723555e-05,NA,NA,NA,2
"3574","Conspirity",2,3.85772702723555e-05,NA,NA,2,NA
"3575","Container",2,3.85772702723555e-05,1,1,2,NA
"3576","Contergan",2,3.85772702723555e-05,NA,NA,2,NA
"3577","Contributor",2,3.85772702723555e-05,NA,2,NA,NA
"3578","Controll",2,3.85772702723555e-05,NA,NA,2,NA
"3579","Cook",2,3.85772702723555e-05,NA,NA,NA,2
"3580","Cop27",2,3.85772702723555e-05,NA,NA,NA,2
"3581","Cornwall",2,3.85772702723555e-05,NA,2,NA,NA
"3582","Corporation",2,3.85772702723555e-05,NA,1,NA,1
"3583","Correctiv",2,3.85772702723555e-05,NA,2,NA,NA
"3584","Court",2,3.85772702723555e-05,NA,1,NA,1
"3585","Covid19",2,3.85772702723555e-05,1,1,NA,NA
"3586","Cowley",2,3.85772702723555e-05,2,NA,2,NA
"3587","Created",2,3.85772702723555e-05,NA,NA,2,NA
"3588","Creutzfeldt",2,3.85772702723555e-05,NA,NA,NA,2
"3589","Crew",2,3.85772702723555e-05,NA,NA,NA,2
"3590","Cuomo",2,3.85772702723555e-05,NA,NA,2,NA
"3591","Curevac",2,3.85772702723555e-05,NA,2,NA,NA
"3592","Currywurst",2,3.85772702723555e-05,NA,NA,NA,2
"3593","Cyberattacken",2,3.85772702723555e-05,NA,2,NA,NA
"3594","Cyberspace",2,3.85772702723555e-05,NA,NA,1,1
"3595","DANKE",2,3.85772702723555e-05,NA,NA,NA,2
"3596","DEI",2,3.85772702723555e-05,NA,NA,2,NA
"3597","DEO",2,3.85772702723555e-05,NA,NA,NA,2
"3598","DJT",2,3.85772702723555e-05,NA,2,NA,NA
"3599","DLive",2,3.85772702723555e-05,NA,NA,NA,2
"3600","DUCT",2,3.85772702723555e-05,2,NA,NA,NA
"3601","DYSTOPISCHEN",2,3.85772702723555e-05,1,NA,NA,1
"3602","Dabramo",2,3.85772702723555e-05,NA,NA,NA,2
"3603","Dancing",2,3.85772702723555e-05,NA,NA,NA,2
"3604","Dare",2,3.85772702723555e-05,2,NA,NA,NA
"3605","Dave",2,3.85772702723555e-05,2,2,1,NA
"3606","Davoser",2,3.85772702723555e-05,NA,NA,NA,2
"3607","Deagle",2,3.85772702723555e-05,1,NA,1,NA
"3608","Death",2,3.85772702723555e-05,NA,NA,1,1
"3609","Declaration",2,3.85772702723555e-05,1,NA,1,NA
"3610","Defcon1?/",2,3.85772702723555e-05,NA,2,NA,NA
"3611","Dein",2,3.85772702723555e-05,NA,NA,2,NA
"3612","Deindustrialisierung",2,3.85772702723555e-05,NA,NA,2,NA
"3613","Delaware",2,3.85772702723555e-05,NA,NA,2,NA
"3614","Delgado",2,3.85772702723555e-05,NA,NA,2,NA
"3615","Delivery",2,3.85772702723555e-05,NA,NA,2,NA
"3616","Demgegenüber",2,3.85772702723555e-05,NA,2,NA,NA
"3617","Demokratie",2,3.85772702723555e-05,NA,2,NA,NA
"3618","Demon",2,3.85772702723555e-05,NA,NA,NA,2
"3619","Dena",2,3.85772702723555e-05,NA,2,NA,NA
"3620","Dengue",2,3.85772702723555e-05,NA,NA,NA,2
"3621","Denstorff",2,3.85772702723555e-05,NA,NA,2,NA
"3622","Design",2,3.85772702723555e-05,NA,NA,1,1
"3623","Deut",2,3.85772702723555e-05,1,2,NA,NA
"3624","Deutschlandfunk",2,3.85772702723555e-05,NA,NA,NA,2
"3625","Diaperinus",2,3.85772702723555e-05,NA,NA,NA,2
"3626","Diego",2,3.85772702723555e-05,NA,NA,2,NA
"3627","Digitalverband",2,3.85772702723555e-05,NA,NA,2,NA
"3628","DiiA",2,3.85772702723555e-05,NA,NA,2,NA
"3629","Dinkel",2,3.85772702723555e-05,NA,NA,NA,2
"3630","Direktor",2,3.85772702723555e-05,NA,2,NA,NA
"3631","Distroy",2,3.85772702723555e-05,NA,NA,2,NA
"3632","Doconomy",2,3.85772702723555e-05,NA,1,NA,1
"3633","Dominikanische",2,3.85772702723555e-05,NA,NA,NA,2
"3634","Dorothee",2,3.85772702723555e-05,NA,NA,NA,2
"3635","Dosenravioli",2,3.85772702723555e-05,NA,NA,NA,2
"3636","Douglas",2,3.85772702723555e-05,1,1,NA,NA
"3637","Drama",2,3.85772702723555e-05,NA,NA,2,NA
"3638","Dream",2,3.85772702723555e-05,NA,NA,2,NA
"3639","Dringender",2,3.85772702723555e-05,2,NA,NA,NA
"3640","Drogenh",2,3.85772702723555e-05,NA,2,NA,NA
"3641","Drogensüchtig",2,3.85772702723555e-05,NA,2,NA,NA
"3642","Drohne",2,3.85772702723555e-05,NA,NA,2,NA
"3643","Drop",2,3.85772702723555e-05,NA,2,NA,NA
"3644","Druck",2,3.85772702723555e-05,NA,2,NA,NA
"3645","Drucker",2,3.85772702723555e-05,NA,NA,1,1
"3646","Druidentum",2,3.85772702723555e-05,NA,2,NA,NA
"3647","Dubai",2,3.85772702723555e-05,NA,1,1,NA
"3648","Dulger",2,3.85772702723555e-05,NA,2,NA,NA
"3649","Dumbs",2,3.85772702723555e-05,NA,2,NA,NA
"3650","Dunkelmann",2,3.85772702723555e-05,NA,NA,NA,2
"3651","Dusch",2,3.85772702723555e-05,NA,1,NA,1
"3652","Dänin",2,3.85772702723555e-05,NA,NA,2,NA
"3653","Dürr",2,3.85772702723555e-05,NA,NA,NA,2
"3654","Düzen",2,3.85772702723555e-05,NA,2,NA,NA
"3655","E904/Schellack",2,3.85772702723555e-05,NA,NA,NA,2
"3656","EID",2,3.85772702723555e-05,2,NA,NA,NA
"3657","EIL",2,3.85772702723555e-05,NA,2,NA,NA
"3658","ENERGIEPOLITIK",2,3.85772702723555e-05,NA,2,NA,NA
"3659","ENFANTS",2,3.85772702723555e-05,NA,NA,NA,2
"3660","ENTENDU",2,3.85772702723555e-05,NA,NA,NA,2
"3661","EPA",2,3.85772702723555e-05,NA,2,NA,NA
"3662","EPH",2,3.85772702723555e-05,NA,2,NA,NA
"3663","ESG",2,3.85772702723555e-05,NA,NA,2,NA
"3664","ESUND",2,3.85772702723555e-05,1,NA,NA,1
"3665","EU-USA",2,3.85772702723555e-05,NA,NA,NA,2
"3666","EXISTING",2,3.85772702723555e-05,2,NA,NA,NA
"3667","Eatzeworm",2,3.85772702723555e-05,NA,NA,NA,2
"3668","Echtzeit",2,3.85772702723555e-05,1,NA,1,1
"3669","Echtzeitdaten",2,3.85772702723555e-05,NA,NA,2,NA
"3670","Eckardt",2,3.85772702723555e-05,NA,1,NA,1
"3671","Eckart",2,3.85772702723555e-05,NA,2,NA,NA
"3672","Edinburgh",2,3.85772702723555e-05,1,1,1,1
"3673","Edmund",2,3.85772702723555e-05,NA,NA,1,1
"3674","Edtstadler",2,3.85772702723555e-05,NA,NA,2,NA
"3675","Effie",2,3.85772702723555e-05,NA,NA,NA,2
"3676","Ego",2,3.85772702723555e-05,NA,NA,NA,2
"3677","Einführung",2,3.85772702723555e-05,NA,NA,2,NA
"3678","Einmarsch",2,3.85772702723555e-05,NA,NA,NA,2
"3679","Eins",2,3.85772702723555e-05,NA,1,NA,1
"3680","Einstein",2,3.85772702723555e-05,NA,NA,NA,2
"3681","Eis",2,3.85772702723555e-05,NA,1,NA,1
"3682","Eisenkopf",2,3.85772702723555e-05,NA,2,NA,NA
"3683","Eiskalt",2,3.85772702723555e-05,NA,NA,NA,2
"3684","Eiweiß",2,3.85772702723555e-05,NA,NA,NA,2
